"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"1","Vacular",0.99,0.01,1730.0676,10.064057
"3","Vacular",0.97,0.03,1418.1398,14.71118
"4","Vacular",0.95,0.05,1176.8242,20.073635
"5","Vacular",0.96,0.04,1640.7645,26.162025
"6","Vacular",0.98,0.02,926.5063,43.624683
"7","Vacular",0.98,0.02,1274.3228,43.45238
"9","NonVascular",0.13,0.87,19.860739,67.35405
"10","Vacular",0.86,0.14,1848.1235,64.436745
"11","Vacular",0.97,0.03,316.77725,70.42615
"15","Vacular",1,0,1404.6144,150.49202
"16","Vacular",0.91,0.09,453.84436,158.71985
"17","Vacular",0.86,0.14,835.5,155.85715
"18","Vacular",0.91,0.09,1310.4225,177.61972
"19","Vacular",0.89,0.11,882.54944,205.24908
"20","Vacular",0.92,0.08,1849.2769,220.13441
"22","Vacular",1,0,609.7257,247.98102
"24","Vacular",0.97,0.03,111.04308,270.48526
"25","Vacular",0.97,0.03,1618.7737,297.47632
"28","NonVascular",0.19,0.81,766.14,302.26
"29","Vacular",0.99,0.01,1787.5374,316.24713
"30","Vacular",0.91,0.09,268.15298,323.09915
"31","NonVascular",0.12,0.88,1160.9205,325.9139
"33","Vacular",0.86,0.14,464.6154,335.58405
"34","NonVascular",0.15,0.85,926.5698,352.15332
"35","NonVascular",0.11,0.89,651.12775,400.40897
"36","NonVascular",0,1,47.54773,402.4251
"37","Vacular",0.98,0.02,173.84239,353.89673
"38","Vacular",0.94,0.06,1443.8905,356
"40","Vacular",0.92,0.08,1278.414,441.3003
"42","Vacular",0.86,0.14,1205.5181,458.9277
"43","Vacular",1,0,304.60974,478.62872
"44","Vacular",0.94,0.06,929.74054,486.7919
"45","Vacular",0.9,0.1,1074.9464,492.96683
"46","Vacular",1,0,156.15013,530.7277
"47","Vacular",0.99,0.01,969.4378,572.50476
"48","Vacular",1,0,58.928745,576.6486
"49","Vacular",0.9,0.1,647.8909,600.5364
"50","Vacular",0.9,0.1,1137.8665,602.71985
"51","Vacular",0.98,0.02,535.5801,633.81366
"52","Vacular",1,0,1520.4934,643.32715
"53","Vacular",0.96,0.04,1432.3029,659.2514
"55","Vacular",0.93,0.07,226.46579,683.47107
"56","Vacular",1,0,115.78571,698.6456
"57","Vacular",0.98,0.02,457.11633,712.3713
"58","NonVascular",0,1,757.0498,787.1253
"59","Vacular",0.98,0.02,1355.5934,755.6841
"60","NonVascular",0.18,0.82,1311.1769,778.06805
"61","Vacular",0.96,0.04,1213.6464,788.50555
"62","Vacular",0.95,0.05,1532.8754,788.6091
"63","Vacular",0.96,0.04,132.40625,795.9183
"64","NonVascular",0.17,0.83,431.38614,810.68317
"66","Vacular",0.96,0.04,1513.2762,826.69366
"68","NonVascular",0.16,0.84,1866.164,894
"69","Vacular",1,0,1082.8972,904.81775
"70","Vacular",0.98,0.02,742.7372,911.706
"71","NonVascular",0.19,0.81,783.38464,941.5961
"72","Vacular",0.99,0.01,237.91379,951.2956
"73","Vacular",0.94,0.06,50.52,952.63715
"74","Vacular",0.93,0.07,1235.2599,972.93506
"75","NonVascular",0.05,0.95,1439.5204,970.9388
"76","Vacular",0.92,0.08,517.10297,978.93225
"79","Vacular",0.86,0.14,277.79718,1015.8483
"80","Vacular",0.97,0.03,1475.3165,1019.34576
"81","Vacular",0.97,0.03,378.69415,1020.6409
"82","NonVascular",0.03,0.97,214.77296,1038.5868
"83","Vacular",0.92,0.08,1016.5274,1058.706
"84","NonVascular",0.02,0.98,1094.6683,1081.3356
"85","Vacular",0.93,0.07,1364.383,1081.3766
"86","Vacular",1,0,451.0935,1087.4026
"87","Vacular",0.96,0.04,1061.1829,1094.4513
"88","Vacular",0.98,0.02,1339.0193,1111.0632
"89","NonVascular",0.18,0.82,1161.6957,1109.174
"90","NonVascular",0.04,0.96,1121.7778,1132.3123
"93","NonVascular",0.17,0.83,1100.7227,1152.7142
"94","Vacular",1,0,1530.8169,1155.8907
"95","NonVascular",0.03,0.97,31.35313,1242.7944
"96","NonVascular",0.16,0.84,1814.2817,1170.5352
"97","Vacular",1,0,61.734535,1204.3892
"98","Vacular",0.93,0.07,1661.3479,1219.5515
"99","Vacular",1,0,1093.1709,1252.9423
"100","Vacular",0.84,0.16,1701.6904,1254.1589
"102","Vacular",0.9,0.1,1503.3315,1254.2211
"104","Vacular",0.93,0.07,964.72394,1272.8932
"105","NonVascular",0.19,0.81,248.17978,1306.9888
"106","NonVascular",0.11,0.89,711.7015,1309.403
"107","Vacular",0.94,0.06,415.15295,1326.0912
"108","Vacular",0.86,0.14,1781.9163,1339.0789
"109","Vacular",0.99,0.01,35.510204,1351.4719
"110","NonVascular",0.08,0.92,61.8,1357.1056
"111","Vacular",0.92,0.08,1113.9792,1356.7253
"112","Vacular",0.81,0.19,1930.1991,1359.2084
"113","Vacular",0.95,0.05,384.98672,1362.8572
"114","Vacular",0.94,0.06,353.89157,1363.7148
"115","Vacular",0.99,0.01,315.11365,1378.8267
"118","Vacular",0.97,0.03,824.2517,1410.291
"119","NonVascular",0.16,0.84,168.7871,1406.142
"120","Vacular",0.98,0.02,994.90686,1415.247
"121","Vacular",0.91,0.09,767.7868,1423.8799
"122","NonVascular",0.01,0.99,791.8176,1432.9598
"123","NonVascular",0.05,0.95,296.70123,1437.5145
"125","NonVascular",0.01,0.99,431.02127,1449.2107
"126","Vacular",0.99,0.01,96.039474,1446.0842
