"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"2","Vacular",0.94,0.06,90.180824,8.531507
"4","NonVascular",0.03,0.97,411.92877,62.313744
"7","Vacular",0.87,0.13,532.59045,4.6380954
"8","NonVascular",0.12,0.88,627.531,78.36937
"9","NonVascular",0.04,0.96,657.2494,42.78295
"11","NonVascular",0.02,0.98,1360.859,63.026394
"13","NonVascular",0.18,0.82,1210.5933,31.908474
"16","NonVascular",0.15,0.85,535.0453,114.257
"18","NonVascular",0.05,0.95,365.07208,68.36261
"19","NonVascular",0,1,717.7147,115.06169
"21","NonVascular",0.09,0.91,966.66034,115.05789
"23","NonVascular",0.01,0.99,1035.4807,114.344215
"24","NonVascular",0.08,0.92,380.5755,116.453064
"25","NonVascular",0.04,0.96,1011.01306,119.517395
"27","NonVascular",0.1,0.9,460.18954,349.41727
"28","NonVascular",0.02,0.98,730.8489,166.81584
"29","NonVascular",0.18,0.82,1931.15,138.40834
"30","NonVascular",0.06,0.94,81.75915,142.98781
"33","NonVascular",0.08,0.92,662.32965,264.82785
"34","NonVascular",0.01,0.99,156.32808,306.11526
"35","NonVascular",0.03,0.97,268.96817,166.15051
"36","NonVascular",0.04,0.96,796.0307,203.74886
"38","NonVascular",0,1,333.7039,235.8935
"39","NonVascular",0.03,0.97,1628.842,212.05972
"41","NonVascular",0.02,0.98,258.96408,325.92365
"42","NonVascular",0.06,0.94,540.77124,259.91373
"44","NonVascular",0.19,0.81,747.36804,258.35416
"46","NonVascular",0.04,0.96,1431.0322,287.30685
"48","NonVascular",0.01,0.99,129.58424,347.56256
"49","NonVascular",0.01,0.99,735.72296,426.98166
"51","NonVascular",0.06,0.94,964.25,369.01437
"53","NonVascular",0,1,825.1734,400.67764
"54","NonVascular",0.02,0.98,231.3039,396.58304
"56","NonVascular",0.01,0.99,643.4529,412.8894
"58","NonVascular",0.01,0.99,1115.4801,420.1523
"60","NonVascular",0.01,0.99,682.44403,592.50745
"61","NonVascular",0.09,0.91,329.2108,464.0527
"63","NonVascular",0.16,0.84,954.6163,449.22092
"64","Vacular",0.89,0.11,229.00267,463.33066
"65","NonVascular",0.02,0.98,554.00824,462.0464
"68","NonVascular",0,1,845.38824,475.73972
"70","NonVascular",0.05,0.95,1180.659,468.10226
"75","NonVascular",0.01,0.99,62.01303,500.64496
"78","NonVascular",0.01,0.99,1194.2274,545.1927
"80","NonVascular",0.02,0.98,493.45786,569.0472
"81","NonVascular",0.07,0.93,169.76202,557.2933
"83","NonVascular",0.19,0.81,1240.3698,597.09393
"84","NonVascular",0.02,0.98,157.0876,606.9859
"87","Vacular",0.96,0.04,250.85626,604.7095
"88","NonVascular",0.05,0.95,527.5157,800.4704
"91","NonVascular",0.02,0.98,1199.7421,624.1575
"93","NonVascular",0.19,0.81,563.8571,619.5143
"94","NonVascular",0.01,0.99,1007.686,695.4646
"95","NonVascular",0.08,0.92,419.05298,662.0524
"96","NonVascular",0.06,0.94,189.23383,652.3074
"97","NonVascular",0.16,0.84,579.41174,647.03265
"101","Vacular",0.86,0.14,149.13022,676.7199
"103","NonVascular",0.1,0.9,1115.4412,698.35297
"104","NonVascular",0.06,0.94,435.97357,710.9115
"106","Vacular",0.89,0.11,157.29639,719.20874
"108","NonVascular",0.05,0.95,209.48296,751.6477
"109","NonVascular",0,1,791.0787,814.9466
"111","NonVascular",0.01,0.99,166.26749,780.18054
"114","NonVascular",0.16,0.84,1110.7269,821.01154
"115","NonVascular",0.1,0.9,252.57367,838.275
"116","Vacular",0.96,0.04,131.08772,840.2368
"117","NonVascular",0.01,0.99,1056.2919,855.13043
"118","NonVascular",0.16,0.84,434.84146,870.21936
"119","NonVascular",0.01,0.99,496.0499,863.54675
"120","Vacular",0.94,0.06,116.86923,856.3461
"122","NonVascular",0,1,991.1179,875.67346
"123","NonVascular",0.03,0.97,81.8931,885.4372
"126","NonVascular",0.18,0.82,479.19986,918.122
"127","NonVascular",0.03,0.97,688.26074,1049.476
"128","NonVascular",0.02,0.98,205.32916,908.0322
"130","NonVascular",0.18,0.82,179.91682,947.1047
"133","NonVascular",0.02,0.98,947.35815,977.5576
"134","NonVascular",0.03,0.97,496.8666,982.167
"137","NonVascular",0.17,0.83,148.33183,1004.6054
"139","NonVascular",0.17,0.83,801.9718,1000.662
"140","NonVascular",0.02,0.98,851.43567,1054.0574
"141","NonVascular",0,1,195.33084,1041.1625
"142","NonVascular",0.18,0.82,574.6386,1033.7294
