object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.0,1.0,1082.0,36.0,1015.0,0.0,1703.0,1050.6095,13.816207
1,0,2,0,Vacular,0.75,0.25,1131.0,11.0,1111.0,0.0,177.0,1120.5763,4.2146893
2,0,3,0,Vacular,0.83,0.17,1729.0,10.0,1707.0,0.0,176.0,1717.1761,3.7670455
3,0,4,0,Vacular,0.98,0.02,1572.0,43.0,1549.0,23.0,377.0,1560.1857,32.533157
4,0,5,0,Vacular,0.98,0.02,1764.0,79.0,1743.0,56.0,381.0,1753.189,67.06036
5,0,6,0,NonVascular,0.42,0.58,333.0,80.0,313.0,63.0,257.0,323.0039,71.05058
6,0,7,0,NonVascular,0.12,0.88,1014.0,91.0,993.0,76.0,223.0,1002.278,83.51121
7,0,8,0,Vacular,0.97,0.03,1665.0,104.0,1644.0,83.0,336.0,1653.9495,92.90179
8,0,9,0,Vacular,0.96,0.04,316.0,112.0,294.0,89.0,385.0,304.25974,99.83376
9,0,10,0,Vacular,0.85,0.15,1332.0,121.0,1301.0,92.0,555.0,1315.9153,105.821625
10,0,11,0,Vacular,0.98,0.02,1193.0,125.0,1170.0,101.0,422.0,1180.9786,112.28436
11,0,12,0,Vacular,0.61,0.39,1506.0,117.0,1493.0,103.0,136.0,1498.7427,109.22794
12,0,13,0,NonVascular,0.21,0.79,1634.0,115.0,1621.0,105.0,68.0,1626.1471,110.17647
13,0,14,0,NonVascular,0.24,0.76,1211.0,124.0,1201.0,112.0,83.0,1204.6747,117.650604
14,0,15,0,Vacular,0.99,0.01,127.0,136.0,99.0,116.0,407.0,112.44226,125.44963
15,0,16,0,NonVascular,0.44,0.56,1228.0,127.0,1219.0,117.0,70.0,1222.8286,121.8
16,0,17,0,NonVascular,0.02,0.98,594.0,184.0,539.0,134.0,1755.0,566.8929,160.88432
17,0,18,0,NonVascular,0.37,0.63,8.0,168.0,0.0,155.0,81.0,2.9382715,161.61728
18,0,19,0,NonVascular,0.49,0.51,1651.0,181.0,1645.0,167.0,67.0,1647.3433,174.04477
19,0,20,0,Vacular,1.0,0.0,660.0,218.0,633.0,197.0,435.0,645.74023,207.17241
20,0,21,0,NonVascular,0.22,0.78,727.0,210.0,715.0,201.0,77.0,720.1688,205.14285
21,0,22,0,Vacular,0.84,0.16,496.0,224.0,474.0,205.0,317.0,484.03156,214.38802
22,0,23,0,NonVascular,0.41,0.59,1737.0,221.0,1727.0,211.0,70.0,1731.2,215.52856
23,0,24,0,Vacular,0.95,0.05,15.0,234.0,0.0,213.0,277.0,6.826715,223.4982
24,0,25,0,NonVascular,0.4,0.6,1179.0,236.0,1165.0,219.0,182.0,1170.6593,226.93407
25,0,26,0,Vacular,0.5,0.5,1067.0,250.0,1048.0,230.0,289.0,1057.1454,239.91696
26,0,27,0,Vacular,0.93,0.07,372.0,257.0,353.0,233.0,346.0,361.83527,244.4711
27,0,28,0,NonVascular,0.24,0.76,898.0,328.0,783.0,245.0,3831.0,845.4798,291.03394
28,0,29,0,Vacular,0.91,0.09,1454.0,324.0,1434.0,301.0,355.0,1443.5972,311.90424
29,0,30,0,NonVascular,0.05,0.95,812.0,358.0,785.0,328.0,401.0,798.4314,343.21945
30,0,31,0,NonVascular,0.34,0.66,826.0,349.0,811.0,339.0,78.0,817.88464,343.01282
31,0,32,0,NonVascular,0.18,0.82,876.0,360.0,860.0,344.0,131.0,867.41986,350.87024
32,0,33,0,NonVascular,0.46,0.54,923.0,372.0,902.0,348.0,386.0,911.9896,359.82126
33,0,34,0,Vacular,1.0,0.0,851.0,371.0,829.0,349.0,366.0,839.0355,359.22952
34,0,35,0,Vacular,0.98,0.02,1172.0,370.0,1148.0,349.0,398.0,1159.902,358.88943
35,0,36,0,Vacular,1.0,0.0,584.0,407.0,557.0,385.0,442.0,569.75793,394.8801
36,0,37,0,Vacular,0.97,0.03,963.0,423.0,944.0,399.0,394.0,953.533,409.92386
37,0,38,0,Vacular,0.82,0.18,1615.0,428.0,1595.0,409.0,294.0,1604.3163,418.2143
38,0,39,0,Vacular,0.59,0.41,196.0,430.0,173.0,410.0,358.0,183.89944,419.6229
39,0,40,0,Vacular,0.96,0.04,1360.0,436.0,1337.0,414.0,382.0,1348.1492,424.30106
40,0,41,0,NonVascular,0.03,0.97,1917.0,470.0,1872.0,420.0,1592.0,1894.6564,445.5584
41,0,42,0,NonVascular,0.44,0.56,698.0,453.0,675.0,432.0,344.0,685.2471,442.4564
42,0,43,0,Vacular,0.93,0.07,406.0,458.0,387.0,435.0,338.0,396.15088,446.03845
43,0,44,0,Vacular,0.96,0.04,975.0,461.0,957.0,435.0,329.0,965.19147,447.98175
44,0,45,0,NonVascular,0.26,0.74,1104.0,452.0,1089.0,437.0,156.0,1096.7115,443.84616
45,0,46,0,Vacular,0.97,0.03,1013.0,454.0,984.0,438.0,293.0,998.471,445.27646
46,0,47,0,Vacular,0.67,0.33,1088.0,461.0,1055.0,445.0,301.0,1072.3389,452.87375
47,0,48,0,Vacular,0.94,0.06,1042.0,466.0,1016.0,448.0,326.0,1028.7362,457.25153
48,0,49,0,Vacular,0.89,0.11,987.0,470.0,973.0,456.0,142.0,979.0352,461.8169
49,0,50,0,NonVascular,0.45,0.55,715.0,489.0,693.0,468.0,335.0,704.2687,478.4776
50,0,51,0,NonVascular,0.21,0.79,1402.0,506.0,1386.0,488.0,220.0,1394.0773,496.18637
51,0,52,0,Vacular,0.89,0.11,1725.0,511.0,1706.0,491.0,298.0,1715.3356,500.32886
52,0,53,0,Vacular,0.82,0.18,683.0,533.0,640.0,508.0,613.0,658.0555,519.3034
53,0,54,0,NonVascular,0.42,0.58,558.0,525.0,545.0,512.0,138.0,551.38403,518.1667
54,0,55,0,Vacular,0.83,0.17,887.0,563.0,856.0,512.0,843.0,872.05457,540.82324
55,0,56,0,Vacular,0.65,0.35,1936.0,562.0,1891.0,515.0,757.0,1911.9154,535.95374
56,0,57,0,NonVascular,0.18,0.82,1501.0,531.0,1484.0,516.0,183.0,1492.9453,522.7049
57,0,58,0,Vacular,0.84,0.16,188.0,540.0,168.0,519.0,327.0,177.4312,528.7951
58,0,59,0,Vacular,0.9,0.1,853.0,541.0,841.0,519.0,158.0,846.96204,527.93036
59,0,60,0,NonVascular,0.17,0.83,14.0,585.0,0.0,545.0,419.0,5.286396,565.0358
60,0,61,0,Vacular,0.8,0.2,1480.0,568.0,1457.0,545.0,390.0,1467.7358,556.9872
61,0,62,0,NonVascular,0.44,0.56,664.0,573.0,652.0,559.0,127.0,657.18896,565.8504
62,0,63,0,Vacular,0.94,0.06,1152.0,580.0,1128.0,559.0,372.0,1139.4274,569.03766
63,0,64,0,Vacular,1.0,0.0,1693.0,604.0,1672.0,581.0,369.0,1682.4174,591.3686
64,0,65,0,Vacular,0.99,0.01,558.0,621.0,537.0,598.0,362.0,547.2652,609.3177
65,0,66,0,Vacular,0.99,0.01,1568.0,628.0,1547.0,605.0,384.0,1557.2162,616.1745
66,0,67,0,Vacular,0.52,0.48,1936.0,666.0,1882.0,608.0,1001.0,1908.4136,636.61536
67,0,68,0,NonVascular,0.35,0.65,664.0,630.0,650.0,616.0,152.0,656.6447,622.6645
68,0,69,0,NonVascular,0.43,0.57,278.0,656.0,263.0,642.0,164.0,270.23172,649.20734
69,0,70,0,Vacular,0.9,0.1,1840.0,660.0,1824.0,642.0,215.0,1831.614,650.0465
70,0,71,0,Vacular,1.0,0.0,1057.0,665.0,1035.0,644.0,367.0,1045.406,654.02997
71,0,72,0,NonVascular,0.39,0.61,348.0,666.0,331.0,650.0,224.0,339.25446,657.5982
72,0,73,0,Vacular,0.74,0.26,407.0,674.0,384.0,650.0,405.0,394.84198,661.3852
73,0,74,0,NonVascular,0.16,0.84,713.0,671.0,689.0,653.0,312.0,699.1859,660.6539
74,0,75,0,Vacular,0.82,0.18,1858.0,666.0,1842.0,653.0,140.0,1848.75,659.5643
75,0,76,0,Vacular,0.62,0.38,1884.0,698.0,1832.0,665.0,758.0,1856.8562,681.97095
76,0,77,0,Vacular,0.99,0.01,740.0,693.0,717.0,673.0,357.0,727.9552,682.4482
77,0,78,0,Vacular,0.59,0.41,1270.0,697.0,1252.0,677.0,260.0,1260.5538,686.36536
78,0,79,0,NonVascular,0.42,0.58,1423.0,722.0,1390.0,683.0,667.0,1406.7616,703.6821
79,0,80,0,NonVascular,0.2,0.8,1132.0,696.0,1119.0,691.0,50.0,1124.92,693.32
80,0,81,0,Vacular,0.53,0.47,1858.0,726.0,1795.0,694.0,1036.0,1826.8513,712.1544
81,0,82,0,NonVascular,0.2,0.8,202.0,707.0,189.0,696.0,80.0,193.8625,701.625
82,0,83,0,NonVascular,0.01,0.99,631.0,854.0,444.0,704.0,7798.0,541.94617,785.5826
83,0,84,0,Vacular,0.92,0.08,1558.0,730.0,1538.0,707.0,355.0,1547.4366,718.24225
84,0,85,0,NonVascular,0.4,0.6,1791.0,756.0,1774.0,731.0,267.0,1782.9138,745.6929
85,0,86,0,Vacular,0.95,0.05,1759.0,779.0,1736.0,751.0,453.0,1747.2892,764.8587
86,0,87,0,Vacular,0.98,0.02,503.0,788.0,479.0,766.0,397.0,490.17883,776.1335
87,0,88,0,NonVascular,0.42,0.58,1780.0,784.0,1770.0,768.0,85.0,1774.1412,775.35297
88,0,89,0,Vacular,0.96,0.04,1271.0,795.0,1246.0,772.0,436.0,1257.8142,783.44727
89,0,90,0,NonVascular,0.38,0.62,1748.0,822.0,1706.0,791.0,909.0,1726.2893,806.2409
90,0,91,0,Vacular,1.0,0.0,1012.0,819.0,989.0,799.0,366.0,999.97266,808.8333
91,0,92,0,Vacular,0.96,0.04,1553.0,818.0,1528.0,800.0,352.0,1540.162,808.483
92,0,93,0,Vacular,0.98,0.02,401.0,840.0,374.0,817.0,420.0,385.53333,827.5476
93,0,94,0,NonVascular,0.04,0.96,1728.0,840.0,1691.0,818.0,458.0,1705.9344,829.94324
94,0,95,0,Vacular,0.92,0.08,888.0,895.0,869.0,870.0,366.0,878.25134,882.1803
95,0,96,0,NonVascular,0.22,0.78,679.0,970.0,592.0,882.0,3674.0,638.8021,935.19025
96,0,97,0,Vacular,0.85,0.15,1519.0,903.0,1498.0,884.0,321.0,1507.894,892.98444
97,0,98,0,NonVascular,0.4,0.6,241.0,894.0,229.0,888.0,52.0,235.34616,889.9808
98,0,99,0,NonVascular,0.1,0.9,907.0,916.0,866.0,895.0,449.0,886.33185,906.3875
99,0,100,0,NonVascular,0.0,1.0,1167.0,974.0,1135.0,924.0,1124.0,1150.5338,947.5107
100,0,101,0,NonVascular,0.0,1.0,1108.0,970.0,1062.0,926.0,1240.0,1087.1427,945.2565
