object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.97,0.03,842.0,13.0,811.0,0.0,315.0,826.88574,4.9269843
1,0,2,0,NonVascular,0.44,0.56,155.0,40.0,140.0,19.0,233.0,147.33047,29.510729
2,0,3,0,Vacular,0.85,0.15,948.0,99.0,923.0,73.0,440.0,935.00684,83.48637
3,0,4,0,NonVascular,0.45,0.55,909.0,117.0,878.0,91.0,378.0,895.4259,103.166664
4,0,5,0,NonVascular,0.03,0.97,610.0,118.0,597.0,103.0,108.0,603.37036,110.53704
5,0,6,0,NonVascular,0.23,0.77,1445.0,130.0,1427.0,113.0,212.0,1435.7406,120.48113
6,0,7,0,NonVascular,0.15,0.85,976.0,133.0,953.0,120.0,223.0,963.2287,126.11659
7,0,8,0,NonVascular,0.06,0.94,909.0,156.0,888.0,126.0,342.0,899.6316,140.97954
8,0,9,0,NonVascular,0.46,0.54,1135.0,145.0,1103.0,127.0,271.0,1119.1476,133.49446
9,0,10,0,Vacular,0.94,0.06,945.0,155.0,923.0,132.0,378.0,933.3862,142.5873
10,0,11,0,Vacular,0.9,0.1,548.0,162.0,514.0,137.0,585.0,529.87866,148.22736
11,0,12,0,NonVascular,0.01,0.99,70.0,259.0,26.0,149.0,2507.0,46.972477,206.58995
12,0,13,0,NonVascular,0.15,0.85,1097.0,170.0,1083.0,152.0,179.0,1089.2458,160.11732
13,0,14,0,Vacular,1.0,0.0,1626.0,180.0,1598.0,155.0,436.0,1610.3761,164.93808
14,0,15,0,Vacular,0.93,0.07,974.0,177.0,948.0,156.0,389.0,961.3599,166.64525
15,0,16,0,NonVascular,0.03,0.97,928.0,205.0,898.0,175.0,573.0,911.8028,187.84991
16,0,17,0,Vacular,0.92,0.08,1322.0,211.0,1292.0,184.0,576.0,1308.2882,196.24132
17,0,18,0,NonVascular,0.01,0.99,804.0,227.0,765.0,190.0,523.0,787.0631,205.43213
18,0,19,0,NonVascular,0.09,0.91,501.0,222.0,448.0,197.0,893.0,474.41656,209.24077
19,0,20,0,Vacular,0.9,0.1,985.0,226.0,965.0,209.0,271.0,974.5203,217.00739
20,0,21,0,Vacular,0.57,0.43,1560.0,245.0,1535.0,224.0,386.0,1546.684,233.81606
21,0,22,0,NonVascular,0.31,0.69,257.0,245.0,241.0,230.0,172.0,248.05814,237.31976
22,0,23,0,NonVascular,0.01,0.99,425.0,288.0,361.0,239.0,1273.0,390.11548,257.01886
23,0,24,0,NonVascular,0.46,0.54,768.0,264.0,749.0,244.0,279.0,757.46954,254.23297
24,0,25,0,Vacular,0.98,0.02,356.0,272.0,329.0,253.0,387.0,341.7752,261.87598
25,0,26,0,NonVascular,0.02,0.98,438.0,290.0,412.0,253.0,527.0,426.2163,270.71918
26,0,27,0,Vacular,0.82,0.18,1049.0,273.0,1029.0,254.0,270.0,1038.5297,262.25186
27,0,28,0,NonVascular,0.19,0.81,323.0,276.0,311.0,268.0,61.0,316.9508,271.68854
28,0,29,0,NonVascular,0.36,0.64,998.0,289.0,976.0,273.0,183.0,987.918,280.63388
29,0,30,0,NonVascular,0.01,0.99,317.0,370.0,239.0,275.0,2566.0,279.0487,328.78723
30,0,31,0,NonVascular,0.16,0.84,1018.0,296.0,996.0,278.0,204.0,1004.2353,286.2647
31,0,32,0,Vacular,0.59,0.41,1114.0,331.0,1085.0,286.0,656.0,1099.9314,306.18445
32,0,33,0,Vacular,1.0,0.0,787.0,312.0,767.0,289.0,346.0,776.8324,300.36127
33,0,34,0,NonVascular,0.43,0.57,1380.0,309.0,1368.0,298.0,104.0,1373.1538,303.125
34,0,35,0,NonVascular,0.42,0.58,792.0,334.0,778.0,322.0,138.0,784.62317,327.55798
35,0,36,0,NonVascular,0.21,0.79,1123.0,336.0,1114.0,326.0,70.0,1117.9572,330.5
36,0,37,0,Vacular,0.69,0.31,1426.0,362.0,1405.0,341.0,339.0,1414.5546,351.1062
37,0,38,0,NonVascular,0.12,0.88,432.0,408.0,392.0,362.0,882.0,412.99887,385.54422
38,0,39,0,NonVascular,0.01,0.99,493.0,400.0,473.0,383.0,235.0,481.78723,390.0851
39,0,40,0,Vacular,0.99,0.01,1696.0,410.0,1674.0,386.0,437.0,1684.762,398.0023
40,0,41,0,NonVascular,0.37,0.63,1779.0,412.0,1768.0,402.0,87.0,1773.3103,406.83908
41,0,42,0,NonVascular,0.02,0.98,100.0,433.0,83.0,406.0,290.0,91.889656,419.3862
42,0,43,0,Vacular,0.94,0.06,1576.0,432.0,1549.0,406.0,540.0,1561.5759,417.91852
43,0,44,0,NonVascular,0.2,0.8,1164.0,429.0,1144.0,407.0,295.0,1152.7762,417.6746
44,0,45,0,Vacular,0.96,0.04,135.0,455.0,110.0,428.0,526.0,121.30608,441.41254
45,0,46,0,NonVascular,0.2,0.8,1328.0,441.0,1314.0,429.0,114.0,1319.4298,434.29825
46,0,47,0,Vacular,1.0,0.0,484.0,466.0,462.0,443.0,394.0,472.55075,454.28934
47,0,48,0,NonVascular,0.05,0.95,643.0,512.0,597.0,448.0,1810.0,621.2276,479.16797
48,0,49,0,Vacular,0.93,0.07,1857.0,472.0,1836.0,450.0,370.0,1846.2406,460.52972
49,0,50,0,NonVascular,0.29,0.71,1894.0,497.0,1865.0,463.0,643.0,1879.9393,480.27994
50,0,51,0,NonVascular,0.05,0.95,402.0,479.0,390.0,469.0,85.0,396.17648,473.3412
51,0,52,0,NonVascular,0.13,0.87,910.0,506.0,886.0,474.0,440.0,897.2341,490.32047
52,0,53,0,Vacular,1.0,0.0,1200.0,516.0,1178.0,492.0,393.0,1188.6488,504.0687
53,0,54,0,Vacular,0.98,0.02,280.0,545.0,256.0,517.0,495.0,268.20605,530.8283
54,0,55,0,NonVascular,0.3,0.7,1882.0,544.0,1865.0,530.0,185.0,1873.3568,536.43787
55,0,56,0,NonVascular,0.26,0.74,1037.0,589.0,1023.0,575.0,135.0,1029.5333,581.27405
56,0,57,0,NonVascular,0.09,0.91,467.0,609.0,443.0,581.0,446.0,453.87668,594.778
57,0,58,0,Vacular,0.9,0.1,1290.0,622.0,1265.0,602.0,399.0,1277.3258,611.5739
58,0,59,0,Vacular,0.9,0.1,1184.0,624.0,1158.0,605.0,387.0,1170.4677,613.5814
59,0,60,0,Vacular,0.94,0.06,582.0,644.0,562.0,615.0,423.0,571.3073,628.10876
60,0,61,0,Vacular,0.99,0.01,138.0,654.0,106.0,634.0,482.0,122.047714,643.48755
61,0,62,0,Vacular,1.0,0.0,621.0,671.0,599.0,647.0,385.0,609.6104,658.0987
62,0,63,0,NonVascular,0.06,0.94,534.0,684.0,513.0,670.0,132.0,520.98486,676.51514
63,0,64,0,NonVascular,0.22,0.78,433.0,699.0,423.0,692.0,52.0,427.6346,695.28845
64,0,65,0,Vacular,0.91,0.09,1797.0,730.0,1773.0,709.0,388.0,1784.3763,719.32477
65,0,66,0,NonVascular,0.03,0.97,253.0,802.0,222.0,780.0,427.0,238.2623,790.1452
66,0,67,0,Vacular,0.99,0.01,66.0,855.0,37.0,830.0,504.0,52.214287,842.2917
