object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.99,0.01,425.0,17.0,406.0,0.0,266.0,414.68045,7.154135
1,0,2,0,Vacular,0.95,0.05,1469.0,13.0,1452.0,0.0,200.0,1460.48,5.53
2,0,3,0,Vacular,0.94,0.06,625.0,32.0,607.0,11.0,322.0,615.1429,20.57764
3,0,4,0,NonVascular,0.41,0.59,1914.0,54.0,1889.0,23.0,471.0,1900.8662,38.43312
4,0,5,0,Vacular,0.99,0.01,1164.0,51.0,1142.0,27.0,392.0,1152.2194,38.67857
5,0,6,0,Vacular,0.83,0.17,1780.0,59.0,1757.0,30.0,430.0,1767.9465,41.88372
6,0,7,0,NonVascular,0.2,0.8,134.0,45.0,121.0,35.0,98.0,127.53061,39.7551
7,0,8,0,Vacular,0.96,0.04,236.0,65.0,213.0,44.0,391.0,223.90536,53.938618
8,0,9,0,Vacular,0.85,0.15,853.0,68.0,833.0,46.0,325.0,842.41846,56.716923
9,0,10,0,Vacular,0.67,0.33,1727.0,82.0,1691.0,57.0,628.0,1710.1067,69.52229
10,0,11,0,NonVascular,0.44,0.56,987.0,73.0,974.0,59.0,141.0,979.95746,65.46809
11,0,12,0,NonVascular,0.13,0.87,1908.0,88.0,1893.0,74.0,146.0,1899.7466,81.0
12,0,13,0,NonVascular,0.42,0.58,167.0,93.0,155.0,83.0,86.0,160.05814,87.441864
13,0,14,0,Vacular,0.82,0.18,1930.0,119.0,1909.0,97.0,359.0,1919.1782,108.05014
14,0,15,0,Vacular,0.99,0.01,700.0,128.0,678.0,104.0,405.0,688.2716,115.36296
15,0,16,0,Vacular,0.96,0.04,1410.0,164.0,1386.0,143.0,385.0,1397.0988,153.08832
16,0,17,0,Vacular,0.97,0.03,194.0,196.0,171.0,176.0,338.0,182.24852,185.61243
17,0,18,0,Vacular,0.99,0.01,1650.0,198.0,1628.0,178.0,348.0,1638.6466,187.31322
18,0,19,0,Vacular,0.83,0.17,1810.0,227.0,1792.0,210.0,243.0,1800.679,218.3251
19,0,20,0,Vacular,1.0,0.0,1405.0,240.0,1382.0,217.0,400.0,1392.9926,228.405
