object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.76,0.24,871.0,9.0,861.0,0.0,71.0,865.59155,3.5352113
1,0,2,0,NonVascular,0.2,0.8,1135.0,10.0,1126.0,0.0,59.0,1129.7119,3.338983
2,0,3,0,NonVascular,0.03,0.97,1489.0,72.0,1429.0,0.0,2855.0,1456.4973,35.31944
3,0,4,0,Vacular,0.99,0.01,563.0,23.0,546.0,3.0,270.0,554.01483,12.437037
4,0,5,0,NonVascular,0.38,0.62,886.0,38.0,874.0,25.0,113.0,879.67255,30.60177
5,0,6,0,Vacular,1.0,0.0,1555.0,82.0,1533.0,60.0,378.0,1543.2407,70.5291
6,0,7,0,NonVascular,0.01,0.99,1567.0,143.0,1519.0,88.0,1269.0,1543.2987,113.133965
7,0,8,0,Vacular,0.96,0.04,1741.0,153.0,1714.0,131.0,463.0,1727.1252,141.90497
8,0,9,0,NonVascular,0.3,0.7,1847.0,175.0,1830.0,149.0,294.0,1838.5375,159.2483
9,0,10,0,Vacular,0.66,0.34,1353.0,172.0,1345.0,162.0,59.0,1348.5084,166.91525
10,0,11,0,Vacular,1.0,0.0,205.0,203.0,186.0,179.0,350.0,194.91714,190.78285
11,0,12,0,NonVascular,0.45,0.55,1685.0,194.0,1670.0,179.0,179.0,1677.0503,185.8324
12,0,13,0,Vacular,0.96,0.04,36.0,209.0,12.0,187.0,428.0,23.014019,198.03271
13,0,14,0,NonVascular,0.48,0.52,1815.0,213.0,1800.0,191.0,229.0,1807.4454,200.86026
14,0,15,0,NonVascular,0.22,0.78,1024.0,222.0,999.0,197.0,377.0,1011.7533,207.95226
15,0,16,0,NonVascular,0.01,0.99,217.0,237.0,201.0,210.0,220.0,209.2591,221.10909
16,0,17,0,Vacular,0.97,0.03,1827.0,243.0,1805.0,220.0,369.0,1815.664,231.14905
17,0,18,0,NonVascular,0.3,0.7,265.0,337.0,203.0,242.0,2047.0,235.28383,287.597
18,0,19,0,NonVascular,0.01,0.99,28.0,332.0,0.0,250.0,1023.0,10.272727,292.09286
19,0,20,0,NonVascular,0.0,1.0,630.0,338.0,557.0,271.0,3223.0,595.7769,302.20508
20,0,21,0,NonVascular,0.15,0.85,883.0,292.0,867.0,280.0,116.0,874.9914,284.8707
21,0,22,0,NonVascular,0.49,0.51,1818.0,316.0,1807.0,306.0,76.0,1812.4736,310.9342
22,0,23,0,Vacular,0.99,0.01,1066.0,331.0,1046.0,307.0,367.0,1055.2534,319.01907
