object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.89,0.11,98.0,17.0,67.0,0.0,370.0,81.91892,6.6216216
1,0,2,0,Vacular,0.87,0.13,620.0,10.0,603.0,0.0,133.0,610.2707,3.7969925
2,0,3,0,Vacular,1.0,0.0,1355.0,62.0,1335.0,38.0,367.0,1344.5858,49.833786
3,0,4,0,Vacular,0.88,0.12,266.0,59.0,248.0,41.0,253.0,255.98024,49.189724
4,0,5,0,Vacular,0.92,0.08,730.0,74.0,698.0,43.0,596.0,712.8775,58.090603
5,0,6,0,Vacular,0.7,0.3,1870.0,66.0,1851.0,46.0,287.0,1860.2614,55.425087
6,0,7,0,Vacular,0.91,0.09,227.0,85.0,206.0,50.0,497.0,214.83098,67.692154
7,0,8,0,NonVascular,0.48,0.52,53.0,77.0,39.0,61.0,170.0,45.635296,68.60588
8,0,9,0,NonVascular,0.4,0.6,1139.0,80.0,1122.0,64.0,202.0,1130.3514,70.89604
9,0,10,0,Vacular,0.94,0.06,409.0,89.0,390.0,67.0,332.0,398.76205,77.64156
10,0,11,0,Vacular,0.99,0.01,34.0,89.0,0.0,68.0,463.0,14.76026,77.814255
11,0,12,0,NonVascular,0.43,0.57,480.0,110.0,459.0,93.0,227.0,468.75772,101.48458
12,0,13,0,Vacular,0.97,0.03,442.0,125.0,409.0,104.0,434.0,423.85483,113.45392
13,0,14,0,Vacular,0.96,0.04,335.0,131.0,311.0,107.0,422.0,322.81992,118.21801
14,0,15,0,NonVascular,0.1,0.9,402.0,147.0,367.0,111.0,634.0,383.30283,130.52524
15,0,16,0,Vacular,0.76,0.24,1446.0,133.0,1419.0,114.0,395.0,1431.3925,122.95443
16,0,17,0,Vacular,0.98,0.02,764.0,180.0,743.0,156.0,393.0,752.88806,167.24683
17,0,18,0,Vacular,0.51,0.49,600.0,178.0,582.0,161.0,205.0,590.29266,169.25853
18,0,19,0,Vacular,0.95,0.05,314.0,211.0,287.0,180.0,549.0,298.84335,193.86703
19,0,20,0,Vacular,0.75,0.25,125.0,220.0,72.0,186.0,777.0,97.28056,203.85585
20,0,21,0,NonVascular,0.15,0.85,906.0,206.0,892.0,192.0,140.0,897.9857,198.10715
21,0,22,0,NonVascular,0.26,0.74,1620.0,201.0,1612.0,192.0,55.0,1615.3636,195.90909
22,0,23,0,Vacular,0.69,0.31,466.0,201.0,458.0,193.0,52.0,461.59616,196.71153
23,0,24,0,Vacular,0.85,0.15,1651.0,229.0,1629.0,206.0,357.0,1639.2886,217.89636
