object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.56,0.44,81.0,52.0,40.0,0.0,766.0,56.08094,19.351175
1,0,2,0,Vacular,0.87,0.13,113.0,20.0,98.0,0.0,174.0,104.44827,7.4425287
2,0,3,0,NonVascular,0.11,0.89,1720.0,20.0,1696.0,0.0,365.0,1706.3315,8.553425
3,0,4,0,Vacular,0.92,0.08,1856.0,22.0,1836.0,2.0,319.0,1845.6991,11.984326
4,0,5,0,NonVascular,0.25,0.75,516.0,23.0,502.0,6.0,183.0,508.2131,13.622951
5,0,6,0,NonVascular,0.0,1.0,499.0,223.0,377.0,22.0,8458.0,439.00165,110.36948
6,0,7,0,Vacular,1.0,0.0,945.0,48.0,921.0,25.0,397.0,931.95465,35.289673
7,0,8,0,Vacular,0.89,0.11,100.0,55.0,71.0,32.0,456.0,85.164474,43.035088
8,0,9,0,NonVascular,0.0,1.0,62.0,102.0,31.0,61.0,855.0,46.30994,81.272514
9,0,10,0,NonVascular,0.04,0.96,1399.0,91.0,1377.0,64.0,350.0,1387.3171,77.33428
10,0,11,0,Vacular,0.97,0.03,610.0,95.0,587.0,68.0,447.0,597.604,80.73826
11,0,12,0,Vacular,0.82,0.18,1233.0,79.0,1218.0,69.0,110.0,1225.1273,73.29091
12,0,13,0,Vacular,0.97,0.03,1255.0,97.0,1226.0,69.0,470.0,1241.3574,83.62128
13,0,14,0,NonVascular,0.01,0.99,1437.0,106.0,1406.0,70.0,817.0,1421.3195,88.210526
14,0,15,0,NonVascular,0.33,0.67,430.0,96.0,414.0,78.0,200.0,421.2,86.335
15,0,16,0,Vacular,0.92,0.08,412.0,100.0,390.0,79.0,385.0,400.65714,89.61039
16,0,17,0,Vacular,0.99,0.01,1149.0,101.0,1125.0,82.0,370.0,1137.027,91.25405
17,0,18,0,Vacular,0.97,0.03,1498.0,107.0,1476.0,87.0,351.0,1486.1909,96.61253
18,0,19,0,NonVascular,0.0,1.0,1783.0,236.0,1691.0,133.0,5813.0,1735.5648,184.12163
19,0,20,0,Vacular,0.99,0.01,711.0,154.0,690.0,135.0,332.0,700.2018,144.15361
20,0,21,0,NonVascular,0.02,0.98,568.0,225.0,476.0,147.0,3849.0,522.2681,186.14471
21,0,22,0,NonVascular,0.0,1.0,197.0,272.0,110.0,166.0,5910.0,153.3511,215.70491
22,0,23,0,Vacular,0.99,0.01,1566.0,219.0,1543.0,193.0,452.0,1554.0288,204.95796
23,0,24,0,Vacular,1.0,0.0,1280.0,228.0,1258.0,206.0,386.0,1268.0466,216.61917
24,0,25,0,Vacular,0.91,0.09,46.0,232.0,24.0,210.0,366.0,34.374317,220.26503
25,0,26,0,Vacular,0.99,0.01,331.0,233.0,311.0,210.0,346.0,320.15607,221.36705
26,0,27,0,Vacular,0.59,0.41,1896.0,240.0,1878.0,222.0,231.0,1886.8138,230.5238
