object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.24,0.76,273.0,7.0,261.0,0.0,67.0,266.1791,2.5074627
1,0,2,0,NonVascular,0.0,1.0,475.0,54.0,445.0,0.0,978.0,459.73825,28.132925
2,0,3,0,Vacular,0.77,0.23,678.0,8.0,665.0,0.0,86.0,670.8023,2.9302325
3,0,4,0,Vacular,0.97,0.03,780.0,12.0,752.0,0.0,251.0,767.35455,4.430279
4,0,5,0,NonVascular,0.08,0.92,930.0,21.0,913.0,0.0,219.0,921.0046,10.0593605
5,0,6,0,NonVascular,0.28,0.72,1312.0,9.0,1295.0,0.0,120.0,1302.4333,3.2833333
6,0,7,0,NonVascular,0.14,0.86,1936.0,40.0,1867.0,0.0,1318.0,1896.8771,17.652504
7,0,8,0,NonVascular,0.07,0.93,215.0,47.0,192.0,16.0,428.0,203.3341,30.717289
8,0,9,0,NonVascular,0.0,1.0,1621.0,62.0,1585.0,18.0,842.0,1604.3029,36.321854
9,0,10,0,NonVascular,0.19,0.81,1690.0,46.0,1680.0,35.0,81.0,1684.4814,39.925926
10,0,11,0,Vacular,0.75,0.25,1936.0,70.0,1928.0,48.0,147.0,1931.9524,58.217686
11,0,12,0,Vacular,0.91,0.09,1435.0,69.0,1416.0,54.0,231.0,1425.1472,61.190475
12,0,13,0,Vacular,0.84,0.16,454.0,85.0,434.0,59.0,404.0,443.81436,71.57921
13,0,14,0,Vacular,0.99,0.01,1142.0,84.0,1121.0,61.0,386.0,1130.43,72.15803
14,0,15,0,NonVascular,0.04,0.96,1910.0,95.0,1867.0,65.0,767.0,1887.0443,79.07301
15,0,16,0,Vacular,0.54,0.46,421.0,99.0,398.0,73.0,375.0,407.936,85.22933
16,0,17,0,NonVascular,0.21,0.79,1552.0,93.0,1540.0,80.0,112.0,1545.4108,85.75893
17,0,18,0,NonVascular,0.03,0.97,1936.0,113.0,1906.0,82.0,374.0,1925.3823,98.483955
18,0,19,0,Vacular,0.75,0.25,1410.0,100.0,1397.0,86.0,137.0,1402.9124,92.34306
19,0,20,0,Vacular,0.89,0.11,1142.0,104.0,1128.0,91.0,141.0,1134.3191,96.82269
20,0,21,0,NonVascular,0.16,0.84,539.0,136.0,516.0,94.0,624.0,527.7308,113.04327
21,0,22,0,Vacular,0.81,0.19,1281.0,124.0,1267.0,95.0,332.0,1273.6597,109.49097
22,0,23,0,NonVascular,0.08,0.92,37.0,147.0,0.0,98.0,1024.0,12.696289,122.33008
23,0,24,0,Vacular,0.86,0.14,388.0,126.0,373.0,108.0,179.0,379.5084,117.0838
24,0,25,0,NonVascular,0.07,0.93,1822.0,124.0,1806.0,108.0,178.0,1814.4888,115.96629
25,0,26,0,Vacular,0.97,0.03,366.0,132.0,344.0,111.0,356.0,354.79214,120.79214
26,0,27,0,Vacular,0.95,0.05,1580.0,147.0,1557.0,121.0,423.0,1567.4374,133.80852
27,0,28,0,NonVascular,0.18,0.82,1769.0,145.0,1753.0,128.0,184.0,1759.5272,136.28804
28,0,29,0,NonVascular,0.17,0.83,139.0,151.0,114.0,132.0,240.0,126.95,141.175
29,0,30,0,NonVascular,0.06,0.94,851.0,176.0,829.0,141.0,537.0,840.311,156.30727
30,0,31,0,NonVascular,0.46,0.54,1116.0,159.0,1090.0,141.0,328.0,1102.4939,149.21951
31,0,32,0,NonVascular,0.32,0.68,1092.0,182.0,1084.0,168.0,75.0,1087.0266,174.94667
32,0,33,0,NonVascular,0.23,0.77,828.0,178.0,816.0,171.0,64.0,821.2656,173.89062
33,0,34,0,NonVascular,0.11,0.89,164.0,186.0,150.0,174.0,120.0,157.45833,180.01666
34,0,35,0,NonVascular,0.0,1.0,1779.0,260.0,1737.0,179.0,992.0,1754.384,223.47783
35,0,36,0,NonVascular,0.22,0.78,276.0,230.0,262.0,213.0,99.0,267.86868,222.25252
36,0,37,0,NonVascular,0.21,0.79,97.0,227.0,86.0,219.0,71.0,91.29578,222.47887
37,0,38,0,NonVascular,0.49,0.51,291.0,233.0,279.0,226.0,56.0,283.875,228.71428
38,0,39,0,Vacular,0.9,0.1,1103.0,264.0,1072.0,229.0,593.0,1084.8684,246.29005
39,0,40,0,Vacular,0.85,0.15,1148.0,269.0,1110.0,240.0,463.0,1129.8358,252.8877
40,0,41,0,Vacular,1.0,0.0,297.0,267.0,276.0,242.0,412.0,286.62622,254.55096
41,0,42,0,Vacular,0.99,0.01,1617.0,267.0,1592.0,246.0,404.0,1603.547,256.39853
42,0,43,0,Vacular,0.5,0.5,1269.0,290.0,1243.0,256.0,459.0,1255.2201,273.93463
43,0,44,0,Vacular,0.96,0.04,1792.0,297.0,1766.0,271.0,470.0,1777.8745,284.4702
44,0,45,0,Vacular,0.62,0.38,1580.0,304.0,1555.0,285.0,350.0,1566.2943,294.62286
45,0,46,0,NonVascular,0.43,0.57,255.0,337.0,216.0,299.0,800.0,235.345,313.80875
46,0,47,0,NonVascular,0.08,0.92,1317.0,326.0,1277.0,302.0,423.0,1298.052,311.1915
47,0,48,0,NonVascular,0.18,0.82,1792.0,334.0,1778.0,312.0,101.0,1783.9604,323.89108
48,0,49,0,NonVascular,0.21,0.79,1875.0,335.0,1864.0,321.0,129.0,1868.7751,327.47287
49,0,50,0,NonVascular,0.45,0.55,1431.0,350.0,1411.0,329.0,315.0,1420.8762,337.9524
50,0,51,0,Vacular,0.99,0.01,1495.0,351.0,1470.0,329.0,365.0,1482.6,337.98083
51,0,52,0,NonVascular,0.28,0.72,1531.0,347.0,1515.0,331.0,160.0,1522.6687,339.21875
52,0,53,0,Vacular,0.8,0.2,278.0,355.0,262.0,336.0,207.0,269.15942,345.36716
53,0,54,0,Vacular,0.9,0.1,1466.0,355.0,1449.0,337.0,248.0,1457.4557,345.37097
54,0,55,0,NonVascular,0.03,0.97,1849.0,376.0,1830.0,337.0,469.0,1838.8273,354.8209
55,0,56,0,Vacular,0.97,0.03,1821.0,362.0,1791.0,342.0,474.0,1806.1666,351.6751
56,0,57,0,NonVascular,0.03,0.97,833.0,375.0,818.0,346.0,293.0,825.44025,359.18088
57,0,58,0,NonVascular,0.21,0.79,1777.0,367.0,1771.0,355.0,53.0,1773.6415,360.71698
58,0,59,0,Vacular,0.98,0.02,1597.0,385.0,1575.0,358.0,428.0,1587.0094,370.06076
59,0,60,0,NonVascular,0.0,1.0,1914.0,411.0,1870.0,363.0,1221.0,1889.652,392.24078
60,0,61,0,Vacular,0.88,0.12,283.0,398.0,264.0,369.0,394.0,272.46448,382.58377
61,0,62,0,Vacular,0.99,0.01,849.0,411.0,827.0,385.0,419.0,837.1957,398.1074
62,0,63,0,Vacular,0.89,0.11,1615.0,409.0,1595.0,387.0,188.0,1604.6649,398.82446
63,0,64,0,Vacular,0.72,0.28,418.0,432.0,391.0,388.0,745.0,404.03894,410.0604
64,0,65,0,NonVascular,0.03,0.97,1823.0,412.0,1797.0,391.0,390.0,1808.8411,402.19232
65,0,66,0,Vacular,0.97,0.03,1121.0,418.0,1095.0,398.0,422.0,1107.7963,408.18246
66,0,67,0,NonVascular,0.18,0.82,286.0,410.0,278.0,399.0,57.0,281.78946,404.05264
67,0,68,0,NonVascular,0.18,0.82,1836.0,421.0,1826.0,413.0,62.0,1830.3387,416.2097
68,0,69,0,NonVascular,0.37,0.63,1636.0,438.0,1610.0,416.0,289.0,1621.2561,426.29065
69,0,70,0,Vacular,0.78,0.22,168.0,474.0,149.0,436.0,533.0,158.65854,454.26642
70,0,71,0,NonVascular,0.29,0.71,1663.0,465.0,1651.0,453.0,85.0,1655.9529,458.04706
71,0,72,0,Vacular,0.92,0.08,1689.0,480.0,1665.0,457.0,419.0,1677.2816,468.537
72,0,73,0,NonVascular,0.28,0.72,1006.0,483.0,983.0,461.0,376.0,994.883,471.60638
73,0,74,0,NonVascular,0.3,0.7,37.0,494.0,0.0,463.0,771.0,14.614786,477.63684
74,0,75,0,NonVascular,0.46,0.54,1047.0,486.0,1024.0,466.0,360.0,1034.4222,475.0778
75,0,76,0,NonVascular,0.07,0.93,1936.0,497.0,1920.0,472.0,265.0,1929.2755,485.41885
