object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.01,0.99,95.0,48.0,0.0,0.0,1975.0,35.941265,18.636456
1,0,2,0,NonVascular,0.26,0.74,340.0,10.0,323.0,0.0,136.0,330.6397,3.9044118
2,0,3,0,NonVascular,0.24,0.76,626.0,8.0,611.0,0.0,104.0,617.7789,3.0576923
3,0,4,0,NonVascular,0.24,0.76,1061.0,9.0,1052.0,0.0,60.0,1056.0333,3.1
4,0,5,0,NonVascular,0.0,1.0,1929.0,64.0,1874.0,0.0,1884.0,1895.1576,30.452229
5,0,6,0,NonVascular,0.44,0.56,816.0,41.0,805.0,29.0,97.0,809.8763,34.350517
6,0,7,0,Vacular,0.85,0.15,434.0,87.0,415.0,69.0,249.0,424.00403,77.05221
7,0,8,0,NonVascular,0.49,0.51,1440.0,88.0,1421.0,74.0,205.0,1429.7415,80.63902
8,0,9,0,Vacular,0.77,0.23,662.0,96.0,644.0,80.0,224.0,652.7143,87.64286
9,0,10,0,NonVascular,0.21,0.79,1732.0,108.0,1715.0,90.0,225.0,1723.0222,98.68889
10,0,11,0,NonVascular,0.45,0.55,101.0,113.0,84.0,95.0,234.0,91.871796,103.628204
11,0,12,0,NonVascular,0.05,0.95,736.0,186.0,681.0,100.0,2272.0,704.79047,149.86267
12,0,13,0,Vacular,0.81,0.19,1701.0,134.0,1680.0,113.0,311.0,1690.6913,122.48875
13,0,14,0,NonVascular,0.19,0.81,1108.0,147.0,1100.0,128.0,80.0,1104.25,136.4375
14,0,15,0,Vacular,0.54,0.46,203.0,162.0,183.0,134.0,422.0,192.7654,146.2891
15,0,16,0,NonVascular,0.01,0.99,1597.0,172.0,1555.0,134.0,1111.0,1576.0486,152.62466
16,0,17,0,NonVascular,0.13,0.87,1688.0,159.0,1659.0,138.0,269.0,1675.7584,147.81041
17,0,18,0,NonVascular,0.21,0.79,112.0,180.0,94.0,153.0,261.0,102.655174,163.73946
18,0,19,0,Vacular,0.51,0.49,945.0,183.0,928.0,166.0,226.0,936.23895,173.73451
19,0,20,0,NonVascular,0.19,0.81,1037.0,197.0,1017.0,172.0,413.0,1026.0315,183.63438
