object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.02,0.98,764.0,22.0,718.0,0.0,764.0,741.0812,9.608639
1,0,2,0,Vacular,0.85,0.15,963.0,18.0,903.0,0.0,732.0,931.7391,6.5382514
2,0,3,0,NonVascular,0.15,0.85,1012.0,12.0,991.0,0.0,190.0,1001.84735,4.7842107
3,0,4,0,Vacular,0.95,0.05,118.0,29.0,98.0,4.0,303.0,108.75908,17.564356
4,0,5,0,NonVascular,0.18,0.82,231.0,42.0,204.0,14.0,336.0,215.79167,27.270834
5,0,6,0,Vacular,0.99,0.01,534.0,50.0,515.0,25.0,362.0,524.1961,36.972374
6,0,7,0,NonVascular,0.01,0.99,967.0,104.0,902.0,26.0,1589.0,936.7451,54.811203
7,0,8,0,Vacular,0.8,0.2,1025.0,48.0,999.0,26.0,452.0,1011.9779,36.050884
8,0,9,0,Vacular,0.51,0.49,220.0,92.0,112.0,29.0,2285.0,170.61182,55.771553
9,0,10,0,Vacular,0.87,0.13,11.0,48.0,0.0,30.0,157.0,4.178344,38.394905
10,0,11,0,Vacular,0.95,0.05,112.0,53.0,92.0,37.0,245.0,101.43674,44.25306
11,0,12,0,Vacular,0.91,0.09,1030.0,82.0,1017.0,58.0,160.0,1021.8375,68.84375
12,0,13,0,NonVascular,0.33,0.67,515.0,71.0,505.0,60.0,75.0,509.14667,65.253334
13,0,14,0,Vacular,0.52,0.48,932.0,108.0,913.0,77.0,345.0,922.0638,92.82899
14,0,15,0,Vacular,0.86,0.14,1039.0,94.0,1023.0,84.0,131.0,1030.4275,88.419846
15,0,16,0,Vacular,0.89,0.11,173.0,105.0,164.0,94.0,77.0,167.88312,98.87013
16,0,17,0,Vacular,0.89,0.11,236.0,121.0,223.0,96.0,220.0,228.4409,108.218185
17,0,18,0,NonVascular,0.2,0.8,1062.0,194.0,1022.0,96.0,2258.0,1039.8792,147.01329
18,0,19,0,NonVascular,0.32,0.68,953.0,136.0,932.0,106.0,275.0,941.8473,119.94182
19,0,20,0,Vacular,0.83,0.17,225.0,137.0,186.0,109.0,561.0,204.31017,122.720146
20,0,21,0,Vacular,0.85,0.15,182.0,132.0,171.0,115.0,126.0,176.42857,122.85714
21,0,22,0,Vacular,0.98,0.02,564.0,163.0,531.0,141.0,503.0,546.72565,151.01193
22,0,23,0,NonVascular,0.07,0.93,1617.0,240.0,1527.0,145.0,4009.0,1569.919,195.00822
23,0,24,0,Vacular,0.97,0.03,971.0,174.0,944.0,150.0,443.0,957.3634,159.79459
24,0,25,0,Vacular,0.56,0.44,260.0,210.0,200.0,155.0,1369.0,230.71147,185.5829
25,0,26,0,NonVascular,0.18,0.82,1512.0,198.0,1499.0,172.0,132.0,1505.5151,182.5303
26,0,27,0,Vacular,0.95,0.05,988.0,203.0,970.0,181.0,292.0,978.2534,191.50685
27,0,28,0,NonVascular,0.11,0.89,1074.0,240.0,1054.0,189.0,685.0,1064.0948,211.31532
28,0,29,0,Vacular,0.99,0.01,77.0,215.0,58.0,195.0,301.0,67.03986,205.00664
29,0,30,0,Vacular,0.84,0.16,1033.0,249.0,991.0,210.0,522.0,1008.9636,224.39272
30,0,31,0,Vacular,0.59,0.41,1072.0,283.0,1029.0,251.0,848.0,1049.0554,265.20874
31,0,32,0,Vacular,1.0,0.0,692.0,275.0,673.0,253.0,331.0,681.8097,263.5891
32,0,33,0,NonVascular,0.02,0.98,1936.0,344.0,1877.0,255.0,2993.0,1914.577,301.87405
33,0,34,0,Vacular,0.98,0.02,1205.0,291.0,1180.0,270.0,410.0,1192.3585,279.87317
34,0,35,0,Vacular,0.85,0.15,529.0,297.0,509.0,274.0,350.0,518.45715,284.63144
35,0,36,0,NonVascular,0.3,0.7,1090.0,401.0,1045.0,279.0,1922.0,1066.281,340.98178
36,0,37,0,NonVascular,0.31,0.69,1057.0,324.0,1050.0,289.0,146.0,1052.6986,306.67807
37,0,38,0,Vacular,0.95,0.05,241.0,311.0,215.0,292.0,366.0,226.93443,301.3989
38,0,39,0,Vacular,0.92,0.08,408.0,324.0,389.0,300.0,330.0,397.96362,311.27878
39,0,40,0,NonVascular,0.38,0.62,97.0,315.0,85.0,301.0,121.0,90.495865,307.02478
40,0,41,0,Vacular,1.0,0.0,1550.0,348.0,1524.0,327.0,418.0,1536.5095,337.41147
41,0,42,0,NonVascular,0.07,0.93,984.0,411.0,931.0,349.0,1569.0,959.3066,379.9216
42,0,43,0,NonVascular,0.34,0.66,901.0,458.0,827.0,353.0,3010.0,863.39703,405.2628
43,0,44,0,Vacular,0.72,0.28,1116.0,408.0,1075.0,361.0,1022.0,1095.6859,387.6732
44,0,45,0,NonVascular,0.01,0.99,1145.0,420.0,1124.0,377.0,576.0,1133.4045,398.09723
45,0,46,0,NonVascular,0.15,0.85,1635.0,419.0,1618.0,401.0,235.0,1626.1532,409.1149
46,0,47,0,Vacular,0.55,0.45,1041.0,478.0,948.0,419.0,1714.0,996.1972,446.82614
47,0,48,0,Vacular,1.0,0.0,942.0,450.0,921.0,430.0,325.0,931.01843,439.24924
48,0,49,0,Vacular,0.76,0.24,713.0,442.0,706.0,433.0,53.0,709.18866,436.90567
49,0,50,0,Vacular,0.98,0.02,42.0,467.0,24.0,438.0,410.0,32.62683,451.8488
50,0,51,0,NonVascular,0.02,0.98,1804.0,497.0,1750.0,467.0,945.0,1772.7269,480.64658
51,0,52,0,NonVascular,0.17,0.83,1070.0,482.0,1058.0,474.0,53.0,1063.9056,477.15094
