object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.35,0.65,721.0,41.0,655.0,0.0,1193.0,687.6614,19.844929
1,0,2,0,NonVascular,0.08,0.92,753.0,11.0,736.0,0.0,152.0,744.4013,4.368421
2,0,3,0,NonVascular,0.01,0.99,945.0,37.0,907.0,0.0,744.0,925.207,18.155914
3,0,4,0,Vacular,0.96,0.04,1196.0,15.0,1174.0,0.0,240.0,1182.6958,5.866667
4,0,5,0,NonVascular,0.07,0.93,1306.0,18.0,1272.0,0.0,478.0,1287.774,7.59205
5,0,6,0,NonVascular,0.0,1.0,1896.0,42.0,1838.0,0.0,1016.0,1869.9489,24.57185
6,0,7,0,NonVascular,0.39,0.61,1936.0,147.0,1877.0,0.0,2371.0,1914.4711,78.42978
7,0,8,0,NonVascular,0.02,0.98,1687.0,40.0,1649.0,12.0,734.0,1667.9673,26.888283
8,0,9,0,NonVascular,0.42,0.58,414.0,43.0,396.0,29.0,202.0,405.15347,35.58416
9,0,10,0,NonVascular,0.02,0.98,774.0,101.0,736.0,54.0,1010.0,756.2624,80.20198
10,0,11,0,NonVascular,0.43,0.57,675.0,77.0,654.0,57.0,313.0,664.3163,65.27476
11,0,12,0,Vacular,0.92,0.08,1665.0,78.0,1642.0,57.0,360.0,1653.7694,66.308334
12,0,13,0,NonVascular,0.17,0.83,1638.0,77.0,1625.0,66.0,103.0,1631.1456,71.06796
13,0,14,0,NonVascular,0.01,0.99,1901.0,94.0,1873.0,69.0,456.0,1886.9298,79.070175
14,0,15,0,NonVascular,0.02,0.98,662.0,197.0,618.0,80.0,2176.0,640.65765,135.90442
15,0,16,0,NonVascular,0.22,0.78,1583.0,94.0,1571.0,84.0,54.0,1576.9814,88.111115
16,0,17,0,NonVascular,0.02,0.98,924.0,145.0,877.0,89.0,1010.0,899.67426,115.94852
17,0,18,0,NonVascular,0.17,0.83,986.0,105.0,972.0,95.0,97.0,978.96906,99.13402
18,0,19,0,NonVascular,0.01,0.99,1572.0,133.0,1542.0,101.0,537.0,1557.6797,116.5419
19,0,20,0,Vacular,0.91,0.09,48.0,127.0,24.0,103.0,430.0,35.65116,113.76744
20,0,21,0,NonVascular,0.18,0.82,1038.0,147.0,1019.0,125.0,308.0,1027.6721,136.28247
21,0,22,0,NonVascular,0.09,0.91,787.0,195.0,754.0,141.0,628.0,767.48566,165.64331
22,0,23,0,NonVascular,0.15,0.85,453.0,161.0,440.0,145.0,139.0,446.3669,152.56834
23,0,24,0,NonVascular,0.11,0.89,865.0,194.0,814.0,150.0,884.0,839.66064,172.92987
24,0,25,0,NonVascular,0.34,0.66,1029.0,200.0,1004.0,175.0,439.0,1015.96814,187.123
25,0,26,0,Vacular,0.77,0.23,748.0,210.0,718.0,180.0,478.0,733.2866,196.21548
26,0,27,0,NonVascular,0.0,1.0,937.0,231.0,897.0,190.0,1158.0,914.6934,208.17963
27,0,28,0,Vacular,0.54,0.46,657.0,238.0,613.0,198.0,848.0,630.38446,218.06367
28,0,29,0,Vacular,0.96,0.04,1488.0,219.0,1463.0,201.0,325.0,1475.3446,209.75076
29,0,30,0,Vacular,0.88,0.12,823.0,230.0,797.0,203.0,473.0,809.1987,214.61522
30,0,31,0,NonVascular,0.27,0.73,1859.0,251.0,1779.0,213.0,1281.0,1816.8549,230.41452
31,0,32,0,NonVascular,0.02,0.98,741.0,253.0,705.0,219.0,527.0,726.3188,232.08728
32,0,33,0,NonVascular,0.12,0.88,972.0,248.0,932.0,224.0,603.0,950.073,235.67993
33,0,34,0,NonVascular,0.03,0.97,1461.0,303.0,1394.0,229.0,2260.0,1428.5049,264.27255
34,0,35,0,Vacular,0.69,0.31,714.0,275.0,683.0,236.0,571.0,695.7548,253.6795
35,0,36,0,NonVascular,0.21,0.79,794.0,249.0,782.0,241.0,55.0,787.9091,244.12727
36,0,37,0,NonVascular,0.36,0.64,902.0,276.0,874.0,245.0,575.0,888.4174,261.11478
37,0,38,0,Vacular,0.91,0.09,794.0,270.0,773.0,249.0,327.0,782.54126,259.29968
38,0,39,0,NonVascular,0.04,0.96,1101.0,286.0,1063.0,250.0,857.0,1082.0128,266.75146
39,0,40,0,NonVascular,0.03,0.97,612.0,328.0,576.0,254.0,1066.0,594.0469,290.55817
40,0,41,0,Vacular,0.5,0.5,1909.0,287.0,1884.0,264.0,432.0,1896.0416,274.7824
41,0,42,0,NonVascular,0.1,0.9,941.0,319.0,910.0,269.0,809.0,925.2225,292.28305
42,0,43,0,Vacular,1.0,0.0,1068.0,291.0,1046.0,269.0,353.0,1055.8385,280.3711
43,0,44,0,NonVascular,0.03,0.97,1726.0,324.0,1688.0,289.0,820.0,1706.5146,304.09756
44,0,45,0,NonVascular,0.14,0.86,998.0,311.0,981.0,296.0,199.0,988.59296,302.40704
45,0,46,0,NonVascular,0.04,0.96,1871.0,333.0,1852.0,312.0,298.0,1861.1477,321.71475
46,0,47,0,NonVascular,0.03,0.97,93.0,347.0,66.0,318.0,560.0,79.358925,331.1607
47,0,48,0,NonVascular,0.03,0.97,985.0,355.0,932.0,323.0,841.0,955.8787,337.06183
48,0,49,0,NonVascular,0.32,0.68,1746.0,336.0,1735.0,323.0,103.0,1739.9708,329.04855
49,0,50,0,NonVascular,0.19,0.81,1831.0,334.0,1818.0,327.0,69.0,1823.942,330.10144
50,0,51,0,Vacular,0.9,0.1,602.0,359.0,577.0,334.0,450.0,590.69775,345.1111
51,0,52,0,NonVascular,0.0,1.0,1031.0,364.0,991.0,336.0,712.0,1010.57306,348.73737
52,0,53,0,NonVascular,0.12,0.88,455.0,363.0,426.0,338.0,587.0,439.86542,349.48892
53,0,54,0,NonVascular,0.01,0.99,809.0,387.0,775.0,341.0,919.0,791.7541,362.82806
54,0,55,0,NonVascular,0.27,0.73,1192.0,380.0,1176.0,362.0,200.0,1183.5,369.315
55,0,56,0,Vacular,0.96,0.04,592.0,394.0,567.0,366.0,408.0,578.55145,380.52942
56,0,57,0,NonVascular,0.17,0.83,720.0,381.0,701.0,368.0,160.0,709.23126,373.70624
57,0,58,0,NonVascular,0.06,0.94,18.0,391.0,0.0,369.0,281.0,7.811388,379.4733
58,0,59,0,Vacular,0.99,0.01,809.0,416.0,788.0,394.0,360.0,798.6861,404.50278
59,0,60,0,NonVascular,0.0,1.0,1331.0,434.0,1294.0,399.0,869.0,1312.1531,415.52936
60,0,61,0,Vacular,1.0,0.0,1027.0,428.0,1003.0,409.0,355.0,1014.40283,418.61407
61,0,62,0,Vacular,0.98,0.02,361.0,438.0,338.0,414.0,400.0,348.8625,424.9375
62,0,63,0,Vacular,0.53,0.47,858.0,433.0,838.0,415.0,273.0,847.08057,424.23444
63,0,64,0,NonVascular,0.1,0.9,905.0,434.0,884.0,416.0,287.0,893.6446,424.223
64,0,65,0,NonVascular,0.05,0.95,835.0,476.0,811.0,423.0,843.0,822.8968,450.48755
65,0,66,0,NonVascular,0.05,0.95,804.0,456.0,777.0,424.0,470.0,790.04254,440.24255
66,0,67,0,NonVascular,0.22,0.78,982.0,452.0,958.0,434.0,249.0,971.18475,441.15662
67,0,68,0,Vacular,0.77,0.23,554.0,467.0,529.0,442.0,462.0,539.855,454.17532
68,0,69,0,Vacular,0.8,0.2,960.0,471.0,928.0,445.0,498.0,943.61444,457.43173
69,0,70,0,NonVascular,0.18,0.82,753.0,471.0,741.0,458.0,107.0,746.0841,463.58878
70,0,71,0,Vacular,0.97,0.03,1832.0,493.0,1811.0,472.0,356.0,1821.5,481.73877
71,0,72,0,Vacular,0.85,0.15,684.0,502.0,662.0,479.0,372.0,672.5833,490.0941
72,0,73,0,Vacular,1.0,0.0,1220.0,501.0,1197.0,480.0,395.0,1208.033,490.24304
73,0,74,0,NonVascular,0.2,0.8,1292.0,505.0,1281.0,482.0,153.0,1285.8562,491.66013
74,0,75,0,NonVascular,0.0,1.0,358.0,517.0,336.0,483.0,464.0,346.62283,499.51077
75,0,76,0,NonVascular,0.19,0.81,543.0,494.0,536.0,483.0,55.0,539.2727,488.30908
76,0,77,0,Vacular,0.78,0.22,320.0,505.0,304.0,487.0,228.0,312.1316,495.54385
77,0,78,0,NonVascular,0.37,0.63,914.0,537.0,888.0,511.0,453.0,899.521,523.17
78,0,79,0,NonVascular,0.37,0.63,746.0,535.0,727.0,516.0,293.0,736.1741,524.9727
79,0,80,0,Vacular,0.99,0.01,1648.0,539.0,1624.0,522.0,324.0,1635.4166,529.8889
80,0,81,0,Vacular,0.99,0.01,976.0,546.0,954.0,523.0,370.0,964.3081,532.9676
81,0,82,0,Vacular,0.97,0.03,938.0,556.0,912.0,532.0,404.0,923.34406,543.8243
82,0,83,0,NonVascular,0.03,0.97,803.0,602.0,780.0,551.0,669.0,791.6697,574.9432
83,0,84,0,Vacular,0.92,0.08,944.0,573.0,931.0,552.0,211.0,937.0237,561.9858
84,0,85,0,NonVascular,0.26,0.74,550.0,676.0,438.0,556.0,4362.0,490.9475,614.91266
85,0,86,0,NonVascular,0.11,0.89,1850.0,574.0,1838.0,558.0,130.0,1843.8462,566.1462
86,0,87,0,NonVascular,0.02,0.98,1604.0,592.0,1551.0,559.0,1013.0,1578.2843,576.4896
87,0,88,0,Vacular,0.9,0.1,438.0,589.0,413.0,561.0,551.0,424.1252,573.38293
88,0,89,0,NonVascular,0.11,0.89,1534.0,586.0,1514.0,567.0,205.0,1522.9512,575.23413
89,0,90,0,NonVascular,0.02,0.98,374.0,609.0,335.0,576.0,831.0,354.20938,591.94824
90,0,91,0,NonVascular,0.16,0.84,1837.0,585.0,1827.0,576.0,56.0,1831.0714,579.4821
91,0,92,0,Vacular,0.93,0.07,399.0,604.0,375.0,580.0,380.0,386.05264,592.4342
92,0,93,0,NonVascular,0.01,0.99,994.0,608.0,972.0,584.0,362.0,982.82874,594.95026
93,0,94,0,NonVascular,0.15,0.85,940.0,606.0,929.0,589.0,137.0,933.7956,596.5109
94,0,95,0,NonVascular,0.0,1.0,1936.0,643.0,1844.0,593.0,2188.0,1895.1179,614.7459
95,0,96,0,NonVascular,0.23,0.77,1834.0,677.0,1772.0,596.0,2413.0,1803.9528,633.9921
96,0,97,0,Vacular,0.58,0.42,967.0,621.0,938.0,601.0,439.0,952.2893,610.7016
97,0,98,0,Vacular,0.99,0.01,1157.0,622.0,1130.0,603.0,392.0,1143.3673,611.81635
98,0,99,0,NonVascular,0.14,0.86,908.0,618.0,893.0,604.0,141.0,899.93616,611.12054
99,0,100,0,Vacular,0.95,0.05,1066.0,629.0,1042.0,608.0,380.0,1053.6763,617.7263
100,0,101,0,NonVascular,0.2,0.8,649.0,615.0,635.0,609.0,68.0,641.0,611.3823
101,0,102,0,NonVascular,0.07,0.93,1128.0,627.0,1114.0,609.0,158.0,1119.6962,617.6899
102,0,103,0,Vacular,0.88,0.12,790.0,634.0,767.0,611.0,352.0,776.9773,621.3949
103,0,104,0,Vacular,0.98,0.02,1751.0,631.0,1729.0,611.0,347.0,1739.2046,620.8242
104,0,105,0,NonVascular,0.19,0.81,1697.0,627.0,1689.0,616.0,62.0,1692.4517,620.70966
105,0,106,0,NonVascular,0.08,0.92,1176.0,637.0,1156.0,620.0,230.0,1164.9783,627.95654
106,0,107,0,NonVascular,0.18,0.82,658.0,636.0,644.0,621.0,103.0,650.0485,628.0874
107,0,108,0,NonVascular,0.05,0.95,317.0,677.0,268.0,628.0,1027.0,292.98346,649.9007
108,0,109,0,Vacular,0.99,0.01,740.0,669.0,713.0,648.0,456.0,725.568,657.7982
109,0,110,0,NonVascular,0.21,0.79,1889.0,703.0,1833.0,648.0,1538.0,1859.106,668.9916
110,0,111,0,NonVascular,0.05,0.95,250.0,692.0,197.0,649.0,939.0,224.0543,668.4654
111,0,112,0,NonVascular,0.23,0.77,653.0,676.0,630.0,651.0,416.0,641.19714,663.5673
112,0,113,0,NonVascular,0.02,0.98,1185.0,702.0,1115.0,652.0,1968.0,1145.1636,674.2058
113,0,114,0,NonVascular,0.3,0.7,1659.0,665.0,1650.0,657.0,52.0,1653.5769,660.5769
114,0,115,0,Vacular,0.53,0.47,1000.0,685.0,971.0,658.0,533.0,986.46906,671.4221
115,0,116,0,NonVascular,0.03,0.97,366.0,697.0,343.0,669.0,407.0,354.77148,680.6732
116,0,117,0,Vacular,0.66,0.34,948.0,725.0,911.0,681.0,671.0,927.462,700.5559
