object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.09,0.91,113.0,18.0,85.0,0.0,367.0,99.06812,8.108992
1,0,2,0,NonVascular,0.47,0.53,188.0,17.0,167.0,0.0,277.0,176.46931,7.068592
2,0,3,0,NonVascular,0.01,0.99,266.0,47.0,222.0,0.0,941.0,247.15622,22.146652
3,0,4,0,NonVascular,0.32,0.68,344.0,38.0,280.0,0.0,844.0,312.5616,13.728673
4,0,5,0,NonVascular,0.0,1.0,458.0,34.0,398.0,0.0,932.0,423.0075,9.67382
5,0,6,0,NonVascular,0.14,0.86,623.0,11.0,608.0,0.0,134.0,614.7463,4.2686567
6,0,7,0,NonVascular,0.0,1.0,857.0,46.0,821.0,0.0,893.0,838.8331,24.212767
7,0,8,0,NonVascular,0.2,0.8,1078.0,53.0,1029.0,0.0,1260.0,1055.0834,27.306349
8,0,9,0,NonVascular,0.01,0.99,1299.0,33.0,1198.0,0.0,1765.0,1253.881,10.982436
9,0,10,0,NonVascular,0.05,0.95,1366.0,23.0,1348.0,0.0,296.0,1356.2703,10.506757
10,0,11,0,NonVascular,0.43,0.57,1411.0,12.0,1392.0,0.0,175.0,1401.2914,4.3942857
11,0,12,0,NonVascular,0.04,0.96,1479.0,38.0,1421.0,0.0,964.0,1452.7428,19.986515
12,0,13,0,NonVascular,0.02,0.98,1857.0,49.0,1827.0,0.0,709.0,1841.165,29.538788
13,0,14,0,Vacular,0.97,0.03,222.0,27.0,199.0,2.0,388.0,210.11082,15.170103
14,0,15,0,NonVascular,0.37,0.63,387.0,36.0,353.0,12.0,494.0,371.40082,22.633604
15,0,16,0,NonVascular,0.22,0.78,771.0,59.0,735.0,12.0,954.0,756.1782,35.878407
16,0,17,0,NonVascular,0.01,0.99,1638.0,56.0,1604.0,15.0,937.0,1619.1847,34.418358
17,0,18,0,Vacular,0.96,0.04,1751.0,36.0,1727.0,16.0,380.0,1738.3763,26.223684
18,0,19,0,NonVascular,0.0,1.0,1180.0,68.0,1102.0,17.0,1646.0,1136.511,41.405224
19,0,20,0,Vacular,0.85,0.15,1327.0,43.0,1307.0,22.0,320.0,1316.3187,31.81875
20,0,21,0,NonVascular,0.01,0.99,507.0,67.0,468.0,23.0,978.0,483.8589,47.963192
21,0,22,0,NonVascular,0.39,0.61,693.0,44.0,672.0,24.0,317.0,682.0032,33.11041
22,0,23,0,NonVascular,0.32,0.68,968.0,45.0,950.0,25.0,273.0,958.9707,35.201466
23,0,24,0,NonVascular,0.17,0.83,1485.0,38.0,1474.0,25.0,99.0,1479.091,31.595959
24,0,25,0,NonVascular,0.02,0.98,908.0,76.0,867.0,28.0,1119.0,887.0608,50.14656
25,0,26,0,NonVascular,0.28,0.72,1668.0,39.0,1661.0,29.0,51.0,1663.8628,33.843136
26,0,27,0,NonVascular,0.33,0.67,87.0,45.0,78.0,35.0,67.0,81.37313,39.53731
27,0,28,0,Vacular,0.9,0.1,312.0,71.0,288.0,37.0,492.0,299.35974,55.223576
28,0,29,0,Vacular,1.0,0.0,158.0,62.0,137.0,39.0,347.0,147.85303,49.59366
29,0,30,0,NonVascular,0.08,0.92,367.0,62.0,343.0,39.0,357.0,353.18488,50.431374
30,0,31,0,Vacular,0.88,0.12,414.0,61.0,389.0,39.0,401.0,401.41397,50.05985
31,0,32,0,NonVascular,0.09,0.91,39.0,57.0,23.0,41.0,186.0,29.155914,48.026882
32,0,33,0,NonVascular,0.13,0.87,1408.0,83.0,1363.0,42.0,821.0,1384.743,59.16687
33,0,34,0,Vacular,1.0,0.0,1220.0,61.0,1188.0,43.0,439.0,1202.8154,50.681095
34,0,35,0,Vacular,0.55,0.45,1540.0,70.0,1511.0,43.0,525.0,1524.1714,55.31238
35,0,36,0,NonVascular,0.14,0.86,1352.0,81.0,1333.0,44.0,482.0,1342.0415,61.1722
36,0,37,0,NonVascular,0.25,0.75,42.0,103.0,0.0,52.0,1218.0,20.848932,77.2381
37,0,38,0,NonVascular,0.47,0.53,1084.0,62.0,1077.0,53.0,51.0,1080.0588,57.490196
38,0,39,0,NonVascular,0.2,0.8,1506.0,71.0,1493.0,54.0,138.0,1498.0072,62.63768
39,0,40,0,Vacular,1.0,0.0,1446.0,76.0,1423.0,55.0,381.0,1434.1785,64.83465
40,0,41,0,NonVascular,0.02,0.98,649.0,111.0,611.0,58.0,559.0,630.0966,80.49195
41,0,42,0,NonVascular,0.0,1.0,1713.0,129.0,1645.0,58.0,1967.0,1678.3198,94.82461
42,0,43,0,NonVascular,0.2,0.8,140.0,89.0,111.0,60.0,589.0,123.03056,75.782684
43,0,44,0,NonVascular,0.2,0.8,1248.0,76.0,1236.0,60.0,108.0,1240.1389,66.77778
44,0,45,0,Vacular,1.0,0.0,265.0,89.0,245.0,65.0,384.0,254.60156,75.75
45,0,46,0,NonVascular,0.12,0.88,224.0,85.0,209.0,67.0,165.0,216.15152,74.606064
46,0,47,0,NonVascular,0.09,0.91,413.0,137.0,366.0,67.0,1209.0,389.28784,101.57651
47,0,48,0,NonVascular,0.25,0.75,1278.0,92.0,1243.0,69.0,601.0,1259.7421,80.37271
48,0,49,0,NonVascular,0.11,0.89,867.0,94.0,815.0,72.0,561.0,837.85205,84.67736
49,0,50,0,NonVascular,0.0,1.0,1228.0,154.0,1155.0,74.0,2808.0,1191.1161,115.73896
50,0,51,0,NonVascular,0.19,0.81,794.0,95.0,776.0,75.0,248.0,784.55646,84.39113
51,0,52,0,NonVascular,0.06,0.94,1138.0,99.0,1122.0,75.0,274.0,1129.4015,87.076645
52,0,53,0,NonVascular,0.02,0.98,993.0,97.0,972.0,77.0,199.0,983.6281,85.768845
53,0,54,0,NonVascular,0.04,0.96,1837.0,95.0,1820.0,80.0,194.0,1829.1392,86.95876
54,0,55,0,NonVascular,0.01,0.99,967.0,115.0,925.0,83.0,822.0,943.03406,95.075424
55,0,56,0,NonVascular,0.03,0.97,1092.0,120.0,1058.0,84.0,686.0,1073.6399,100.95044
56,0,57,0,Vacular,0.8,0.2,719.0,115.0,683.0,86.0,585.0,698.6325,99.844444
57,0,58,0,Vacular,0.58,0.42,222.0,116.0,200.0,87.0,503.0,210.78926,99.777336
58,0,59,0,NonVascular,0.47,0.53,1494.0,118.0,1458.0,93.0,510.0,1477.1921,104.38824
59,0,60,0,NonVascular,0.46,0.54,156.0,160.0,89.0,96.0,1789.0,124.934044,128.66965
60,0,61,0,NonVascular,0.05,0.95,761.0,127.0,741.0,97.0,395.0,750.85315,111.605064
61,0,62,0,Vacular,0.72,0.28,866.0,121.0,848.0,98.0,287.0,855.5958,109.88502
62,0,63,0,Vacular,0.51,0.49,1033.0,176.0,952.0,99.0,2212.0,989.5443,137.70253
63,0,64,0,NonVascular,0.08,0.92,1663.0,122.0,1636.0,100.0,367.0,1647.8501,110.83651
64,0,65,0,NonVascular,0.07,0.93,808.0,127.0,783.0,103.0,423.0,794.5154,114.3948
65,0,66,0,NonVascular,0.02,0.98,523.0,128.0,494.0,104.0,463.0,507.89633,114.49892
66,0,67,0,Vacular,0.89,0.11,630.0,128.0,606.0,108.0,370.0,617.71893,117.97027
67,0,68,0,Vacular,0.92,0.08,907.0,135.0,871.0,111.0,503.0,890.8012,121.51889
68,0,69,0,Vacular,0.91,0.09,1051.0,125.0,1036.0,111.0,166.0,1043.476,117.16868
69,0,70,0,NonVascular,0.01,0.99,1927.0,151.0,1883.0,112.0,756.0,1911.4166,129.89948
70,0,71,0,NonVascular,0.0,1.0,81.0,150.0,5.0,116.0,1699.0,40.492054,132.48793
71,0,72,0,NonVascular,0.1,0.9,1294.0,163.0,1249.0,125.0,771.0,1266.3138,140.52141
72,0,73,0,NonVascular,0.03,0.97,1454.0,193.0,1406.0,125.0,1608.0,1432.3097,158.71082
73,0,74,0,Vacular,0.72,0.28,505.0,165.0,472.0,127.0,906.0,487.8565,145.01877
74,0,75,0,NonVascular,0.0,1.0,1852.0,177.0,1797.0,127.0,1265.0,1828.5715,155.10356
75,0,76,0,Vacular,0.89,0.11,1077.0,155.0,1046.0,131.0,495.0,1061.0201,142.03636
76,0,77,0,NonVascular,0.05,0.95,1780.0,161.0,1755.0,131.0,448.0,1767.1764,143.6451
