object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.06,0.94,420.0,34.0,372.0,0.0,657.0,397.84628,15.185693
1,0,2,0,NonVascular,0.2,0.8,834.0,5.0,820.0,0.0,50.0,827.64,1.52
2,0,3,0,NonVascular,0.23,0.77,1050.0,12.0,1033.0,0.0,139.0,1040.3741,4.1079135
3,0,4,0,NonVascular,0.24,0.76,1192.0,8.0,1183.0,0.0,61.0,1186.7705,3.0
4,0,5,0,NonVascular,0.17,0.83,1548.0,6.0,1534.0,0.0,60.0,1540.7333,1.9333333
5,0,6,0,NonVascular,0.02,0.98,1724.0,39.0,1698.0,0.0,601.0,1709.6406,18.685524
6,0,7,0,NonVascular,0.01,0.99,1862.0,42.0,1835.0,0.0,644.0,1848.8168,21.02174
7,0,8,0,NonVascular,0.05,0.95,1630.0,42.0,1596.0,5.0,738.0,1612.1044,21.696478
8,0,9,0,NonVascular,0.09,0.91,521.0,50.0,466.0,10.0,1383.0,490.64062,31.321041
9,0,10,0,NonVascular,0.08,0.92,1805.0,63.0,1765.0,15.0,1013.0,1786.2764,38.365253
10,0,11,0,Vacular,0.77,0.23,814.0,42.0,789.0,19.0,409.0,799.6895,29.621027
11,0,12,0,Vacular,0.51,0.49,908.0,46.0,886.0,22.0,419.0,896.9785,33.181385
12,0,13,0,NonVascular,0.09,0.91,32.0,30.0,19.0,23.0,80.0,25.1875,25.9
13,0,14,0,NonVascular,0.02,0.98,1011.0,54.0,987.0,27.0,397.0,998.1536,38.141056
14,0,15,0,Vacular,0.65,0.35,48.0,65.0,0.0,34.0,769.0,23.60078,50.421326
15,0,16,0,Vacular,0.8,0.2,384.0,59.0,347.0,35.0,494.0,364.07288,45.995953
16,0,17,0,Vacular,0.98,0.02,1758.0,54.0,1733.0,35.0,369.0,1744.9296,44.422764
17,0,18,0,NonVascular,0.12,0.88,719.0,60.0,702.0,36.0,270.0,708.5815,47.47037
18,0,19,0,NonVascular,0.08,0.92,1425.0,63.0,1406.0,37.0,384.0,1414.3177,49.559895
19,0,20,0,NonVascular,0.29,0.71,400.0,57.0,385.0,39.0,102.0,393.37256,47.294117
20,0,21,0,NonVascular,0.34,0.66,258.0,57.0,245.0,44.0,129.0,250.81395,49.67442
21,0,22,0,Vacular,0.76,0.24,1083.0,68.0,1056.0,48.0,427.0,1069.4426,57.133488
22,0,23,0,Vacular,0.99,0.01,831.0,70.0,807.0,49.0,385.0,818.27014,59.246754
23,0,24,0,NonVascular,0.16,0.84,337.0,65.0,327.0,51.0,85.0,331.2,57.57647
24,0,25,0,Vacular,0.7,0.3,411.0,80.0,391.0,52.0,405.0,400.6395,66.12592
25,0,26,0,NonVascular,0.29,0.71,677.0,119.0,651.0,53.0,966.0,662.7164,80.75156
26,0,27,0,NonVascular,0.23,0.77,694.0,65.0,681.0,53.0,109.0,686.90826,57.972477
27,0,28,0,NonVascular,0.06,0.94,1852.0,85.0,1813.0,53.0,526.0,1829.4581,66.74525
28,0,29,0,Vacular,0.87,0.13,111.0,82.0,85.0,58.0,428.0,96.65888,70.57477
29,0,30,0,NonVascular,0.01,0.99,1291.0,97.0,1253.0,64.0,801.0,1272.0499,77.13858
30,0,31,0,Vacular,0.93,0.07,1590.0,89.0,1570.0,64.0,378.0,1579.1349,75.51323
31,0,32,0,NonVascular,0.0,1.0,1901.0,132.0,1862.0,64.0,1182.0,1884.6328,103.50254
32,0,33,0,NonVascular,0.01,0.99,1171.0,103.0,1138.0,67.0,823.0,1152.5067,84.12394
33,0,34,0,NonVascular,0.03,0.97,1641.0,97.0,1597.0,71.0,476.0,1617.0883,83.20168
34,0,35,0,Vacular,0.95,0.05,643.0,94.0,613.0,72.0,478.0,626.9874,82.54812
35,0,36,0,NonVascular,0.01,0.99,933.0,120.0,885.0,72.0,1094.0,905.60236,98.701096
36,0,37,0,NonVascular,0.37,0.63,228.0,95.0,206.0,74.0,279.0,215.1362,83.92473
37,0,38,0,NonVascular,0.11,0.89,1503.0,109.0,1479.0,78.0,551.0,1491.5753,93.058075
38,0,39,0,NonVascular,0.08,0.92,786.0,89.0,775.0,79.0,75.0,780.0933,83.933334
39,0,40,0,NonVascular,0.02,0.98,859.0,127.0,816.0,79.0,1076.0,837.1803,105.97491
40,0,41,0,NonVascular,0.07,0.93,455.0,124.0,398.0,80.0,1007.0,423.12015,100.75174
41,0,42,0,NonVascular,0.49,0.51,209.0,109.0,180.0,82.0,523.0,193.65201,95.25622
42,0,43,0,Vacular,0.72,0.28,1676.0,119.0,1642.0,82.0,650.0,1657.1107,102.01231
43,0,44,0,Vacular,0.64,0.36,1932.0,91.0,1917.0,82.0,97.0,1923.3917,86.02062
44,0,45,0,NonVascular,0.0,1.0,1470.0,159.0,1416.0,84.0,1065.0,1445.0272,117.45821
45,0,46,0,NonVascular,0.0,1.0,1015.0,164.0,967.0,96.0,1074.0,990.79236,123.34823
46,0,47,0,NonVascular,0.11,0.89,593.0,117.0,581.0,97.0,131.0,586.8244,106.221375
47,0,48,0,NonVascular,0.0,1.0,390.0,140.0,345.0,115.0,815.0,366.17056,126.93374
48,0,49,0,NonVascular,0.1,0.9,759.0,137.0,750.0,115.0,132.0,754.44696,125.96212
49,0,50,0,NonVascular,0.0,1.0,1626.0,209.0,1563.0,115.0,2737.0,1589.9927,170.4494
50,0,51,0,NonVascular,0.08,0.92,1856.0,130.0,1843.0,117.0,107.0,1848.8878,122.95327
51,0,52,0,NonVascular,0.04,0.96,115.0,137.0,104.0,118.0,152.0,108.43421,126.1579
52,0,53,0,Vacular,0.81,0.19,483.0,150.0,456.0,118.0,530.0,470.28867,133.4566
53,0,54,0,Vacular,0.95,0.05,692.0,135.0,666.0,118.0,274.0,679.1934,125.65694
54,0,55,0,NonVascular,0.03,0.97,632.0,142.0,602.0,119.0,502.0,615.0697,131.0737
55,0,56,0,NonVascular,0.32,0.68,748.0,139.0,742.0,127.0,53.0,744.3774,132.33963
56,0,57,0,NonVascular,0.47,0.53,135.0,161.0,118.0,138.0,288.0,126.25347,149.70833
57,0,58,0,Vacular,0.8,0.2,1875.0,168.0,1851.0,140.0,445.0,1861.4877,152.07191
