object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.03,0.97,669.0,24.0,615.0,0.0,774.0,648.6473,8.947028
1,0,2,0,Vacular,0.91,0.09,883.0,9.0,866.0,0.0,114.0,873.8246,3.0877192
2,0,3,0,Vacular,0.99,0.01,1140.0,15.0,1118.0,0.0,286.0,1128.7098,6.269231
3,0,4,0,NonVascular,0.0,1.0,1295.0,61.0,1217.0,0.0,2551.0,1255.6049,31.718542
4,0,5,0,NonVascular,0.01,0.99,1334.0,39.0,1300.0,0.0,545.0,1315.2349,12.673394
5,0,6,0,Vacular,0.79,0.21,1875.0,11.0,1854.0,0.0,177.0,1862.8362,4.141243
6,0,7,0,Vacular,0.98,0.02,250.0,36.0,229.0,13.0,378.0,239.2037,24.222221
7,0,8,0,NonVascular,0.12,0.88,1569.0,37.0,1551.0,19.0,238.0,1559.0714,27.17647
8,0,9,0,Vacular,0.99,0.01,1083.0,45.0,1062.0,24.0,356.0,1071.941,33.710674
9,0,10,0,NonVascular,0.03,0.97,556.0,60.0,507.0,32.0,618.0,526.6019,47.385113
10,0,11,0,Vacular,0.54,0.46,419.0,54.0,403.0,38.0,197.0,410.58884,45.19797
11,0,12,0,Vacular,0.89,0.11,748.0,77.0,728.0,58.0,307.0,737.6938,67.312706
12,0,13,0,Vacular,0.94,0.06,551.0,90.0,530.0,64.0,406.0,539.70197,76.867
13,0,14,0,Vacular,0.87,0.13,877.0,117.0,850.0,93.0,470.0,863.65533,104.96809
14,0,15,0,Vacular,0.99,0.01,1700.0,126.0,1677.0,96.0,486.0,1688.6873,110.83951
15,0,16,0,NonVascular,0.21,0.79,1716.0,109.0,1705.0,96.0,111.0,1709.6847,102.567566
16,0,17,0,Vacular,0.54,0.46,573.0,138.0,552.0,98.0,470.0,561.4277,120.08085
17,0,18,0,NonVascular,0.17,0.83,1936.0,141.0,1920.0,105.0,395.0,1929.1266,121.87848
18,0,19,0,NonVascular,0.48,0.52,1319.0,197.0,1268.0,114.0,1768.0,1288.2618,150.3241
19,0,20,0,Vacular,0.99,0.01,602.0,146.0,584.0,126.0,277.0,593.1625,136.1769
20,0,21,0,Vacular,0.99,0.01,487.0,148.0,464.0,128.0,358.0,475.13968,137.7542
21,0,22,0,Vacular,0.9,0.1,1016.0,152.0,998.0,130.0,304.0,1006.4145,140.60855
22,0,23,0,Vacular,0.93,0.07,112.0,152.0,92.0,133.0,302.0,101.248344,142.36424
23,0,24,0,Vacular,0.97,0.03,1348.0,158.0,1330.0,137.0,298.0,1338.5739,146.7282
24,0,25,0,NonVascular,0.27,0.73,838.0,162.0,822.0,140.0,189.0,828.67194,152.0053
25,0,26,0,Vacular,0.83,0.17,1547.0,180.0,1525.0,142.0,612.0,1536.3317,161.45262
26,0,27,0,NonVascular,0.08,0.92,1683.0,194.0,1649.0,142.0,834.0,1667.6835,168.79736
27,0,28,0,Vacular,0.95,0.05,682.0,166.0,656.0,145.0,400.0,668.2225,155.7225
28,0,29,0,NonVascular,0.01,0.99,1936.0,177.0,1911.0,148.0,517.0,1925.3597,162.00194
29,0,30,0,Vacular,0.97,0.03,1644.0,170.0,1617.0,154.0,346.0,1630.4104,161.72255
30,0,31,0,NonVascular,0.42,0.58,301.0,170.0,290.0,156.0,112.0,295.2143,162.16965
31,0,32,0,Vacular,1.0,0.0,736.0,184.0,714.0,163.0,352.0,725.17615,173.4233
32,0,33,0,Vacular,0.72,0.28,1915.0,189.0,1890.0,168.0,369.0,1902.3848,178.7588
33,0,34,0,NonVascular,0.3,0.7,1472.0,185.0,1455.0,169.0,202.0,1463.1881,176.75743
34,0,35,0,Vacular,0.97,0.03,211.0,192.0,191.0,170.0,330.0,200.41818,180.48181
35,0,36,0,Vacular,0.95,0.05,1095.0,200.0,1078.0,179.0,282.0,1086.2908,189.18794
36,0,37,0,NonVascular,0.0,1.0,1334.0,341.0,1276.0,188.0,3017.0,1299.2323,284.60092
37,0,38,0,NonVascular,0.41,0.59,811.0,244.0,774.0,192.0,787.0,792.82465,219.54384
38,0,39,0,Vacular,0.85,0.15,774.0,225.0,756.0,195.0,353.0,765.3994,209.20113
