object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.8,0.2,541.0,11.0,520.0,0.0,188.0,530.54254,4.2712765
1,0,2,0,Vacular,0.95,0.05,871.0,13.0,852.0,0.0,199.0,860.6985,5.045226
2,0,3,0,NonVascular,0.03,0.97,993.0,22.0,953.0,0.0,633.0,971.78516,8.684044
3,0,4,0,NonVascular,0.0,1.0,1629.0,70.0,1561.0,0.0,2275.0,1588.189,25.930109
4,0,5,0,Vacular,0.95,0.05,1679.0,13.0,1659.0,0.0,214.0,1667.8224,5.140187
5,0,6,0,NonVascular,0.34,0.66,1895.0,18.0,1867.0,0.0,396.0,1879.4495,7.3560605
6,0,7,0,NonVascular,0.21,0.79,1007.0,33.0,996.0,8.0,192.0,1001.07294,21.546875
7,0,8,0,NonVascular,0.18,0.82,983.0,41.0,975.0,26.0,85.0,978.83527,32.870586
8,0,9,0,Vacular,0.97,0.03,1154.0,45.0,1128.0,28.0,358.0,1140.4163,36.005585
9,0,10,0,Vacular,0.55,0.45,1774.0,39.0,1763.0,29.0,91.0,1767.7913,33.64835
10,0,11,0,Vacular,0.97,0.03,947.0,69.0,930.0,46.0,331.0,937.91846,57.2145
11,0,12,0,Vacular,1.0,0.0,1001.0,73.0,980.0,50.0,366.0,989.95355,61.15847
12,0,13,0,NonVascular,0.48,0.52,814.0,73.0,796.0,53.0,275.0,804.5964,62.50182
13,0,14,0,Vacular,0.83,0.17,1606.0,95.0,1564.0,70.0,512.0,1579.3711,82.08789
14,0,15,0,NonVascular,0.43,0.57,1922.0,94.0,1907.0,80.0,169.0,1913.9231,86.21893
15,0,16,0,NonVascular,0.21,0.79,1621.0,102.0,1596.0,89.0,134.0,1607.7313,94.91791
16,0,17,0,Vacular,0.8,0.2,580.0,128.0,547.0,96.0,545.0,562.8789,110.944954
17,0,18,0,Vacular,0.95,0.05,1679.0,120.0,1650.0,99.0,436.0,1662.7661,107.67431
18,0,19,0,NonVascular,0.34,0.66,1102.0,116.0,1083.0,100.0,235.0,1092.4341,107.50213
19,0,20,0,Vacular,1.0,0.0,691.0,133.0,666.0,111.0,426.0,678.07043,121.330986
20,0,21,0,NonVascular,0.15,0.85,1691.0,124.0,1681.0,115.0,60.0,1684.9166,118.916664
21,0,22,0,Vacular,0.99,0.01,1451.0,156.0,1429.0,132.0,394.0,1439.9391,143.80457
22,0,23,0,NonVascular,0.44,0.56,1272.0,158.0,1257.0,145.0,134.0,1263.9329,151.61194
23,0,24,0,Vacular,0.5,0.5,944.0,164.0,926.0,149.0,193.0,934.342,155.6373
24,0,25,0,Vacular,0.89,0.11,305.0,173.0,285.0,152.0,334.0,294.83832,161.78743
