object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,1.0,0.0,187.0,18.0,165.0,0.0,310.0,174.71613,7.664516
1,0,2,0,NonVascular,0.0,1.0,1149.0,71.0,1096.0,0.0,2194.0,1120.6687,36.768917
2,0,3,0,Vacular,1.0,0.0,1448.0,23.0,1425.0,0.0,358.0,1436.1704,10.9329605
3,0,4,0,Vacular,0.99,0.01,1595.0,17.0,1574.0,0.0,296.0,1584.1655,7.391892
4,0,5,0,NonVascular,0.03,0.97,1923.0,31.0,1877.0,0.0,1159.0,1900.3184,13.405522
5,0,6,0,NonVascular,0.03,0.97,852.0,40.0,820.0,8.0,540.0,835.21295,24.592592
6,0,7,0,NonVascular,0.23,0.77,1843.0,26.0,1819.0,9.0,280.0,1830.6178,17.207144
7,0,8,0,Vacular,0.88,0.12,160.0,28.0,142.0,15.0,138.0,151.05797,21.086956
8,0,9,0,NonVascular,0.46,0.54,1318.0,43.0,1299.0,23.0,279.0,1308.0072,32.164875
9,0,10,0,Vacular,1.0,0.0,880.0,61.0,857.0,40.0,373.0,867.7507,50.131367
10,0,11,0,NonVascular,0.3,0.7,610.0,63.0,586.0,44.0,389.0,597.5501,53.455013
11,0,12,0,NonVascular,0.14,0.86,149.0,92.0,116.0,64.0,501.0,131.09581,75.7984
12,0,13,0,NonVascular,0.01,0.99,1124.0,94.0,1096.0,67.0,484.0,1107.622,80.95661
13,0,14,0,NonVascular,0.47,0.53,178.0,84.0,153.0,68.0,289.0,165.98962,75.22837
14,0,15,0,NonVascular,0.21,0.79,13.0,99.0,0.0,81.0,174.0,4.87931,89.045975
15,0,16,0,Vacular,0.89,0.11,696.0,122.0,671.0,93.0,491.0,682.39716,106.910385
16,0,17,0,Vacular,0.94,0.06,1067.0,116.0,1047.0,97.0,302.0,1056.4371,106.22517
17,0,18,0,NonVascular,0.04,0.96,134.0,137.0,111.0,102.0,560.0,120.546425,120.1375
18,0,19,0,NonVascular,0.33,0.67,660.0,136.0,649.0,128.0,60.0,653.55,131.9
19,0,20,0,Vacular,0.99,0.01,1664.0,172.0,1643.0,151.0,327.0,1653.2966,161.52293
20,0,21,0,Vacular,0.53,0.47,428.0,178.0,406.0,155.0,362.0,416.9171,165.8978
21,0,22,0,NonVascular,0.34,0.66,345.0,187.0,326.0,163.0,340.0,334.43823,175.30588
22,0,23,0,Vacular,0.97,0.03,1061.0,189.0,1031.0,170.0,404.0,1046.1782,179.05199
23,0,24,0,Vacular,0.79,0.21,1920.0,197.0,1901.0,177.0,299.0,1910.2307,186.37459
24,0,25,0,Vacular,0.89,0.11,348.0,212.0,331.0,195.0,223.0,338.97308,202.78476
25,0,26,0,Vacular,0.96,0.04,870.0,232.0,848.0,206.0,444.0,858.9392,218.07658
26,0,27,0,Vacular,0.96,0.04,1838.0,247.0,1817.0,223.0,375.0,1826.7787,235.35466
27,0,28,0,NonVascular,0.31,0.69,268.0,233.0,253.0,224.0,89.0,259.94382,228.30338
28,0,29,0,Vacular,0.77,0.23,261.0,286.0,229.0,261.0,588.0,243.2619,272.38776
29,0,30,0,Vacular,0.88,0.12,53.0,305.0,26.0,264.0,696.0,38.100574,281.81033
30,0,31,0,NonVascular,0.26,0.74,804.0,286.0,788.0,274.0,130.0,795.5615,279.53076
31,0,32,0,Vacular,0.82,0.18,1428.0,292.0,1408.0,274.0,281.0,1417.4413,282.62634
32,0,33,0,Vacular,0.83,0.17,1180.0,310.0,1161.0,287.0,331.0,1170.3988,297.70694
33,0,34,0,NonVascular,0.19,0.81,1486.0,306.0,1476.0,289.0,106.0,1480.5754,297.20755
34,0,35,0,Vacular,0.61,0.39,1033.0,327.0,1010.0,305.0,341.0,1021.22,315.1906
35,0,36,0,NonVascular,0.43,0.57,27.0,326.0,16.0,312.0,124.0,20.806452,317.8871
36,0,37,0,NonVascular,0.13,0.87,740.0,351.0,716.0,321.0,537.0,727.01306,334.82495
37,0,38,0,NonVascular,0.04,0.96,1518.0,368.0,1477.0,322.0,1375.0,1496.2749,344.88217
38,0,39,0,Vacular,0.76,0.24,335.0,355.0,314.0,329.0,425.0,323.52707,341.54352
39,0,40,0,NonVascular,0.02,0.98,1380.0,360.0,1353.0,335.0,494.0,1366.2408,346.2672
40,0,41,0,NonVascular,0.01,0.99,890.0,356.0,870.0,336.0,292.0,879.1952,344.95547
41,0,42,0,NonVascular,0.41,0.59,784.0,412.0,762.0,373.0,585.0,772.81195,389.79657
42,0,43,0,Vacular,0.91,0.09,1646.0,413.0,1623.0,392.0,354.0,1633.7373,402.52826
43,0,44,0,NonVascular,0.47,0.53,1484.0,414.0,1472.0,402.0,117.0,1477.1367,407.35898
44,0,45,0,NonVascular,0.44,0.56,107.0,425.0,96.0,416.0,66.0,100.48485,420.31818
45,0,46,0,NonVascular,0.4,0.6,128.0,437.0,108.0,421.0,220.0,117.63636,427.71362
