object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.02,0.98,141.0,38.0,105.0,0.0,880.0,122.27955,16.544317
1,0,2,0,Vacular,0.94,0.06,392.0,11.0,370.0,0.0,193.0,379.70984,4.150259
2,0,3,0,Vacular,0.82,0.18,569.0,13.0,548.0,0.0,226.0,557.7124,5.3141594
3,0,4,0,NonVascular,0.37,0.63,742.0,15.0,737.0,0.0,51.0,739.3137,7.4117646
4,0,5,0,NonVascular,0.24,0.76,807.0,20.0,760.0,0.0,509.0,778.84283,6.3261294
5,0,6,0,NonVascular,0.09,0.91,942.0,11.0,924.0,0.0,168.0,932.244,4.345238
6,0,7,0,NonVascular,0.02,0.98,1351.0,22.0,1279.0,0.0,1022.0,1316.8933,7.537182
7,0,8,0,NonVascular,0.03,0.97,1709.0,40.0,1654.0,0.0,1081.0,1679.5801,14.413506
8,0,9,0,NonVascular,0.05,0.95,1823.0,24.0,1800.0,0.0,443.0,1811.1805,10.92325
9,0,10,0,NonVascular,0.03,0.97,1870.0,14.0,1841.0,0.0,240.0,1855.8625,4.375
10,0,11,0,NonVascular,0.06,0.94,271.0,30.0,243.0,3.0,450.0,256.82,16.78
11,0,12,0,NonVascular,0.48,0.52,341.0,23.0,321.0,7.0,225.0,330.84888,15.16
12,0,13,0,NonVascular,0.01,0.99,1429.0,43.0,1387.0,7.0,1122.0,1408.3931,24.250446
13,0,14,0,NonVascular,0.0,1.0,1473.0,34.0,1451.0,9.0,386.0,1461.5208,20.147669
14,0,15,0,NonVascular,0.23,0.77,329.0,76.0,268.0,12.0,1750.0,296.04056,43.029713
15,0,16,0,NonVascular,0.19,0.81,862.0,30.0,840.0,12.0,320.0,849.8063,20.1625
16,0,17,0,NonVascular,0.0,1.0,64.0,89.0,14.0,16.0,2016.0,39.319443,52.852184
17,0,18,0,Vacular,0.54,0.46,994.0,62.0,976.0,22.0,518.0,985.00195,40.19691
18,0,19,0,NonVascular,0.2,0.8,171.0,35.0,163.0,23.0,58.0,166.6207,28.37931
19,0,20,0,NonVascular,0.03,0.97,1751.0,39.0,1732.0,24.0,220.0,1740.9,30.5
20,0,21,0,Vacular,0.94,0.06,767.0,47.0,740.0,25.0,436.0,751.82336,34.318806
21,0,22,0,NonVascular,0.0,1.0,1174.0,83.0,1096.0,25.0,2343.0,1139.1545,54.952625
22,0,23,0,NonVascular,0.02,0.98,905.0,57.0,871.0,29.0,405.0,885.38025,42.669136
23,0,24,0,NonVascular,0.44,0.56,471.0,51.0,444.0,30.0,339.0,455.53394,41.20944
24,0,25,0,Vacular,0.88,0.12,211.0,56.0,180.0,31.0,433.0,196.79214,42.08083
25,0,26,0,NonVascular,0.17,0.83,1066.0,51.0,1054.0,33.0,144.0,1060.0555,41.54861
26,0,27,0,Vacular,0.87,0.13,1610.0,65.0,1583.0,41.0,438.0,1596.8356,51.88356
27,0,28,0,Vacular,1.0,0.0,134.0,76.0,115.0,48.0,405.0,123.92593,60.422222
28,0,29,0,NonVascular,0.03,0.97,735.0,81.0,701.0,50.0,546.0,719.40845,66.827835
29,0,30,0,NonVascular,0.08,0.92,843.0,96.0,790.0,50.0,1134.0,816.26276,71.11905
30,0,31,0,NonVascular,0.44,0.56,1802.0,73.0,1774.0,50.0,384.0,1784.8672,60.398438
31,0,32,0,NonVascular,0.01,0.99,679.0,87.0,662.0,54.0,359.0,669.10583,67.18106
32,0,33,0,NonVascular,0.16,0.84,1484.0,68.0,1467.0,54.0,178.0,1474.8314,60.2191
33,0,34,0,NonVascular,0.24,0.76,1017.0,81.0,1002.0,60.0,239.0,1008.682,69.66109
34,0,35,0,NonVascular,0.14,0.86,1531.0,80.0,1517.0,61.0,171.0,1523.421,69.011696
35,0,36,0,NonVascular,0.21,0.79,1433.0,70.0,1425.0,62.0,52.0,1428.8846,65.23077
36,0,37,0,NonVascular,0.04,0.96,503.0,124.0,445.0,69.0,1731.0,471.1687,93.33795
37,0,38,0,NonVascular,0.09,0.91,183.0,97.0,168.0,75.0,205.0,175.22926,86.517075
38,0,39,0,NonVascular,0.15,0.85,1793.0,90.0,1775.0,75.0,151.0,1783.3444,81.07947
39,0,40,0,Vacular,1.0,0.0,1269.0,98.0,1241.0,78.0,445.0,1254.8607,87.44045
40,0,41,0,NonVascular,0.22,0.78,1231.0,97.0,1204.0,81.0,249.0,1217.0321,88.14458
41,0,42,0,NonVascular,0.36,0.64,1567.0,114.0,1542.0,82.0,491.0,1554.1935,99.19552
42,0,43,0,NonVascular,0.25,0.75,1636.0,93.0,1626.0,82.0,86.0,1630.721,86.68604
43,0,44,0,Vacular,0.97,0.03,296.0,106.0,275.0,84.0,387.0,284.93024,94.22481
44,0,45,0,Vacular,0.9,0.1,861.0,116.0,833.0,84.0,527.0,846.0626,100.650856
45,0,46,0,Vacular,0.93,0.07,1036.0,111.0,1014.0,88.0,380.0,1024.929,100.04211
46,0,47,0,NonVascular,0.16,0.84,210.0,130.0,166.0,99.0,496.0,187.64516,112.89314
47,0,48,0,NonVascular,0.02,0.98,657.0,164.0,582.0,99.0,2107.0,621.6697,132.50119
48,0,49,0,Vacular,0.88,0.12,1852.0,130.0,1833.0,101.0,430.0,1842.3674,115.0907
49,0,50,0,NonVascular,0.01,0.99,1811.0,159.0,1736.0,108.0,1792.0,1776.2806,133.22879
50,0,51,0,NonVascular,0.22,0.78,375.0,121.0,360.0,109.0,145.0,366.73105,114.296555
51,0,52,0,NonVascular,0.01,0.99,342.0,186.0,297.0,121.0,1420.0,314.89648,153.57747
52,0,53,0,NonVascular,0.27,0.73,1036.0,143.0,1017.0,121.0,288.0,1025.8195,130.88889
53,0,54,0,Vacular,0.61,0.39,135.0,141.0,118.0,123.0,233.0,126.20601,130.86696
54,0,55,0,NonVascular,0.0,1.0,479.0,164.0,413.0,127.0,1010.0,446.83466,147.84851
55,0,56,0,NonVascular,0.02,0.98,1281.0,173.0,1230.0,127.0,1758.0,1255.0864,149.16325
56,0,57,0,Vacular,0.76,0.24,156.0,164.0,119.0,129.0,551.0,136.34846,148.82214
57,0,58,0,NonVascular,0.0,1.0,127.0,215.0,38.0,130.0,3141.0,85.47437,174.46991
58,0,59,0,Vacular,0.98,0.02,1536.0,150.0,1513.0,130.0,360.0,1524.0638,138.88333
59,0,60,0,NonVascular,0.15,0.85,1355.0,151.0,1341.0,136.0,116.0,1347.6207,144.01724
60,0,61,0,NonVascular,0.2,0.8,220.0,144.0,208.0,137.0,53.0,213.30188,140.24529
61,0,62,0,Vacular,0.92,0.08,1127.0,160.0,1110.0,140.0,252.0,1117.8889,149.06746
62,0,63,0,NonVascular,0.21,0.79,813.0,163.0,792.0,141.0,363.0,801.9587,151.13498
63,0,64,0,Vacular,0.95,0.05,1044.0,172.0,1020.0,149.0,414.0,1032.1353,159.7029
64,0,65,0,NonVascular,0.11,0.89,510.0,188.0,481.0,150.0,691.0,494.0637,169.35312
65,0,66,0,NonVascular,0.26,0.74,1867.0,159.0,1855.0,150.0,64.0,1860.125,153.6875
66,0,67,0,Vacular,0.61,0.39,37.0,180.0,0.0,156.0,591.0,19.832487,167.4687
67,0,68,0,NonVascular,0.29,0.71,1804.0,183.0,1787.0,159.0,300.0,1794.8267,170.32
68,0,69,0,Vacular,0.91,0.09,1114.0,186.0,1095.0,164.0,286.0,1104.1433,174.72028
69,0,70,0,NonVascular,0.3,0.7,1008.0,183.0,989.0,166.0,123.0,996.98376,174.31708
70,0,71,0,NonVascular,0.04,0.96,1656.0,192.0,1624.0,166.0,558.0,1637.9713,179.2724
71,0,72,0,NonVascular,0.02,0.98,1436.0,223.0,1370.0,168.0,1341.0,1402.1879,194.10068
72,0,73,0,Vacular,0.99,0.01,1460.0,192.0,1439.0,170.0,355.0,1450.2845,181.12958
73,0,74,0,NonVascular,0.12,0.88,859.0,200.0,819.0,173.0,638.0,836.34485,187.41223
74,0,75,0,NonVascular,0.12,0.88,946.0,215.0,863.0,173.0,1257.0,904.1313,195.83372
75,0,76,0,NonVascular,0.0,1.0,984.0,219.0,951.0,176.0,812.0,966.0911,192.75739
76,0,77,0,Vacular,1.0,0.0,535.0,201.0,513.0,181.0,346.0,523.36993,190.33527
77,0,78,0,NonVascular,0.01,0.99,1196.0,205.0,1174.0,182.0,352.0,1183.9602,192.54546
78,0,79,0,NonVascular,0.1,0.9,299.0,233.0,231.0,186.0,1330.0,260.99097,208.43007
79,0,80,0,NonVascular,0.22,0.78,352.0,226.0,327.0,189.0,591.0,337.46362,204.79526
80,0,81,0,Vacular,0.78,0.22,1717.0,215.0,1691.0,189.0,493.0,1703.5071,202.03854
81,0,82,0,NonVascular,0.23,0.77,800.0,200.0,788.0,191.0,80.0,793.175,194.675
82,0,83,0,Vacular,0.87,0.13,779.0,218.0,751.0,194.0,456.0,765.8246,205.04385
83,0,84,0,NonVascular,0.02,0.98,1108.0,269.0,1058.0,197.0,1723.0,1084.0864,230.44748
