object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,1.0,0.0,527.0,22.0,505.0,0.0,380.0,515.3026,10.192105
1,0,2,0,NonVascular,0.19,0.81,1090.0,21.0,1057.0,0.0,232.0,1072.2974,6.8836207
2,0,3,0,Vacular,0.86,0.14,1134.0,16.0,1114.0,0.0,255.0,1123.8314,6.8980393
3,0,4,0,NonVascular,0.43,0.57,965.0,32.0,955.0,19.0,101.0,959.6733,24.742575
4,0,5,0,Vacular,0.86,0.14,76.0,37.0,57.0,20.0,240.0,66.3625,27.85
5,0,6,0,Vacular,1.0,0.0,656.0,51.0,636.0,24.0,411.0,645.31146,36.89781
6,0,7,0,Vacular,0.86,0.14,1062.0,78.0,1029.0,34.0,663.0,1044.3514,54.506786
7,0,8,0,NonVascular,0.02,0.98,1534.0,68.0,1518.0,54.0,154.0,1526.3441,60.753246
8,0,9,0,Vacular,0.99,0.01,1359.0,86.0,1336.0,67.0,358.0,1347.176,76.2067
9,0,10,0,Vacular,1.0,0.0,1658.0,92.0,1638.0,68.0,361.0,1647.2521,79.79501
10,0,11,0,Vacular,0.95,0.05,361.0,91.0,332.0,73.0,346.0,345.93063,82.066475
11,0,12,0,NonVascular,0.44,0.56,814.0,100.0,799.0,81.0,182.0,806.24176,89.95605
12,0,13,0,Vacular,0.69,0.31,395.0,102.0,373.0,82.0,327.0,383.3211,91.72171
13,0,14,0,NonVascular,0.01,0.99,1923.0,118.0,1901.0,87.0,459.0,1911.207,103.56645
14,0,15,0,NonVascular,0.17,0.83,488.0,168.0,440.0,96.0,1600.0,466.82062,126.90312
15,0,16,0,Vacular,1.0,0.0,90.0,120.0,65.0,99.0,405.0,76.94074,109.19259
16,0,17,0,NonVascular,0.49,0.51,926.0,129.0,913.0,113.0,140.0,918.6071,120.73572
17,0,18,0,NonVascular,0.01,0.99,1936.0,155.0,1904.0,121.0,537.0,1924.5344,135.73184
18,0,19,0,Vacular,0.98,0.02,1208.0,168.0,1189.0,145.0,350.0,1198.2485,156.24857
19,0,20,0,NonVascular,0.03,0.97,1438.0,194.0,1415.0,152.0,665.0,1426.8015,173.92932
20,0,21,0,Vacular,0.96,0.04,225.0,183.0,201.0,162.0,389.0,213.1234,172.47559
21,0,22,0,NonVascular,0.49,0.51,597.0,186.0,580.0,168.0,227.0,588.0837,176.73569
22,0,23,0,NonVascular,0.08,0.92,1782.0,186.0,1762.0,170.0,161.0,1771.7391,178.39131
23,0,24,0,NonVascular,0.28,0.72,1865.0,187.0,1855.0,176.0,54.0,1859.2222,181.59259
24,0,25,0,Vacular,0.98,0.02,1800.0,209.0,1780.0,182.0,378.0,1789.5714,194.7434
25,0,26,0,Vacular,0.94,0.06,303.0,216.0,283.0,183.0,432.0,292.33102,197.98842
26,0,27,0,NonVascular,0.14,0.86,188.0,202.0,181.0,192.0,55.0,183.56363,196.14546
27,0,28,0,Vacular,0.98,0.02,1046.0,239.0,1025.0,216.0,368.0,1034.7744,227.34511
28,0,29,0,NonVascular,0.01,0.99,1916.0,260.0,1861.0,223.0,765.0,1886.1412,243.9634
29,0,30,0,Vacular,0.96,0.04,106.0,248.0,78.0,225.0,447.0,92.05145,236.10738
30,0,31,0,Vacular,0.79,0.21,822.0,259.0,800.0,237.0,362.0,810.57733,247.37845
31,0,32,0,Vacular,0.89,0.11,791.0,289.0,772.0,248.0,536.0,781.7239,268.94962
32,0,33,0,Vacular,0.82,0.18,173.0,277.0,153.0,252.0,391.0,162.43735,264.1637
33,0,34,0,NonVascular,0.25,0.75,930.0,292.0,911.0,263.0,351.0,920.42163,279.5983
34,0,35,0,NonVascular,0.31,0.69,1808.0,286.0,1782.0,267.0,321.0,1792.7134,275.58566
35,0,36,0,NonVascular,0.43,0.57,403.0,289.0,390.0,276.0,117.0,395.75214,282.16238
36,0,37,0,NonVascular,0.12,0.88,593.0,313.0,568.0,283.0,447.0,578.1678,298.60403
37,0,38,0,Vacular,1.0,0.0,1169.0,320.0,1142.0,301.0,369.0,1154.916,310.09213
38,0,39,0,Vacular,0.98,0.02,665.0,321.0,631.0,302.0,530.0,648.6736,311.6264
39,0,40,0,Vacular,0.82,0.18,1198.0,337.0,1178.0,306.0,369.0,1188.6423,318.4824
40,0,41,0,Vacular,0.97,0.03,470.0,335.0,447.0,312.0,426.0,458.34506,323.32864
41,0,42,0,NonVascular,0.39,0.61,766.0,328.0,751.0,314.0,151.0,757.4437,319.9404
42,0,43,0,Vacular,1.0,0.0,737.0,352.0,718.0,330.0,315.0,726.72064,341.0349
