object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.9,0.1,1176.0,31.0,1148.0,0.0,410.0,1161.1293,16.207317
1,0,2,0,Vacular,1.0,0.0,1599.0,22.0,1578.0,5.0,292.0,1587.4247,12.565068
2,0,3,0,NonVascular,0.03,0.97,865.0,50.0,828.0,8.0,1013.0,844.65155,29.807503
3,0,4,0,NonVascular,0.19,0.81,185.0,32.0,156.0,13.0,351.0,170.49004,20.606838
4,0,5,0,NonVascular,0.19,0.81,160.0,66.0,106.0,18.0,1476.0,133.17683,41.840786
5,0,6,0,NonVascular,0.02,0.98,1250.0,77.0,1206.0,21.0,1368.0,1224.7222,48.67471
6,0,7,0,NonVascular,0.01,0.99,1283.0,59.0,1255.0,27.0,592.0,1269.0203,40.094593
7,0,8,0,NonVascular,0.17,0.83,593.0,46.0,577.0,33.0,150.0,584.5733,39.24
8,0,9,0,Vacular,0.67,0.33,1893.0,48.0,1876.0,34.0,187.0,1884.1818,40.3369
9,0,10,0,Vacular,0.97,0.03,373.0,60.0,348.0,41.0,338.0,360.71893,49.754436
10,0,11,0,NonVascular,0.27,0.73,750.0,62.0,729.0,43.0,292.0,738.59247,52.623287
11,0,12,0,NonVascular,0.02,0.98,1385.0,84.0,1326.0,47.0,1540.0,1353.6837,65.87143
12,0,13,0,Vacular,0.99,0.01,358.0,81.0,334.0,55.0,385.0,345.97403,66.50649
13,0,14,0,Vacular,0.99,0.01,939.0,79.0,918.0,56.0,379.0,927.9024,66.81794
14,0,15,0,Vacular,0.62,0.38,422.0,88.0,404.0,70.0,255.0,412.41177,78.07843
15,0,16,0,NonVascular,0.09,0.91,1064.0,99.0,1047.0,83.0,145.0,1054.4966,91.92414
16,0,17,0,NonVascular,0.2,0.8,373.0,102.0,359.0,84.0,140.0,366.35715,91.33572
17,0,18,0,NonVascular,0.45,0.55,849.0,97.0,839.0,84.0,91.0,843.2747,90.32967
18,0,19,0,Vacular,0.7,0.3,338.0,124.0,298.0,92.0,727.0,319.27924,104.848694
19,0,20,0,NonVascular,0.01,0.99,1179.0,133.0,1138.0,92.0,880.0,1156.5522,109.89091
20,0,21,0,NonVascular,0.18,0.82,13.0,109.0,0.0,93.0,150.0,4.7466664,100.04667
21,0,22,0,NonVascular,0.02,0.98,482.0,172.0,428.0,94.0,1704.0,455.9595,126.82042
22,0,23,0,Vacular,0.73,0.27,787.0,124.0,761.0,100.0,427.0,773.274,110.61359
23,0,24,0,NonVascular,0.18,0.82,800.0,121.0,789.0,104.0,73.0,794.0959,113.76712
24,0,25,0,NonVascular,0.19,0.81,940.0,119.0,930.0,105.0,101.0,934.59406,110.871284
25,0,26,0,Vacular,0.57,0.43,280.0,121.0,270.0,109.0,92.0,274.88043,114.5
26,0,27,0,Vacular,0.71,0.29,936.0,155.0,901.0,109.0,1026.0,916.6618,132.3499
27,0,28,0,Vacular,0.95,0.05,392.0,135.0,372.0,116.0,298.0,381.1443,125.89933
28,0,29,0,NonVascular,0.03,0.97,1660.0,155.0,1615.0,116.0,949.0,1637.1044,135.79979
