object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.14,0.86,548.0,58.0,438.0,0.0,2231.0,498.18018,26.439713
1,0,2,0,NonVascular,0.31,0.69,621.0,21.0,597.0,0.0,417.0,607.34534,8.995204
2,0,3,0,NonVascular,0.01,0.99,724.0,41.0,673.0,0.0,993.0,700.9033,17.77845
3,0,4,0,NonVascular,0.15,0.85,901.0,23.0,871.0,0.0,476.0,883.7311,9.399159
4,0,5,0,NonVascular,0.16,0.84,942.0,9.0,926.0,0.0,135.0,933.44446,3.762963
5,0,6,0,NonVascular,0.03,0.97,1351.0,36.0,1293.0,0.0,1166.0,1324.6106,19.262436
6,0,7,0,NonVascular,0.03,0.97,1400.0,17.0,1364.0,0.0,338.0,1383.9882,5.612426
7,0,8,0,NonVascular,0.18,0.82,1812.0,21.0,1770.0,0.0,514.0,1787.572,8.114786
8,0,9,0,Vacular,0.58,0.42,1873.0,36.0,1852.0,9.0,395.0,1861.6228,20.44557
9,0,10,0,Vacular,0.71,0.29,1596.0,33.0,1572.0,13.0,380.0,1583.3315,21.757895
10,0,11,0,NonVascular,0.0,1.0,664.0,47.0,623.0,17.0,881.0,643.1101,31.366629
11,0,12,0,NonVascular,0.16,0.84,1447.0,39.0,1430.0,21.0,178.0,1437.3933,30.095505
12,0,13,0,NonVascular,0.19,0.81,1936.0,47.0,1918.0,23.0,344.0,1927.5524,33.372093
13,0,14,0,NonVascular,0.19,0.81,337.0,34.0,325.0,24.0,74.0,329.4189,27.45946
14,0,15,0,NonVascular,0.0,1.0,1430.0,55.0,1388.0,24.0,863.0,1406.9861,37.85284
15,0,16,0,NonVascular,0.0,1.0,831.0,62.0,749.0,25.0,1696.0,789.78894,39.56073
16,0,17,0,NonVascular,0.09,0.91,1743.0,35.0,1733.0,25.0,82.0,1737.1342,29.719513
17,0,18,0,NonVascular,0.1,0.9,858.0,56.0,833.0,28.0,379.0,847.0818,43.58839
18,0,19,0,Vacular,1.0,0.0,1368.0,59.0,1349.0,30.0,399.0,1357.9924,43.498745
19,0,20,0,NonVascular,0.03,0.97,1905.0,57.0,1864.0,30.0,603.0,1885.801,41.267
20,0,21,0,Vacular,0.84,0.16,1158.0,54.0,1138.0,31.0,345.0,1146.7653,42.127537
21,0,22,0,NonVascular,0.0,1.0,916.0,62.0,885.0,37.0,466.0,897.515,47.69957
22,0,23,0,Vacular,0.9,0.1,594.0,57.0,565.0,38.0,407.0,579.5553,46.980343
23,0,24,0,NonVascular,0.21,0.79,1605.0,190.0,1440.0,40.0,5347.0,1525.0819,116.73537
24,0,25,0,NonVascular,0.2,0.8,1074.0,50.0,1062.0,41.0,70.0,1067.7572,45.271427
25,0,26,0,NonVascular,0.02,0.98,624.0,75.0,601.0,44.0,334.0,612.32935,59.973053
26,0,27,0,Vacular,1.0,0.0,1060.0,71.0,1039.0,48.0,361.0,1049.4404,58.576176
27,0,28,0,NonVascular,0.28,0.72,755.0,82.0,726.0,51.0,554.0,741.27075,64.25632
28,0,29,0,NonVascular,0.23,0.77,1402.0,81.0,1388.0,57.0,233.0,1394.7081,68.05579
29,0,30,0,NonVascular,0.04,0.96,463.0,91.0,420.0,61.0,789.0,439.1749,76.09632
30,0,31,0,Vacular,0.75,0.25,943.0,86.0,921.0,61.0,423.0,931.2293,73.20804
31,0,32,0,NonVascular,0.04,0.96,1024.0,97.0,1004.0,62.0,539.0,1013.5121,78.33024
32,0,33,0,Vacular,0.97,0.03,709.0,83.0,686.0,63.0,362.0,697.6437,72.6989
33,0,34,0,NonVascular,0.21,0.79,1144.0,79.0,1133.0,64.0,120.0,1137.9667,70.85
34,0,35,0,NonVascular,0.39,0.61,1648.0,72.0,1638.0,64.0,56.0,1642.4108,67.39286
35,0,36,0,NonVascular,0.12,0.88,1367.0,83.0,1350.0,66.0,198.0,1356.8788,72.92929
36,0,37,0,NonVascular,0.02,0.98,1278.0,102.0,1248.0,69.0,651.0,1262.1874,84.87558
37,0,38,0,NonVascular,0.02,0.98,835.0,123.0,776.0,75.0,1360.0,803.2912,96.65294
38,0,39,0,NonVascular,0.01,0.99,1742.0,114.0,1709.0,77.0,790.0,1727.6115,95.288605
39,0,40,0,NonVascular,0.01,0.99,686.0,104.0,657.0,78.0,429.0,670.18646,89.013985
40,0,41,0,NonVascular,0.06,0.94,1651.0,112.0,1615.0,80.0,732.0,1634.6816,96.65437
41,0,42,0,NonVascular,0.0,1.0,1852.0,120.0,1805.0,83.0,1140.0,1827.5771,102.93772
42,0,43,0,Vacular,0.85,0.15,1061.0,129.0,1022.0,88.0,803.0,1042.2042,106.631386
43,0,44,0,NonVascular,0.11,0.89,1905.0,103.0,1892.0,88.0,126.0,1898.7063,94.92857
44,0,45,0,NonVascular,0.01,0.99,1391.0,119.0,1356.0,89.0,579.0,1374.0742,104.704666
45,0,46,0,Vacular,0.98,0.02,227.0,111.0,208.0,93.0,281.0,216.89679,101.48754
46,0,47,0,Vacular,0.97,0.03,767.0,124.0,747.0,103.0,318.0,757.22955,112.691826
47,0,48,0,Vacular,0.67,0.33,1282.0,122.0,1271.0,103.0,112.0,1276.4822,111.79464
48,0,49,0,Vacular,0.98,0.02,1316.0,127.0,1287.0,104.0,449.0,1300.6415,114.99777
49,0,50,0,NonVascular,0.21,0.79,278.0,115.0,269.0,105.0,68.0,272.5,109.0
50,0,51,0,NonVascular,0.18,0.82,714.0,118.0,702.0,105.0,107.0,707.1589,111.38318
51,0,52,0,NonVascular,0.38,0.62,1091.0,120.0,1084.0,109.0,54.0,1086.7037,113.59259
52,0,53,0,NonVascular,0.03,0.97,610.0,135.0,589.0,115.0,312.0,599.35895,124.28846
53,0,54,0,Vacular,0.7,0.3,504.0,143.0,481.0,118.0,440.0,492.1409,130.6841
54,0,55,0,Vacular,0.94,0.06,727.0,146.0,708.0,120.0,386.0,717.1166,133.06995
55,0,56,0,NonVascular,0.25,0.75,1688.0,136.0,1670.0,121.0,198.0,1679.1818,128.63637
56,0,57,0,NonVascular,0.25,0.75,1024.0,142.0,1009.0,122.0,226.0,1016.2522,131.52655
57,0,58,0,Vacular,0.72,0.28,746.0,141.0,734.0,125.0,150.0,738.96,132.92
58,0,59,0,NonVascular,0.12,0.88,111.0,138.0,103.0,126.0,70.0,106.957146,132.08571
59,0,60,0,NonVascular,0.1,0.9,823.0,150.0,793.0,126.0,412.0,805.4709,139.11893
60,0,61,0,NonVascular,0.2,0.8,1745.0,142.0,1733.0,134.0,56.0,1738.7858,137.875
61,0,62,0,NonVascular,0.12,0.88,84.0,162.0,54.0,136.0,547.0,68.537476,147.5192
62,0,63,0,NonVascular,0.13,0.87,356.0,166.0,329.0,136.0,476.0,340.92856,149.92647
63,0,64,0,NonVascular,0.12,0.88,1259.0,301.0,1145.0,138.0,4160.0,1212.9911,220.80553
64,0,65,0,NonVascular,0.18,0.82,49.0,152.0,33.0,139.0,139.0,41.129498,144.3741
65,0,66,0,NonVascular,0.21,0.79,837.0,147.0,826.0,140.0,59.0,831.2712,142.84746
66,0,67,0,NonVascular,0.02,0.98,1342.0,161.0,1319.0,140.0,339.0,1331.0796,149.86136
67,0,68,0,Vacular,0.98,0.02,908.0,156.0,879.0,141.0,305.0,893.39343,147.0918
68,0,69,0,NonVascular,0.03,0.97,1200.0,182.0,1035.0,142.0,3507.0,1122.7944,162.59567
69,0,70,0,NonVascular,0.41,0.59,1821.0,162.0,1806.0,145.0,196.0,1813.0613,152.60204
70,0,71,0,Vacular,0.79,0.21,934.0,161.0,921.0,150.0,105.0,926.9048,155.20952
71,0,72,0,NonVascular,0.02,0.98,510.0,202.0,480.0,151.0,785.0,492.6624,178.23567
72,0,73,0,NonVascular,0.43,0.57,390.0,165.0,377.0,153.0,114.0,383.07895,158.4649
73,0,74,0,NonVascular,0.0,1.0,340.0,202.0,299.0,159.0,1089.0,317.10837,182.01837
74,0,75,0,Vacular,0.79,0.21,1703.0,192.0,1675.0,160.0,502.0,1690.0658,174.68726
75,0,76,0,Vacular,0.93,0.07,901.0,180.0,866.0,161.0,496.0,884.0121,171.02823
76,0,77,0,Vacular,0.82,0.18,439.0,198.0,417.0,168.0,476.0,428.31512,183.40337
77,0,78,0,NonVascular,0.05,0.95,1005.0,350.0,930.0,175.0,4197.0,963.32526,253.47653
