object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.93,0.07,13.0,22.0,0.0,0.0,207.0,5.4492755,10.048309
1,0,2,0,Vacular,0.99,0.01,1364.0,34.0,1344.0,15.0,302.0,1353.4801,23.668875
2,0,3,0,NonVascular,0.16,0.84,155.0,32.0,139.0,16.0,109.0,146.5688,23.798164
3,0,4,0,NonVascular,0.18,0.82,225.0,32.0,214.0,17.0,75.0,219.98666,24.133333
4,0,5,0,Vacular,0.98,0.02,350.0,41.0,329.0,19.0,373.0,338.68365,29.710455
5,0,6,0,Vacular,0.65,0.35,687.0,41.0,667.0,21.0,311.0,676.9807,30.440514
6,0,7,0,NonVascular,0.01,0.99,544.0,64.0,475.0,25.0,1463.0,514.4067,42.615856
7,0,8,0,Vacular,0.96,0.04,302.0,58.0,270.0,32.0,487.0,285.54416,43.96304
8,0,9,0,NonVascular,0.06,0.94,176.0,54.0,156.0,37.0,238.0,165.5168,45.361343
9,0,10,0,NonVascular,0.03,0.97,275.0,76.0,246.0,47.0,487.0,261.13348,61.69815
10,0,11,0,NonVascular,0.04,0.96,390.0,83.0,369.0,62.0,304.0,378.26645,72.60526
11,0,12,0,NonVascular,0.03,0.97,1391.0,102.0,1372.0,71.0,449.0,1382.3163,87.797325
12,0,13,0,NonVascular,0.01,0.99,489.0,112.0,455.0,83.0,664.0,472.9006,95.718376
13,0,14,0,NonVascular,0.13,0.87,1578.0,111.0,1555.0,94.0,217.0,1568.5299,102.08295
14,0,15,0,Vacular,0.57,0.43,1892.0,116.0,1873.0,97.0,276.0,1882.1631,105.91304
15,0,16,0,Vacular,0.97,0.03,158.0,124.0,127.0,99.0,475.0,142.83578,110.70526
16,0,17,0,NonVascular,0.0,1.0,1535.0,164.0,1450.0,105.0,2957.0,1491.0426,135.87758
17,0,18,0,NonVascular,0.37,0.63,574.0,137.0,556.0,119.0,265.0,564.6755,128.00755
18,0,19,0,Vacular,0.99,0.01,784.0,144.0,751.0,124.0,490.0,767.10406,133.50407
19,0,20,0,Vacular,0.87,0.13,166.0,150.0,150.0,134.0,200.0,157.035,140.835
20,0,21,0,Vacular,0.63,0.37,519.0,148.0,508.0,136.0,105.0,512.9619,141.75238
21,0,22,0,Vacular,0.7,0.3,433.0,158.0,401.0,144.0,295.0,414.87457,150.91525
22,0,23,0,Vacular,0.84,0.16,357.0,166.0,326.0,145.0,416.0,342.26443,155.23558
23,0,24,0,Vacular,0.98,0.02,263.0,175.0,241.0,150.0,415.0,251.48915,162.28433
24,0,25,0,NonVascular,0.45,0.55,1093.0,184.0,1075.0,160.0,334.0,1083.2156,171.6976
25,0,26,0,NonVascular,0.15,0.85,622.0,190.0,609.0,172.0,175.0,614.96,180.78285
26,0,27,0,NonVascular,0.17,0.83,315.0,196.0,287.0,173.0,457.0,301.34137,184.72647
27,0,28,0,NonVascular,0.4,0.6,911.0,198.0,853.0,173.0,867.0,885.14764,184.50865
28,0,29,0,NonVascular,0.06,0.94,1013.0,193.0,994.0,174.0,216.0,1003.22687,183.47685
29,0,30,0,Vacular,1.0,0.0,1203.0,200.0,1183.0,174.0,402.0,1192.5896,186.5398
30,0,31,0,NonVascular,0.15,0.85,388.0,187.0,368.0,178.0,110.0,376.30908,181.81818
31,0,32,0,NonVascular,0.02,0.98,975.0,212.0,933.0,180.0,755.0,953.06757,196.00397
32,0,33,0,NonVascular,0.21,0.79,584.0,317.0,389.0,182.0,6811.0,508.12186,251.76685
33,0,34,0,Vacular,0.71,0.29,479.0,245.0,435.0,191.0,887.0,452.96393,219.56708
34,0,35,0,Vacular,0.98,0.02,1001.0,217.0,976.0,191.0,444.0,988.4167,204.241
