object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.21,0.79,946.0,11.0,932.0,0.0,125.0,938.52,4.128
1,0,2,0,NonVascular,0.04,0.96,1014.0,48.0,952.0,0.0,1249.0,979.474,23.447557
2,0,3,0,NonVascular,0.01,0.99,1467.0,67.0,1317.0,0.0,6449.0,1398.3594,29.552334
3,0,4,0,Vacular,0.99,0.01,1274.0,35.0,1252.0,15.0,361.0,1262.5042,24.540167
4,0,5,0,NonVascular,0.01,0.99,336.0,72.0,284.0,16.0,1673.0,307.29706,39.549313
5,0,6,0,NonVascular,0.05,0.95,1099.0,47.0,1032.0,17.0,926.0,1063.4125,33.016197
6,0,7,0,NonVascular,0.19,0.81,1305.0,46.0,1281.0,27.0,317.0,1292.7539,36.053627
7,0,8,0,NonVascular,0.0,1.0,1653.0,88.0,1576.0,27.0,2001.0,1616.5582,58.405796
8,0,9,0,NonVascular,0.0,1.0,1936.0,98.0,1849.0,28.0,3518.0,1891.195,57.495735
9,0,10,0,NonVascular,0.18,0.82,176.0,63.0,166.0,51.0,89.0,170.48314,56.179775
10,0,11,0,Vacular,0.99,0.01,1004.0,72.0,984.0,51.0,342.0,993.6082,60.739765
11,0,12,0,NonVascular,0.4,0.6,405.0,88.0,368.0,54.0,945.0,386.4381,70.986244
12,0,13,0,Vacular,0.83,0.17,543.0,78.0,520.0,56.0,382.0,531.089,66.32199
13,0,14,0,Vacular,0.79,0.21,349.0,102.0,327.0,62.0,612.0,336.75165,82.18137
14,0,15,0,NonVascular,0.19,0.81,403.0,104.0,392.0,92.0,98.0,397.0306,96.77551
15,0,16,0,NonVascular,0.06,0.94,1804.0,174.0,1779.0,135.0,546.0,1792.0549,156.61172
16,0,17,0,NonVascular,0.0,1.0,418.0,201.0,333.0,142.0,2614.0,375.4009,166.0635
17,0,18,0,Vacular,1.0,0.0,755.0,169.0,730.0,150.0,369.0,741.7751,158.91057
18,0,19,0,NonVascular,0.07,0.93,1007.0,179.0,994.0,157.0,119.0,999.36975,167.43698
19,0,20,0,Vacular,0.88,0.12,1840.0,189.0,1818.0,167.0,359.0,1828.3398,177.42618
20,0,21,0,Vacular,0.78,0.22,1890.0,202.0,1871.0,181.0,323.0,1879.8545,190.87306
21,0,22,0,NonVascular,0.44,0.56,1194.0,192.0,1184.0,182.0,71.0,1188.7887,186.21127
22,0,23,0,Vacular,0.98,0.02,172.0,205.0,148.0,184.0,401.0,159.86783,193.97507
23,0,24,0,Vacular,0.96,0.04,1360.0,212.0,1337.0,191.0,369.0,1347.8672,200.6504
24,0,25,0,NonVascular,0.27,0.73,491.0,267.0,379.0,195.0,2483.0,438.3854,232.11841
25,0,26,0,NonVascular,0.21,0.79,1747.0,219.0,1722.0,195.0,328.0,1733.2134,205.73476
26,0,27,0,Vacular,1.0,0.0,591.0,221.0,567.0,199.0,392.0,578.25256,209.68878
27,0,28,0,NonVascular,0.18,0.82,1734.0,247.0,1709.0,226.0,272.0,1720.386,237.55147
