object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.92,0.08,663.0,11.0,645.0,0.0,167.0,652.9401,4.3592815
1,0,2,0,Vacular,0.64,0.36,1224.0,64.0,1151.0,0.0,985.0,1188.4315,35.55127
2,0,3,0,NonVascular,0.08,0.92,1390.0,19.0,1369.0,0.0,303.0,1379.5149,7.557756
3,0,4,0,NonVascular,0.46,0.54,1844.0,14.0,1811.0,0.0,355.0,1826.4084,5.380282
4,0,5,0,Vacular,0.61,0.39,1446.0,55.0,1402.0,16.0,962.0,1422.3066,36.468815
5,0,6,0,Vacular,0.96,0.04,1663.0,37.0,1641.0,17.0,336.0,1651.4762,26.872025
6,0,7,0,NonVascular,0.01,0.99,1393.0,78.0,1372.0,48.0,431.0,1381.348,62.13689
7,0,8,0,Vacular,0.99,0.01,300.0,72.0,275.0,51.0,382.0,286.96072,61.410995
8,0,9,0,NonVascular,0.41,0.59,25.0,71.0,11.0,54.0,176.0,17.636364,62.096592
9,0,10,0,Vacular,0.72,0.28,983.0,85.0,964.0,65.0,302.0,972.98346,74.55298
10,0,11,0,Vacular,0.94,0.06,1774.0,87.0,1752.0,68.0,313.0,1762.5239,76.64856
11,0,12,0,NonVascular,0.15,0.85,1472.0,220.0,1298.0,69.0,7464.0,1398.5111,152.48312
12,0,13,0,Vacular,0.85,0.15,116.0,99.0,95.0,75.0,393.0,105.04326,85.9771
13,0,14,0,NonVascular,0.01,0.99,1302.0,139.0,1232.0,75.0,1796.0,1265.4794,100.30345
14,0,15,0,Vacular,0.9,0.1,1048.0,104.0,1031.0,87.0,218.0,1038.9541,94.798164
15,0,16,0,Vacular,0.83,0.17,71.0,128.0,53.0,90.0,531.0,61.52919,107.608284
16,0,17,0,NonVascular,0.02,0.98,1377.0,141.0,1307.0,94.0,1457.0,1346.324,114.67399
17,0,18,0,NonVascular,0.12,0.88,656.0,149.0,636.0,131.0,272.0,645.4522,139.14706
18,0,19,0,NonVascular,0.19,0.81,679.0,145.0,662.0,138.0,77.0,668.7143,141.37662
19,0,20,0,NonVascular,0.1,0.9,365.0,153.0,352.0,140.0,129.0,357.91473,146.62791
20,0,21,0,Vacular,0.51,0.49,1802.0,164.0,1784.0,146.0,240.0,1792.35,154.82083
21,0,22,0,NonVascular,0.28,0.72,654.0,161.0,644.0,153.0,62.0,648.79034,156.06451
22,0,23,0,Vacular,0.52,0.48,764.0,239.0,651.0,154.0,3495.0,704.66956,197.503
23,0,24,0,Vacular,0.5,0.5,1648.0,215.0,1633.0,200.0,175.0,1639.88,206.81714
24,0,25,0,NonVascular,0.01,0.99,1255.0,310.0,1191.0,203.0,2781.0,1220.6077,262.4696
25,0,26,0,NonVascular,0.31,0.69,1787.0,220.0,1775.0,209.0,86.0,1781.0233,213.60464
26,0,27,0,NonVascular,0.2,0.8,670.0,239.0,650.0,220.0,175.0,657.6343,229.17714
27,0,28,0,Vacular,1.0,0.0,516.0,261.0,495.0,240.0,345.0,504.85507,249.8203
28,0,29,0,NonVascular,0.33,0.67,775.0,283.0,716.0,243.0,734.0,746.82697,267.67984
29,0,30,0,NonVascular,0.41,0.59,1700.0,310.0,1684.0,290.0,243.0,1691.1399,299.7284
30,0,31,0,NonVascular,0.44,0.56,351.0,316.0,343.0,305.0,71.0,346.40845,310.169
31,0,32,0,NonVascular,0.11,0.89,227.0,325.0,215.0,317.0,80.0,220.875,320.925
32,0,33,0,NonVascular,0.19,0.81,212.0,336.0,203.0,327.0,58.0,207.1207,331.06897
33,0,34,0,Vacular,0.91,0.09,1319.0,354.0,1300.0,331.0,334.0,1308.9072,341.91916
34,0,35,0,NonVascular,0.02,0.98,208.0,387.0,165.0,342.0,1225.0,182.86775,363.96408
35,0,36,0,Vacular,0.93,0.07,608.0,364.0,588.0,345.0,295.0,597.5322,354.28134
36,0,37,0,Vacular,0.99,0.01,1391.0,399.0,1367.0,375.0,426.0,1378.2981,385.87558
37,0,38,0,Vacular,0.7,0.3,1875.0,392.0,1854.0,375.0,279.0,1863.6595,383.00357
38,0,39,0,Vacular,0.89,0.11,1579.0,402.0,1558.0,383.0,307.0,1567.5863,392.114
39,0,40,0,Vacular,0.96,0.04,87.0,411.0,62.0,390.0,424.0,74.53538,400.57547
40,0,41,0,NonVascular,0.06,0.94,1388.0,418.0,1352.0,401.0,296.0,1368.6149,408.0304
41,0,42,0,Vacular,0.99,0.01,1152.0,435.0,1127.0,414.0,388.0,1138.616,423.95102
42,0,43,0,NonVascular,0.02,0.98,1124.0,458.0,1096.0,425.0,594.0,1109.6448,441.10605
43,0,44,0,NonVascular,0.0,1.0,993.0,479.0,954.0,438.0,1154.0,972.9246,457.44888
44,0,45,0,Vacular,0.99,0.01,516.0,460.0,497.0,439.0,332.0,505.89157,448.71387
45,0,46,0,Vacular,0.95,0.05,1284.0,462.0,1264.0,441.0,310.0,1274.4548,450.52258
46,0,47,0,Vacular,0.92,0.08,684.0,464.0,662.0,443.0,360.0,672.875,453.62778
47,0,48,0,NonVascular,0.17,0.83,1273.0,498.0,1213.0,464.0,925.0,1241.2206,482.47244
48,0,49,0,Vacular,0.97,0.03,753.0,489.0,734.0,467.0,337.0,742.7418,477.95547
49,0,50,0,NonVascular,0.2,0.8,1313.0,486.0,1298.0,474.0,61.0,1304.2131,479.93442
50,0,51,0,Vacular,0.91,0.09,1095.0,509.0,1074.0,485.0,380.0,1084.0579,495.95526
51,0,52,0,NonVascular,0.14,0.86,1290.0,507.0,1272.0,489.0,182.0,1279.6593,496.43958
