object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.45,0.55,1234.0,12.0,1225.0,0.0,75.0,1228.7866,5.5866666
1,0,2,0,Vacular,1.0,0.0,440.0,82.0,419.0,62.0,344.0,428.81104,71.81396
2,0,3,0,NonVascular,0.11,0.89,194.0,101.0,174.0,79.0,320.0,184.42188,90.23125
3,0,4,0,Vacular,0.87,0.13,1812.0,102.0,1788.0,82.0,346.0,1799.3844,91.33815
4,0,5,0,Vacular,0.9,0.1,545.0,99.0,529.0,84.0,189.0,536.63495,91.20635
5,0,6,0,Vacular,0.9,0.1,52.0,121.0,27.0,102.0,380.0,39.305264,110.9921
6,0,7,0,Vacular,0.89,0.11,1427.0,165.0,1410.0,145.0,263.0,1417.6768,154.3308
7,0,8,0,NonVascular,0.44,0.56,106.0,162.0,95.0,147.0,116.0,100.206894,154.17241
8,0,9,0,Vacular,0.9,0.1,1662.0,168.0,1640.0,149.0,332.0,1650.2831,158.13855
9,0,10,0,Vacular,0.83,0.17,619.0,179.0,599.0,160.0,288.0,608.06946,169.2743
10,0,11,0,Vacular,0.97,0.03,791.0,183.0,773.0,162.0,284.0,781.3451,172.33098
11,0,12,0,Vacular,1.0,0.0,455.0,199.0,435.0,176.0,348.0,444.95978,186.9253
12,0,13,0,NonVascular,0.18,0.82,1764.0,192.0,1750.0,179.0,131.0,1756.458,185.30534
13,0,14,0,NonVascular,0.36,0.64,242.0,192.0,227.0,180.0,142.0,233.57042,185.6338
14,0,15,0,NonVascular,0.2,0.8,284.0,239.0,266.0,230.0,83.0,275.19278,234.06024
15,0,16,0,NonVascular,0.01,0.99,312.0,336.0,246.0,255.0,3135.0,281.49506,292.64114
16,0,17,0,Vacular,0.89,0.11,1274.0,291.0,1255.0,269.0,323.0,1263.997,279.36224
17,0,18,0,Vacular,1.0,0.0,348.0,297.0,327.0,272.0,377.0,337.56763,284.32095
18,0,19,0,Vacular,1.0,0.0,480.0,317.0,457.0,299.0,329.0,468.36475,307.4468
19,0,20,0,Vacular,0.84,0.16,1767.0,320.0,1749.0,303.0,215.0,1757.4186,311.1721
20,0,21,0,NonVascular,0.36,0.64,379.0,319.0,364.0,304.0,164.0,370.7561,311.7866
21,0,22,0,Vacular,0.98,0.02,993.0,325.0,974.0,304.0,315.0,983.2476,314.48254
22,0,23,0,NonVascular,0.18,0.82,260.0,341.0,249.0,329.0,84.0,253.66667,334.14285
23,0,24,0,Vacular,0.96,0.04,837.0,353.0,816.0,332.0,356.0,825.56177,341.89044
