object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.06,0.94,694.0,17.0,673.0,0.0,252.0,682.7976,7.138889
1,0,2,0,NonVascular,0.31,0.69,1413.0,28.0,1369.0,0.0,593.0,1391.6138,11.790894
2,0,3,0,Vacular,0.64,0.36,1456.0,30.0,1422.0,0.0,456.0,1438.7258,13.741228
3,0,4,0,NonVascular,0.34,0.66,1922.0,30.0,1908.0,14.0,175.0,1914.7142,21.588572
4,0,5,0,Vacular,0.99,0.01,1735.0,58.0,1716.0,37.0,306.0,1725.4314,46.93464
5,0,6,0,NonVascular,0.12,0.88,1797.0,58.0,1782.0,43.0,121.0,1789.281,49.768597
6,0,7,0,Vacular,0.99,0.01,303.0,83.0,279.0,61.0,427.0,291.0492,71.48712
7,0,8,0,NonVascular,0.02,0.98,1713.0,84.0,1691.0,66.0,232.0,1700.112,74.02586
8,0,9,0,Vacular,0.8,0.2,1936.0,108.0,1917.0,89.0,310.0,1926.487,97.854836
9,0,10,0,Vacular,0.89,0.11,1576.0,119.0,1555.0,95.0,358.0,1565.3044,106.77933
10,0,11,0,Vacular,0.62,0.38,1087.0,121.0,1076.0,110.0,99.0,1081.091,114.9899
11,0,12,0,NonVascular,0.44,0.56,1225.0,122.0,1209.0,111.0,127.0,1217.189,115.89764
12,0,13,0,Vacular,0.85,0.15,7.0,132.0,0.0,120.0,64.0,2.390625,125.734375
13,0,14,0,NonVascular,0.45,0.55,10.0,162.0,0.0,150.0,93.0,3.6021504,155.26881
14,0,15,0,Vacular,0.87,0.13,1806.0,176.0,1787.0,153.0,343.0,1795.7638,164.2828
15,0,16,0,Vacular,0.94,0.06,192.0,187.0,174.0,170.0,245.0,182.56326,178.23674
16,0,17,0,Vacular,0.92,0.08,958.0,194.0,932.0,176.0,353.0,944.1728,184.89519
17,0,18,0,Vacular,0.92,0.08,35.0,206.0,9.0,185.0,430.0,22.655813,194.9279
18,0,19,0,Vacular,0.97,0.03,573.0,209.0,549.0,189.0,364.0,560.7308,198.9478
19,0,20,0,Vacular,0.89,0.11,201.0,239.0,181.0,216.0,358.0,190.53352,226.84077
20,0,21,0,Vacular,0.9,0.1,1276.0,271.0,1240.0,238.0,651.0,1258.5837,253.56375
21,0,22,0,Vacular,0.98,0.02,1562.0,266.0,1537.0,247.0,380.0,1549.6842,255.83684
22,0,23,0,Vacular,0.76,0.24,1236.0,265.0,1216.0,251.0,138.0,1224.0363,256.56522
23,0,24,0,Vacular,0.85,0.15,770.0,281.0,750.0,255.0,363.0,758.3251,267.93665
24,0,25,0,NonVascular,0.41,0.59,1219.0,276.0,1203.0,265.0,123.0,1210.8699,270.17075
25,0,26,0,Vacular,0.91,0.09,1396.0,288.0,1373.0,268.0,350.0,1383.8029,277.6143
26,0,27,0,Vacular,0.8,0.2,774.0,303.0,757.0,287.0,191.0,764.72253,293.39267
27,0,28,0,Vacular,1.0,0.0,817.0,315.0,788.0,296.0,411.0,803.382,305.07056
28,0,29,0,Vacular,0.87,0.13,1637.0,326.0,1618.0,305.0,306.0,1626.9869,314.72223
29,0,30,0,NonVascular,0.12,0.88,1396.0,340.0,1368.0,310.0,535.0,1380.572,322.90094
30,0,31,0,Vacular,0.89,0.11,595.0,338.0,571.0,319.0,343.0,582.4665,328.32654
31,0,32,0,Vacular,0.88,0.12,469.0,343.0,449.0,323.0,300.0,457.84668,332.88666
32,0,33,0,Vacular,0.99,0.01,137.0,351.0,117.0,325.0,405.0,126.14815,338.32593
33,0,34,0,NonVascular,0.21,0.79,1029.0,335.0,1019.0,325.0,76.0,1023.8421,329.32895
34,0,35,0,NonVascular,0.48,0.52,1728.0,334.0,1718.0,325.0,72.0,1722.4305,328.7361
35,0,36,0,Vacular,0.9,0.1,894.0,356.0,869.0,328.0,464.0,883.1724,342.59268
36,0,37,0,NonVascular,0.31,0.69,35.0,349.0,21.0,334.0,155.0,28.03871,340.88388
