object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.43,0.57,1320.0,13.0,1289.0,0.0,301.0,1303.1893,4.5581393
1,0,2,0,NonVascular,0.03,0.97,1396.0,51.0,1352.0,0.0,1310.0,1371.6335,24.774809
2,0,3,0,NonVascular,0.3,0.7,1400.0,8.0,1385.0,0.0,86.0,1391.5814,2.6511629
3,0,4,0,Vacular,0.98,0.02,1439.0,22.0,1405.0,0.0,384.0,1423.1537,7.638021
4,0,5,0,NonVascular,0.06,0.94,1547.0,79.0,1416.0,0.0,4150.0,1471.7439,44.05831
5,0,6,0,NonVascular,0.27,0.73,1516.0,20.0,1490.0,0.0,372.0,1502.8064,7.3360214
6,0,7,0,NonVascular,0.38,0.62,1869.0,229.0,1666.0,0.0,9412.0,1755.6193,111.799194
7,0,8,0,NonVascular,0.4,0.6,1782.0,10.0,1769.0,0.0,104.0,1774.7885,3.9038463
8,0,9,0,Vacular,0.72,0.28,1936.0,17.0,1927.0,0.0,121.0,1931.7852,7.066116
9,0,10,0,NonVascular,0.43,0.57,1608.0,80.0,1562.0,6.0,1350.0,1587.2037,40.32
10,0,11,0,Vacular,0.58,0.42,1687.0,49.0,1617.0,12.0,1130.0,1650.9619,29.785841
11,0,12,0,NonVascular,0.45,0.55,1936.0,32.0,1926.0,23.0,66.0,1930.4849,27.40909
12,0,13,0,Vacular,0.86,0.14,1328.0,51.0,1300.0,25.0,430.0,1313.5698,35.332558
13,0,14,0,NonVascular,0.35,0.65,1702.0,50.0,1687.0,30.0,151.0,1693.4702,39.96689
14,0,15,0,Vacular,0.91,0.09,1331.0,94.0,1309.0,57.0,480.0,1319.6937,75.68958
15,0,16,0,Vacular,0.99,0.01,1379.0,80.0,1358.0,58.0,373.0,1367.9196,68.62199
16,0,17,0,Vacular,0.9,0.1,1654.0,89.0,1623.0,63.0,556.0,1637.8453,75.883095
17,0,18,0,Vacular,0.77,0.23,1534.0,88.0,1508.0,64.0,369.0,1520.7615,75.49593
