object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.01,0.99,156.0,41.0,112.0,0.0,961.0,133.35796,16.980228
1,0,2,0,NonVascular,0.05,0.95,191.0,24.0,166.0,0.0,366.0,179.48907,10.333333
2,0,3,0,NonVascular,0.1,0.9,303.0,40.0,251.0,0.0,1362.0,279.85904,16.848751
3,0,4,0,Vacular,0.92,0.08,362.0,14.0,330.0,0.0,303.0,343.94058,4.8712873
4,0,5,0,NonVascular,0.19,0.81,398.0,33.0,369.0,0.0,642.0,382.8863,17.71028
5,0,6,0,NonVascular,0.04,0.96,468.0,42.0,426.0,0.0,1205.0,447.66473,21.282988
6,0,7,0,NonVascular,0.02,0.98,671.0,267.0,382.0,0.0,21707.0,533.17053,127.54462
7,0,8,0,NonVascular,0.02,0.98,602.0,72.0,561.0,0.0,2325.0,580.93207,33.300644
8,0,9,0,NonVascular,0.18,0.82,843.0,154.0,683.0,0.0,6260.0,769.3553,69.589935
9,0,10,0,NonVascular,0.0,1.0,949.0,56.0,877.0,0.0,2693.0,913.31934,23.716301
10,0,11,0,NonVascular,0.0,1.0,1051.0,155.0,880.0,0.0,7539.0,975.9586,87.63947
11,0,12,0,NonVascular,0.2,0.8,1059.0,14.0,1034.0,0.0,205.0,1046.4683,4.019512
12,0,13,0,Vacular,0.87,0.13,1176.0,39.0,1151.0,0.0,691.0,1164.2706,19.858177
13,0,14,0,NonVascular,0.01,0.99,1782.0,98.0,1744.0,0.0,2431.0,1762.8828,46.627316
14,0,15,0,NonVascular,0.22,0.78,1898.0,26.0,1875.0,5.0,380.0,1885.6289,14.926316
15,0,16,0,NonVascular,0.01,0.99,671.0,67.0,623.0,12.0,1492.0,648.04224,36.504692
16,0,17,0,NonVascular,0.12,0.88,1111.0,43.0,1090.0,21.0,336.0,1099.0505,31.303572
17,0,18,0,NonVascular,0.02,0.98,1253.0,126.0,1181.0,21.0,3141.0,1222.298,69.37345
18,0,19,0,NonVascular,0.19,0.81,851.0,32.0,838.0,22.0,64.0,843.65625,26.515625
19,0,20,0,Vacular,0.77,0.23,27.0,67.0,4.0,27.0,550.0,14.436363,49.943638
20,0,21,0,NonVascular,0.0,1.0,372.0,69.0,342.0,27.0,895.0,356.7676,46.448044
21,0,22,0,NonVascular,0.35,0.65,158.0,74.0,134.0,47.0,482.0,146.08507,59.991703
22,0,23,0,NonVascular,0.21,0.79,1826.0,65.0,1818.0,47.0,76.0,1820.8158,57.723682
23,0,24,0,NonVascular,0.24,0.76,1684.0,70.0,1674.0,61.0,70.0,1678.1571,65.1
24,0,25,0,NonVascular,0.22,0.78,964.0,91.0,932.0,63.0,559.0,946.70306,76.389984
25,0,26,0,NonVascular,0.08,0.92,1565.0,84.0,1548.0,63.0,260.0,1556.2269,71.63846
26,0,27,0,NonVascular,0.15,0.85,1107.0,88.0,1086.0,66.0,322.0,1097.1335,75.8323
27,0,28,0,NonVascular,0.0,1.0,923.0,101.0,885.0,70.0,810.0,903.3568,84.8037
28,0,29,0,Vacular,0.98,0.02,1075.0,88.0,1056.0,70.0,269.0,1065.0074,78.71375
29,0,30,0,NonVascular,0.0,1.0,1153.0,113.0,1101.0,71.0,1187.0,1129.4583,91.478516
30,0,31,0,NonVascular,0.0,1.0,878.0,140.0,846.0,74.0,1264.0,861.75476,108.65111
