object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.38,0.62,1324.0,9.0,1313.0,0.0,79.0,1317.5443,3.8734176
1,0,2,0,NonVascular,0.32,0.68,1393.0,12.0,1378.0,0.0,92.0,1386.076,6.2826085
2,0,3,0,Vacular,0.95,0.05,1426.0,13.0,1406.0,0.0,200.0,1415.5,4.83
3,0,4,0,NonVascular,0.33,0.67,1370.0,16.0,1359.0,4.0,74.0,1364.081,10.635135
4,0,5,0,Vacular,0.98,0.02,1300.0,28.0,1275.0,7.0,410.0,1287.8123,16.1
5,0,6,0,NonVascular,0.06,0.94,1352.0,23.0,1327.0,8.0,295.0,1338.9458,15.444068
6,0,7,0,Vacular,0.98,0.02,450.0,32.0,426.0,10.0,404.0,436.96286,19.48515
7,0,8,0,NonVascular,0.41,0.59,1261.0,30.0,1233.0,12.0,320.0,1246.4625,19.25
8,0,9,0,Vacular,0.98,0.02,1640.0,37.0,1618.0,16.0,345.0,1628.942,26.173914
9,0,10,0,Vacular,0.96,0.04,1229.0,47.0,1209.0,22.0,385.0,1218.2649,34.550648
10,0,11,0,NonVascular,0.04,0.96,1196.0,51.0,1157.0,24.0,794.0,1175.898,37.122166
11,0,12,0,Vacular,0.99,0.01,287.0,44.0,266.0,25.0,306.0,275.98694,34.01634
12,0,13,0,NonVascular,0.24,0.76,1131.0,70.0,976.0,29.0,3633.0,1055.0848,47.75998
13,0,14,0,Vacular,0.92,0.08,1156.0,56.0,1134.0,34.0,381.0,1144.5118,44.889763
14,0,15,0,NonVascular,0.33,0.67,242.0,54.0,234.0,45.0,54.0,237.25926,49.185184
15,0,16,0,NonVascular,0.15,0.85,922.0,80.0,908.0,67.0,127.0,913.98425,73.661415
16,0,17,0,Vacular,1.0,0.0,896.0,90.0,873.0,69.0,365.0,883.87946,78.92055
17,0,18,0,NonVascular,0.03,0.97,868.0,96.0,844.0,73.0,369.0,856.8347,83.66938
18,0,19,0,Vacular,0.88,0.12,364.0,112.0,342.0,90.0,362.0,352.7127,100.90884
19,0,20,0,Vacular,0.81,0.19,1919.0,152.0,1897.0,128.0,386.0,1907.3756,139.3316
20,0,21,0,NonVascular,0.48,0.52,1728.0,155.0,1717.0,144.0,95.0,1722.179,149.10527
21,0,22,0,Vacular,0.92,0.08,820.0,168.0,799.0,148.0,324.0,808.5494,157.2284
22,0,23,0,Vacular,0.95,0.05,110.0,194.0,91.0,168.0,380.0,100.61842,180.72105
23,0,24,0,Vacular,1.0,0.0,225.0,194.0,203.0,174.0,355.0,213.81409,183.61409
24,0,25,0,Vacular,0.98,0.02,1813.0,205.0,1794.0,183.0,338.0,1803.1332,193.28107
25,0,26,0,Vacular,0.87,0.13,1541.0,221.0,1521.0,202.0,292.0,1530.4692,211.01712
26,0,27,0,Vacular,0.99,0.01,460.0,234.0,436.0,212.0,404.0,447.0099,222.4307
27,0,28,0,Vacular,0.97,0.03,890.0,236.0,865.0,217.0,369.0,877.5041,225.64499
28,0,29,0,Vacular,0.94,0.06,284.0,239.0,264.0,218.0,316.0,273.6076,227.26898
29,0,30,0,Vacular,0.94,0.06,983.0,242.0,963.0,221.0,322.0,972.7329,230.93478
30,0,31,0,Vacular,0.88,0.12,1338.0,245.0,1317.0,221.0,374.0,1326.3796,232.06952
31,0,32,0,Vacular,0.92,0.08,165.0,281.0,142.0,261.0,362.0,152.80939,269.98895
32,0,33,0,NonVascular,0.21,0.79,68.0,302.0,57.0,295.0,53.0,62.150944,298.4151
33,0,34,0,Vacular,1.0,0.0,174.0,355.0,155.0,326.0,400.0,163.72,340.195
34,0,35,0,Vacular,0.95,0.05,1288.0,349.0,1266.0,327.0,364.0,1276.8654,337.91757
35,0,36,0,Vacular,0.99,0.01,1751.0,357.0,1728.0,336.0,367.0,1739.1663,346.47137
36,0,37,0,Vacular,0.92,0.08,489.0,361.0,474.0,343.0,204.0,480.51962,351.0147
37,0,38,0,Vacular,0.98,0.02,1237.0,367.0,1214.0,346.0,358.0,1225.1704,355.48602
38,0,39,0,Vacular,0.65,0.35,469.0,390.0,416.0,347.0,1412.0,442.67917,366.75284
39,0,40,0,NonVascular,0.02,0.98,1287.0,372.0,1251.0,349.0,371.0,1266.8356,361.1213
40,0,41,0,NonVascular,0.46,0.54,560.0,420.0,510.0,358.0,1469.0,539.77673,391.38733
41,0,42,0,NonVascular,0.46,0.54,1142.0,377.0,1122.0,359.0,276.0,1131.2935,368.0797
42,0,43,0,NonVascular,0.29,0.71,184.0,389.0,166.0,372.0,235.0,174.55319,380.42554
43,0,44,0,NonVascular,0.0,1.0,667.0,432.0,564.0,374.0,3048.0,624.2287,398.5994
44,0,45,0,NonVascular,0.04,0.96,1920.0,399.0,1889.0,374.0,417.0,1902.0719,385.6163
45,0,46,0,Vacular,0.69,0.31,215.0,395.0,200.0,379.0,181.0,206.96686,386.43094
46,0,47,0,NonVascular,0.13,0.87,1920.0,405.0,1911.0,394.0,71.0,1915.0704,398.831
47,0,48,0,NonVascular,0.32,0.68,298.0,419.0,287.0,405.0,114.0,292.21054,411.32455
48,0,49,0,Vacular,0.63,0.37,10.0,435.0,0.0,418.0,148.0,3.9932432,425.9189
49,0,50,0,Vacular,0.9,0.1,1729.0,440.0,1700.0,420.0,404.0,1711.9456,429.3317
50,0,51,0,Vacular,0.98,0.02,648.0,458.0,626.0,437.0,365.0,636.6548,447.07397
51,0,52,0,Vacular,0.97,0.03,869.0,461.0,845.0,439.0,412.0,856.35925,449.80582
52,0,53,0,Vacular,0.74,0.26,1936.0,464.0,1927.0,443.0,165.0,1931.3636,453.95758
53,0,54,0,NonVascular,0.4,0.6,1492.0,464.0,1469.0,444.0,317.0,1480.1262,453.71292
54,0,55,0,Vacular,0.93,0.07,1154.0,478.0,1131.0,457.0,370.0,1142.3702,466.7135
55,0,56,0,NonVascular,0.32,0.68,622.0,494.0,612.0,484.0,67.0,616.19403,488.4776
56,0,57,0,NonVascular,0.22,0.78,1645.0,494.0,1636.0,486.0,57.0,1640.0176,489.82455
57,0,58,0,NonVascular,0.19,0.81,1033.0,532.0,1021.0,520.0,82.0,1026.4878,525.1951
58,0,59,0,Vacular,1.0,0.0,224.0,546.0,203.0,524.0,382.0,213.06544,534.6728
59,0,60,0,Vacular,0.99,0.01,466.0,563.0,443.0,539.0,402.0,454.44278,550.82837
60,0,61,0,NonVascular,0.45,0.55,1851.0,582.0,1812.0,549.0,627.0,1830.504,565.88354
61,0,62,0,Vacular,0.72,0.28,848.0,587.0,823.0,551.0,475.0,834.8274,568.93475
62,0,63,0,Vacular,1.0,0.0,774.0,582.0,745.0,563.0,419.0,759.98804,572.11694
63,0,64,0,Vacular,0.62,0.38,725.0,617.0,697.0,591.0,419.0,707.7327,604.08594
64,0,65,0,NonVascular,0.46,0.54,254.0,609.0,240.0,595.0,155.0,246.57419,601.4452
65,0,66,0,Vacular,1.0,0.0,333.0,621.0,314.0,597.0,359.0,322.51532,608.49304
66,0,67,0,NonVascular,0.25,0.75,1846.0,662.0,1812.0,609.0,1058.0,1827.4725,633.2448
67,0,68,0,Vacular,0.99,0.01,1295.0,635.0,1275.0,617.0,285.0,1284.4246,625.4105
68,0,69,0,Vacular,0.84,0.16,131.0,644.0,121.0,632.0,95.0,125.46316,637.33685
69,0,70,0,Vacular,0.87,0.13,526.0,663.0,502.0,643.0,373.0,513.20105,652.1608
70,0,71,0,Vacular,0.83,0.17,779.0,664.0,761.0,647.0,233.0,769.49786,654.5064
71,0,72,0,Vacular,0.99,0.01,939.0,668.0,917.0,647.0,375.0,927.592,656.84
72,0,73,0,NonVascular,0.36,0.64,1936.0,678.0,1923.0,656.0,221.0,1930.1267,665.66064
73,0,74,0,Vacular,0.99,0.01,38.0,704.0,14.0,677.0,439.0,26.394077,690.03186
74,0,75,0,Vacular,0.98,0.02,1386.0,714.0,1362.0,683.0,506.0,1374.5,698.77075
75,0,76,0,Vacular,0.57,0.43,1075.0,713.0,1055.0,690.0,321.0,1063.9875,700.19
76,0,77,0,Vacular,0.92,0.08,1747.0,714.0,1724.0,695.0,337.0,1734.7507,703.543
