object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.06,0.94,940.0,23.0,912.0,0.0,379.0,923.5726,10.617414
1,0,2,0,NonVascular,0.01,0.99,1926.0,44.0,1871.0,0.0,1218.0,1896.7373,13.75041
2,0,3,0,NonVascular,0.11,0.89,1936.0,63.0,1923.0,12.0,521.0,1930.0671,34.62956
3,0,4,0,NonVascular,0.13,0.87,1440.0,72.0,1399.0,30.0,847.0,1423.1582,46.747345
4,0,5,0,Vacular,0.86,0.14,1358.0,59.0,1337.0,33.0,445.0,1347.3977,45.278652
5,0,6,0,NonVascular,0.21,0.79,1370.0,45.0,1361.0,35.0,68.0,1365.3529,39.117645
6,0,7,0,NonVascular,0.31,0.69,518.0,53.0,505.0,38.0,126.0,510.70636,45.873016
7,0,8,0,NonVascular,0.3,0.7,1248.0,69.0,1234.0,56.0,146.0,1240.8904,61.623287
8,0,9,0,Vacular,1.0,0.0,1106.0,80.0,1086.0,57.0,346.0,1095.4884,67.93642
9,0,10,0,NonVascular,0.02,0.98,1858.0,113.0,1820.0,60.0,1434.0,1837.1249,85.211296
10,0,11,0,NonVascular,0.01,0.99,1898.0,100.0,1867.0,68.0,572.0,1880.9843,81.35664
11,0,12,0,Vacular,0.74,0.26,1438.0,109.0,1418.0,84.0,379.0,1428.467,96.583115
12,0,13,0,NonVascular,0.34,0.66,1237.0,109.0,1230.0,100.0,50.0,1233.0,104.12
13,0,14,0,Vacular,0.87,0.13,489.0,134.0,466.0,114.0,347.0,476.87897,123.997116
14,0,15,0,NonVascular,0.22,0.78,1102.0,163.0,1091.0,153.0,81.0,1095.6173,157.41975
15,0,16,0,Vacular,0.65,0.35,1258.0,176.0,1236.0,154.0,362.0,1246.558,164.6326
16,0,17,0,Vacular,0.72,0.28,1742.0,178.0,1720.0,161.0,280.0,1730.2643,169.25357
17,0,18,0,NonVascular,0.18,0.82,1391.0,198.0,1378.0,172.0,160.0,1383.1375,183.75626
18,0,19,0,NonVascular,0.02,0.98,1727.0,234.0,1696.0,181.0,998.0,1711.8276,206.6523
19,0,20,0,NonVascular,0.03,0.97,1936.0,256.0,1888.0,196.0,1472.0,1915.6033,227.04076
20,0,21,0,NonVascular,0.45,0.55,1565.0,217.0,1549.0,201.0,209.0,1556.7368,208.70813
21,0,22,0,NonVascular,0.21,0.79,1174.0,226.0,1163.0,217.0,67.0,1167.5223,220.98508
22,0,23,0,NonVascular,0.45,0.55,1302.0,235.0,1292.0,225.0,75.0,1296.5466,229.66667
23,0,24,0,Vacular,0.94,0.06,733.0,248.0,713.0,229.0,288.0,722.4236,238.0625
24,0,25,0,Vacular,0.81,0.19,656.0,255.0,637.0,233.0,327.0,646.2049,243.48012
25,0,26,0,NonVascular,0.14,0.86,1409.0,263.0,1385.0,240.0,387.0,1396.5479,250.70543
26,0,27,0,Vacular,0.96,0.04,500.0,269.0,478.0,246.0,380.0,488.20526,257.31842
27,0,28,0,Vacular,0.58,0.42,944.0,268.0,914.0,248.0,422.0,927.8294,258.29858
28,0,29,0,Vacular,0.5,0.5,1042.0,293.0,1023.0,274.0,292.0,1031.911,283.19177
29,0,30,0,NonVascular,0.05,0.95,1103.0,325.0,1084.0,309.0,236.0,1093.555,316.65256
30,0,31,0,Vacular,0.6,0.4,512.0,339.0,487.0,317.0,370.0,499.7135,327.61353
31,0,32,0,NonVascular,0.29,0.71,1535.0,345.0,1519.0,330.0,200.0,1526.635,337.055
32,0,33,0,NonVascular,0.41,0.59,1211.0,374.0,1203.0,365.0,58.0,1206.5,369.06897
33,0,34,0,Vacular,0.95,0.05,1761.0,408.0,1738.0,385.0,399.0,1748.787,396.2356
34,0,35,0,Vacular,0.71,0.29,1910.0,427.0,1887.0,403.0,442.0,1897.9819,414.2353
35,0,36,0,Vacular,0.99,0.01,678.0,433.0,656.0,409.0,415.0,666.3566,420.79037
36,0,37,0,Vacular,1.0,0.0,1341.0,428.0,1317.0,410.0,362.0,1328.6299,418.33148
37,0,38,0,NonVascular,0.16,0.84,1629.0,466.0,1606.0,450.0,207.0,1617.5072,456.09662
38,0,39,0,NonVascular,0.16,0.84,1461.0,487.0,1438.0,462.0,355.0,1447.5831,475.09015
39,0,40,0,NonVascular,0.4,0.6,959.0,493.0,939.0,471.0,362.0,948.5967,481.5304
40,0,41,0,Vacular,0.58,0.42,712.0,499.0,678.0,473.0,547.0,692.04205,484.76965
41,0,42,0,Vacular,0.92,0.08,1181.0,496.0,1159.0,475.0,368.0,1169.5869,484.61142
42,0,43,0,NonVascular,0.49,0.51,846.0,559.0,826.0,540.0,304.0,835.75,549.2204
43,0,44,0,Vacular,0.98,0.02,1824.0,565.0,1801.0,540.0,433.0,1811.6743,552.0693
44,0,45,0,NonVascular,0.01,0.99,763.0,633.0,736.0,583.0,640.0,746.3063,602.0875
45,0,46,0,NonVascular,0.27,0.73,1722.0,614.0,1699.0,594.0,356.0,1710.4354,603.7781
46,0,47,0,Vacular,0.94,0.06,909.0,633.0,889.0,611.0,345.0,898.2319,621.6377
