object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.51,0.49,588.0,10.0,567.0,0.0,170.0,577.04706,3.817647
1,0,2,0,NonVascular,0.21,0.79,1137.0,39.0,1128.0,25.0,70.0,1132.7142,30.4
2,0,3,0,Vacular,0.98,0.02,998.0,58.0,977.0,36.0,355.0,986.9634,45.89296
3,0,4,0,NonVascular,0.23,0.77,1936.0,83.0,1921.0,56.0,220.0,1930.4636,69.681816
4,0,5,0,NonVascular,0.03,0.97,369.0,193.0,262.0,58.0,5104.0,309.6542,124.91673
5,0,6,0,NonVascular,0.05,0.95,1866.0,77.0,1851.0,61.0,113.0,1858.2566,68.530975
6,0,7,0,NonVascular,0.25,0.75,1388.0,129.0,1331.0,65.0,1968.0,1359.8074,97.05031
7,0,8,0,Vacular,0.56,0.44,1904.0,119.0,1870.0,71.0,913.0,1887.1643,93.180725
8,0,9,0,Vacular,0.75,0.25,1903.0,150.0,1872.0,116.0,573.0,1886.6143,132.66667
9,0,10,0,Vacular,0.98,0.02,1111.0,167.0,1086.0,144.0,435.0,1098.1333,155.3816
10,0,11,0,Vacular,0.98,0.02,232.0,168.0,211.0,146.0,356.0,220.60112,156.3427
11,0,12,0,Vacular,0.99,0.01,930.0,178.0,907.0,156.0,381.0,918.0,165.87665
12,0,13,0,NonVascular,0.03,0.97,849.0,207.0,804.0,170.0,1143.0,824.4829,188.69554
13,0,14,0,NonVascular,0.02,0.98,333.0,213.0,256.0,172.0,1607.0,286.82764,193.71936
14,0,15,0,Vacular,0.98,0.02,558.0,193.0,534.0,173.0,376.0,545.617,182.22873
15,0,16,0,Vacular,0.98,0.02,352.0,219.0,330.0,196.0,386.0,340.67358,207.47409
16,0,17,0,Vacular,0.97,0.03,755.0,218.0,732.0,197.0,367.0,743.14984,207.47139
17,0,18,0,Vacular,0.56,0.44,1924.0,217.0,1904.0,197.0,329.0,1914.0455,206.86018
18,0,19,0,NonVascular,0.18,0.82,1110.0,230.0,1097.0,217.0,104.0,1103.2981,223.25961
19,0,20,0,Vacular,0.9,0.1,440.0,253.0,408.0,229.0,394.0,424.77917,239.58376
20,0,21,0,NonVascular,0.1,0.9,776.0,275.0,753.0,250.0,337.0,761.91394,263.17212
21,0,22,0,Vacular,0.98,0.02,1209.0,281.0,1186.0,259.0,389.0,1197.5295,269.57584
22,0,23,0,Vacular,0.99,0.01,752.0,291.0,728.0,260.0,454.0,738.989,277.11234
23,0,24,0,Vacular,0.94,0.06,920.0,288.0,888.0,265.0,445.0,903.6809,274.4225
24,0,25,0,Vacular,0.83,0.17,1745.0,291.0,1723.0,270.0,351.0,1733.8005,280.3789
25,0,26,0,Vacular,0.95,0.05,885.0,300.0,856.0,282.0,353.0,870.2408,290.22946
26,0,27,0,Vacular,0.89,0.11,1065.0,332.0,1046.0,312.0,285.0,1055.0807,321.41403
27,0,28,0,Vacular,1.0,0.0,180.0,339.0,155.0,320.0,366.0,166.95901,328.98633
28,0,29,0,NonVascular,0.19,0.81,1551.0,340.0,1534.0,327.0,121.0,1540.9586,333.157
29,0,30,0,NonVascular,0.05,0.95,1605.0,376.0,1589.0,354.0,248.0,1595.7742,364.2258
30,0,31,0,Vacular,0.98,0.02,1524.0,389.0,1504.0,364.0,383.0,1513.3655,376.10706
31,0,32,0,NonVascular,0.11,0.89,965.0,387.0,946.0,370.0,239.0,954.3054,377.75314
32,0,33,0,Vacular,0.95,0.05,1073.0,401.0,1052.0,371.0,451.0,1062.7583,384.3459
33,0,34,0,Vacular,0.96,0.04,1759.0,413.0,1735.0,395.0,324.0,1746.9938,403.15433
34,0,35,0,Vacular,1.0,0.0,1158.0,418.0,1135.0,397.0,385.0,1145.6624,406.8909
35,0,36,0,Vacular,0.93,0.07,1323.0,423.0,1304.0,403.0,298.0,1312.4631,412.81207
36,0,37,0,NonVascular,0.03,0.97,1746.0,427.0,1727.0,414.0,144.0,1737.3472,419.45834
37,0,38,0,Vacular,0.97,0.03,977.0,440.0,955.0,419.0,355.0,964.9493,428.87607
38,0,39,0,Vacular,0.92,0.08,790.0,442.0,758.0,422.0,481.0,772.76715,431.50937
39,0,40,0,Vacular,0.96,0.04,340.0,456.0,316.0,435.0,384.0,327.27344,445.33594
40,0,41,0,Vacular,0.98,0.02,880.0,487.0,857.0,466.0,367.0,868.0463,475.6921
41,0,42,0,Vacular,0.85,0.15,1854.0,496.0,1833.0,476.0,327.0,1842.6146,485.3211
