object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.84,0.16,146.0,20.0,94.0,0.0,481.0,120.54262,6.5696464
1,0,2,0,Vacular,0.86,0.14,309.0,12.0,282.0,0.0,151.0,296.47018,4.4437084
2,0,3,0,NonVascular,0.27,0.73,563.0,13.0,550.0,0.0,119.0,555.6639,4.8991594
3,0,4,0,Vacular,0.9,0.1,1672.0,11.0,1650.0,0.0,202.0,1659.6732,4.3762374
4,0,5,0,Vacular,0.98,0.02,302.0,30.0,275.0,12.0,311.0,287.8328,20.167202
5,0,6,0,Vacular,0.97,0.03,254.0,55.0,226.0,29.0,461.0,238.9783,42.197395
6,0,7,0,Vacular,0.95,0.05,217.0,61.0,196.0,40.0,283.0,205.49823,48.44523
7,0,8,0,Vacular,1.0,0.0,829.0,67.0,806.0,47.0,356.0,816.9101,57.02528
8,0,9,0,Vacular,0.92,0.08,148.0,85.0,127.0,49.0,555.0,136.18378,67.74414
9,0,10,0,Vacular,0.84,0.16,169.0,65.0,161.0,57.0,51.0,164.35294,60.215687
10,0,11,0,Vacular,0.76,0.24,1936.0,88.0,1924.0,70.0,187.0,1930.1123,79.07487
11,0,12,0,NonVascular,0.37,0.63,539.0,84.0,531.0,75.0,52.0,534.4423,79.05769
12,0,13,0,NonVascular,0.1,0.9,253.0,95.0,230.0,79.0,246.0,241.11789,86.10976
13,0,14,0,Vacular,0.74,0.26,759.0,129.0,742.0,101.0,334.0,749.7575,113.74551
14,0,15,0,Vacular,0.94,0.06,908.0,131.0,886.0,105.0,439.0,896.1435,117.88838
15,0,16,0,NonVascular,0.03,0.97,415.0,136.0,401.0,121.0,155.0,407.83224,127.632256
16,0,17,0,NonVascular,0.4,0.6,360.0,144.0,343.0,131.0,160.0,351.60626,137.425
17,0,18,0,NonVascular,0.31,0.69,42.0,146.0,29.0,133.0,134.0,34.619404,139.02985
18,0,19,0,NonVascular,0.25,0.75,744.0,148.0,718.0,133.0,291.0,729.5945,140.72852
19,0,20,0,NonVascular,0.23,0.77,821.0,142.0,808.0,133.0,63.0,813.63495,136.7619
20,0,21,0,Vacular,0.69,0.31,668.0,165.0,635.0,139.0,605.0,651.0215,151.87273
21,0,22,0,Vacular,0.85,0.15,881.0,176.0,856.0,155.0,350.0,868.5943,164.23428
22,0,23,0,Vacular,1.0,0.0,358.0,181.0,335.0,157.0,407.0,345.92383,168.53072
23,0,24,0,NonVascular,0.21,0.79,58.0,185.0,46.0,162.0,184.0,52.217392,171.77174
24,0,25,0,Vacular,0.94,0.06,1222.0,185.0,1195.0,163.0,316.0,1207.5632,172.73418
25,0,26,0,NonVascular,0.33,0.67,610.0,191.0,588.0,167.0,395.0,598.1418,178.26076
26,0,27,0,Vacular,0.89,0.11,1229.0,212.0,1211.0,184.0,247.0,1219.5951,197.12955
27,0,28,0,NonVascular,0.21,0.79,1156.0,209.0,1147.0,195.0,76.0,1150.0922,201.97368
28,0,29,0,NonVascular,0.37,0.63,712.0,210.0,698.0,197.0,124.0,704.5726,202.43549
29,0,30,0,NonVascular,0.27,0.73,769.0,223.0,738.0,198.0,487.0,754.7926,209.71252
30,0,31,0,NonVascular,0.44,0.56,975.0,209.0,966.0,198.0,75.0,969.64,202.74667
31,0,32,0,Vacular,0.8,0.2,1204.0,219.0,1188.0,199.0,117.0,1195.4445,208.71794
32,0,33,0,NonVascular,0.15,0.85,537.0,216.0,515.0,200.0,203.0,526.65515,209.00493
33,0,34,0,Vacular,0.79,0.21,460.0,236.0,424.0,208.0,605.0,442.32397,220.66446
34,0,35,0,Vacular,0.74,0.26,1003.0,226.0,984.0,210.0,227.0,992.8326,217.66519
35,0,36,0,NonVascular,0.14,0.86,1557.0,221.0,1549.0,212.0,61.0,1552.3771,215.86885
36,0,37,0,NonVascular,0.33,0.67,745.0,228.0,734.0,221.0,58.0,739.2586,223.74138
37,0,38,0,Vacular,0.85,0.15,1202.0,236.0,1190.0,223.0,122.0,1195.0984,228.53279
38,0,39,0,NonVascular,0.28,0.72,1521.0,245.0,1504.0,226.0,228.0,1512.886,234.86842
39,0,40,0,Vacular,0.94,0.06,1470.0,252.0,1440.0,231.0,437.0,1454.6819,240.66591
40,0,41,0,Vacular,0.98,0.02,129.0,263.0,106.0,236.0,459.0,116.87146,249.48366
41,0,42,0,NonVascular,0.37,0.63,895.0,267.0,877.0,242.0,253.0,886.52966,252.834
42,0,43,0,Vacular,0.93,0.07,1430.0,264.0,1412.0,248.0,213.0,1420.5728,255.5399
43,0,44,0,Vacular,0.77,0.23,1172.0,267.0,1141.0,249.0,245.0,1157.9878,256.1347
44,0,45,0,Vacular,0.79,0.21,1409.0,263.0,1389.0,250.0,200.0,1398.95,256.69
45,0,46,0,Vacular,0.68,0.32,941.0,301.0,911.0,255.0,770.0,924.6208,278.96234
