object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.21,0.79,1473.0,12.0,1452.0,0.0,196.0,1461.6123,4.617347
1,0,2,0,NonVascular,0.43,0.57,1936.0,9.0,1926.0,0.0,76.0,1931.0394,3.4605262
2,0,3,0,Vacular,0.85,0.15,1320.0,36.0,1286.0,9.0,378.0,1304.3413,21.5582
3,0,4,0,Vacular,1.0,0.0,45.0,33.0,22.0,10.0,378.0,31.997355,20.5291
4,0,5,0,NonVascular,0.07,0.93,645.0,49.0,616.0,20.0,641.0,631.6942,33.700466
5,0,6,0,Vacular,0.94,0.06,1312.0,56.0,1294.0,32.0,249.0,1303.3936,42.361446
6,0,7,0,Vacular,0.61,0.39,516.0,83.0,488.0,35.0,792.0,498.61615,55.656567
7,0,8,0,Vacular,0.88,0.12,304.0,80.0,285.0,49.0,433.0,294.3695,64.3672
8,0,9,0,Vacular,0.6,0.4,476.0,69.0,458.0,50.0,237.0,466.09283,59.472572
9,0,10,0,NonVascular,0.02,0.98,854.0,90.0,818.0,67.0,496.0,833.7802,77.16129
10,0,11,0,NonVascular,0.17,0.83,898.0,78.0,881.0,67.0,114.0,889.8947,71.29825
11,0,12,0,NonVascular,0.05,0.95,808.0,97.0,787.0,73.0,306.0,797.683,84.30719
12,0,13,0,NonVascular,0.03,0.97,297.0,126.0,273.0,75.0,506.0,285.23914,103.25099
13,0,14,0,Vacular,0.81,0.19,185.0,99.0,166.0,76.0,320.0,174.50937,87.51875
14,0,15,0,NonVascular,0.12,0.88,720.0,101.0,683.0,78.0,524.0,701.75574,88.33778
15,0,16,0,NonVascular,0.25,0.75,908.0,115.0,851.0,80.0,1083.0,878.0268,96.81164
16,0,17,0,Vacular,0.92,0.08,1132.0,102.0,1111.0,84.0,291.0,1120.7732,92.61512
17,0,18,0,Vacular,0.63,0.37,1350.0,111.0,1329.0,85.0,404.0,1339.7476,97.77228
18,0,19,0,NonVascular,0.01,0.99,1882.0,183.0,1814.0,86.0,3621.0,1847.1978,132.28915
19,0,20,0,NonVascular,0.2,0.8,1405.0,107.0,1392.0,97.0,67.0,1397.7015,100.83582
20,0,21,0,Vacular,0.51,0.49,182.0,121.0,163.0,103.0,256.0,171.50781,111.62891
21,0,22,0,Vacular,0.89,0.11,529.0,123.0,513.0,105.0,196.0,520.12756,113.87245
22,0,23,0,NonVascular,0.32,0.68,1349.0,132.0,1339.0,113.0,99.0,1344.0,122.63636
23,0,24,0,Vacular,0.99,0.01,1699.0,137.0,1677.0,118.0,335.0,1687.012,126.80597
24,0,25,0,NonVascular,0.0,1.0,763.0,174.0,696.0,130.0,1872.0,732.17413,151.17575
25,0,26,0,NonVascular,0.47,0.53,327.0,181.0,274.0,132.0,1114.0,298.63556,156.93088
26,0,27,0,Vacular,0.99,0.01,1343.0,156.0,1322.0,134.0,362.0,1331.8784,144.5
27,0,28,0,NonVascular,0.25,0.75,190.0,156.0,174.0,141.0,180.0,181.83888,147.98889
28,0,29,0,Vacular,0.97,0.03,547.0,167.0,526.0,145.0,354.0,536.30225,155.38701
