object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.11,0.89,85.0,16.0,62.0,0.0,275.0,74.498184,5.8727274
1,0,2,0,Vacular,1.0,0.0,383.0,20.0,364.0,0.0,314.0,372.71976,8.33121
2,0,3,0,Vacular,0.94,0.06,1214.0,22.0,1197.0,6.0,211.0,1204.7062,13.393365
3,0,4,0,Vacular,1.0,0.0,552.0,35.0,531.0,13.0,356.0,540.39044,23.772472
4,0,5,0,NonVascular,0.41,0.59,70.0,44.0,59.0,33.0,95.0,63.85263,37.778946
5,0,6,0,Vacular,0.94,0.06,249.0,54.0,227.0,33.0,344.0,237.35175,43.279068
6,0,7,0,NonVascular,0.42,0.58,38.0,77.0,12.0,49.0,444.0,25.261261,61.545044
7,0,8,0,Vacular,0.99,0.01,1344.0,74.0,1326.0,51.0,333.0,1334.1351,62.387386
8,0,9,0,Vacular,0.99,0.01,1778.0,86.0,1755.0,64.0,386.0,1766.3575,74.40156
9,0,10,0,Vacular,0.95,0.05,868.0,104.0,848.0,83.0,328.0,857.65247,92.85061
10,0,11,0,NonVascular,0.07,0.93,1744.0,102.0,1714.0,85.0,246.0,1723.9349,93.41057
11,0,12,0,NonVascular,0.43,0.57,1508.0,98.0,1500.0,90.0,52.0,1503.9423,93.65385
12,0,13,0,Vacular,1.0,0.0,1706.0,117.0,1683.0,94.0,389.0,1694.1774,104.614395
13,0,14,0,Vacular,0.95,0.05,1209.0,121.0,1190.0,102.0,278.0,1198.6942,110.89568
14,0,15,0,Vacular,0.84,0.16,325.0,173.0,313.0,160.0,133.0,318.54135,166.18045
15,0,16,0,NonVascular,0.16,0.84,1734.0,189.0,1714.0,161.0,322.0,1722.5807,174.95032
16,0,17,0,NonVascular,0.4,0.6,63.0,186.0,54.0,174.0,81.0,57.802467,179.53087
17,0,18,0,Vacular,0.99,0.01,109.0,198.0,88.0,175.0,348.0,97.695404,186.02873
18,0,19,0,Vacular,0.88,0.12,813.0,200.0,797.0,177.0,294.0,803.966,187.82993
19,0,20,0,NonVascular,0.48,0.52,788.0,199.0,771.0,188.0,139.0,779.07916,193.11511
20,0,21,0,NonVascular,0.27,0.73,1904.0,196.0,1893.0,188.0,67.0,1898.2985,191.49254
21,0,22,0,Vacular,0.89,0.11,1138.0,236.0,1118.0,215.0,311.0,1127.4534,225.07074
22,0,23,0,Vacular,0.99,0.01,734.0,255.0,715.0,227.0,407.0,723.6339,240.69533
23,0,24,0,Vacular,0.66,0.34,1854.0,285.0,1824.0,237.0,853.0,1842.1724,257.30832
24,0,25,0,Vacular,0.91,0.09,1611.0,256.0,1597.0,242.0,150.0,1603.4133,248.61333
25,0,26,0,Vacular,0.54,0.46,1239.0,264.0,1220.0,251.0,196.0,1229.2755,256.87756
26,0,27,0,NonVascular,0.38,0.62,1638.0,267.0,1627.0,255.0,100.0,1632.19,261.0
27,0,28,0,NonVascular,0.48,0.52,1494.0,277.0,1447.0,258.0,708.0,1469.6991,267.14407
28,0,29,0,Vacular,0.55,0.45,1037.0,297.0,1020.0,280.0,228.0,1027.9736,287.83334
29,0,30,0,Vacular,0.55,0.45,136.0,316.0,101.0,292.0,680.0,117.76029,303.8897
30,0,31,0,Vacular,0.86,0.14,837.0,361.0,818.0,342.0,282.0,826.9504,351.30496
31,0,32,0,NonVascular,0.34,0.66,877.0,362.0,859.0,344.0,233.0,866.794,352.65237
32,0,33,0,NonVascular,0.06,0.94,1010.0,381.0,996.0,364.0,140.0,1002.75,372.55713
33,0,34,0,Vacular,0.98,0.02,1355.0,394.0,1330.0,375.0,361.0,1341.8088,384.40167
