object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.6,0.4,636.0,6.0,625.0,0.0,53.0,629.90564,2.0943396
1,0,2,0,NonVascular,0.43,0.57,931.0,8.0,912.0,0.0,115.0,921.1739,2.7739131
2,0,3,0,Vacular,0.95,0.05,1051.0,11.0,1016.0,0.0,266.0,1034.624,3.7518797
3,0,4,0,NonVascular,0.28,0.72,1715.0,43.0,1702.0,30.0,127.0,1707.6929,35.66142
4,0,5,0,NonVascular,0.02,0.98,153.0,76.0,104.0,32.0,1597.0,127.20852,53.504696
5,0,6,0,Vacular,0.76,0.24,1936.0,62.0,1925.0,38.0,219.0,1930.6895,49.89041
6,0,7,0,NonVascular,0.19,0.81,782.0,68.0,757.0,49.0,257.0,767.52527,58.754864
7,0,8,0,NonVascular,0.21,0.79,493.0,95.0,471.0,70.0,336.0,482.9881,82.33631
8,0,9,0,NonVascular,0.07,0.93,381.0,88.0,354.0,72.0,257.0,367.7315,80.80156
9,0,10,0,NonVascular,0.25,0.75,805.0,148.0,745.0,75.0,2614.0,773.404,113.04438
10,0,11,0,Vacular,0.91,0.09,28.0,95.0,9.0,76.0,287.0,17.480837,84.68641
11,0,12,0,NonVascular,0.27,0.73,1936.0,94.0,1929.0,76.0,88.0,1932.8068,83.204544
12,0,13,0,Vacular,0.93,0.07,429.0,110.0,408.0,85.0,409.0,417.98044,96.76039
13,0,14,0,NonVascular,0.03,0.97,463.0,106.0,433.0,87.0,383.0,448.55875,95.12272
14,0,15,0,Vacular,0.96,0.04,206.0,106.0,184.0,89.0,311.0,194.53055,96.874596
15,0,16,0,Vacular,1.0,0.0,487.0,121.0,466.0,97.0,391.0,475.9872,108.80307
16,0,17,0,NonVascular,0.49,0.51,1690.0,147.0,1674.0,132.0,189.0,1681.1693,138.69312
17,0,18,0,NonVascular,0.25,0.75,805.0,141.0,794.0,134.0,62.0,799.0323,137.04839
18,0,19,0,Vacular,0.84,0.16,646.0,181.0,630.0,165.0,190.0,637.4053,172.55789
19,0,20,0,Vacular,0.95,0.05,1276.0,191.0,1257.0,172.0,279.0,1266.1433,180.95699
20,0,21,0,Vacular,0.83,0.17,1738.0,196.0,1719.0,174.0,327.0,1727.9633,184.72783
21,0,22,0,Vacular,0.75,0.25,1918.0,208.0,1898.0,188.0,316.0,1907.3386,197.44937
22,0,23,0,Vacular,0.88,0.12,965.0,213.0,946.0,192.0,299.0,955.20734,201.7525
23,0,24,0,Vacular,1.0,0.0,1172.0,217.0,1154.0,192.0,364.0,1162.7032,203.8544
24,0,25,0,Vacular,0.94,0.06,108.0,226.0,86.0,205.0,355.0,96.7493,215.02534
25,0,26,0,Vacular,1.0,0.0,1389.0,232.0,1367.0,208.0,392.0,1378.1556,219.50766
26,0,27,0,Vacular,0.99,0.01,1083.0,234.0,1062.0,213.0,349.0,1072.4441,222.7192
27,0,28,0,Vacular,0.98,0.02,250.0,234.0,226.0,214.0,363.0,237.63086,223.51791
28,0,29,0,Vacular,0.91,0.09,405.0,239.0,382.0,220.0,330.0,392.9909,229.55455
29,0,30,0,Vacular,1.0,0.0,527.0,243.0,505.0,221.0,385.0,515.15063,231.19481
30,0,31,0,Vacular,0.91,0.09,1837.0,262.0,1812.0,244.0,365.0,1824.0493,252.75342
31,0,32,0,Vacular,0.96,0.04,1585.0,278.0,1563.0,258.0,340.0,1573.153,267.5147
32,0,33,0,Vacular,1.0,0.0,1236.0,321.0,1215.0,297.0,386.0,1224.7617,308.42746
33,0,34,0,Vacular,0.94,0.06,772.0,321.0,753.0,298.0,345.0,761.829,308.65796
34,0,35,0,NonVascular,0.45,0.55,641.0,321.0,631.0,311.0,81.0,635.3457,315.58026
35,0,36,0,NonVascular,0.3,0.7,214.0,336.0,200.0,323.0,88.0,205.59091,329.25
36,0,37,0,Vacular,0.62,0.38,1290.0,340.0,1272.0,325.0,208.0,1280.4231,332.0
37,0,38,0,NonVascular,0.45,0.55,1073.0,348.0,1067.0,336.0,54.0,1069.4259,341.27777
38,0,39,0,Vacular,0.96,0.04,259.0,362.0,237.0,339.0,388.0,247.46649,350.3325
39,0,40,0,Vacular,0.96,0.04,672.0,366.0,647.0,342.0,412.0,660.05585,354.23544
40,0,41,0,Vacular,0.8,0.2,1736.0,384.0,1703.0,347.0,799.0,1717.8048,365.4318
41,0,42,0,Vacular,0.55,0.45,887.0,368.0,869.0,352.0,226.0,877.4248,359.9469
42,0,43,0,Vacular,0.95,0.05,519.0,374.0,501.0,354.0,292.0,510.22946,363.5274
43,0,44,0,Vacular,0.97,0.03,566.0,378.0,543.0,355.0,407.0,553.1597,366.3833
44,0,45,0,NonVascular,0.44,0.56,1130.0,373.0,1119.0,358.0,128.0,1124.2109,364.84375
45,0,46,0,NonVascular,0.15,0.85,1693.0,388.0,1660.0,359.0,442.0,1678.7693,373.2783
46,0,47,0,NonVascular,0.37,0.63,603.0,384.0,584.0,366.0,241.0,592.4398,374.4191
47,0,48,0,NonVascular,0.19,0.81,681.0,386.0,667.0,377.0,66.0,674.0909,380.68182
48,0,49,0,Vacular,0.97,0.03,168.0,400.0,143.0,378.0,422.0,155.17061,387.92892
49,0,50,0,NonVascular,0.01,0.99,1821.0,399.0,1760.0,380.0,581.0,1793.167,389.44235
50,0,51,0,NonVascular,0.47,0.53,26.0,401.0,10.0,386.0,176.0,17.454546,392.99432
51,0,52,0,Vacular,0.82,0.18,1870.0,407.0,1846.0,387.0,363.0,1857.0826,396.65564
52,0,53,0,Vacular,0.86,0.14,1018.0,438.0,998.0,417.0,321.0,1008.081,427.1215
53,0,54,0,NonVascular,0.49,0.51,1278.0,454.0,1259.0,437.0,246.0,1268.3903,444.73984
54,0,55,0,Vacular,0.89,0.11,1499.0,460.0,1476.0,441.0,342.0,1486.7047,450.2924
55,0,56,0,Vacular,0.99,0.01,529.0,480.0,504.0,458.0,426.0,516.1502,468.669
56,0,57,0,Vacular,0.97,0.03,448.0,489.0,425.0,471.0,346.0,435.80347,479.44797
57,0,58,0,NonVascular,0.49,0.51,247.0,509.0,224.0,489.0,369.0,235.22765,498.35773
58,0,59,0,Vacular,0.99,0.01,1361.0,524.0,1341.0,502.0,360.0,1350.5889,512.49445
59,0,60,0,Vacular,0.91,0.09,1750.0,526.0,1724.0,509.0,353.0,1736.1332,516.79034
60,0,61,0,Vacular,1.0,0.0,1179.0,530.0,1155.0,510.0,374.0,1166.3102,519.24866
61,0,62,0,Vacular,0.92,0.08,1583.0,529.0,1562.0,511.0,315.0,1571.981,519.4508
62,0,63,0,Vacular,0.85,0.15,1294.0,551.0,1279.0,533.0,222.0,1286.2388,541.464
63,0,64,0,Vacular,1.0,0.0,1543.0,555.0,1524.0,534.0,280.0,1532.9178,543.9786
64,0,65,0,Vacular,0.96,0.04,972.0,571.0,953.0,549.0,331.0,962.48035,559.6737
65,0,66,0,Vacular,0.93,0.07,80.0,593.0,58.0,575.0,299.0,68.147156,583.7592
66,0,67,0,Vacular,1.0,0.0,200.0,601.0,176.0,580.0,382.0,187.50786,589.84033
67,0,68,0,Vacular,0.8,0.2,1936.0,607.0,1918.0,589.0,270.0,1927.7,598.1
68,0,69,0,Vacular,0.99,0.01,721.0,618.0,693.0,597.0,422.0,706.327,606.9645
69,0,70,0,NonVascular,0.16,0.84,536.0,612.0,526.0,598.0,67.0,530.01495,605.65674
70,0,71,0,Vacular,0.94,0.06,1069.0,646.0,1050.0,625.0,299.0,1059.6388,635.4381
71,0,72,0,Vacular,0.98,0.02,256.0,666.0,234.0,643.0,373.0,244.32976,653.4155
72,0,73,0,Vacular,0.98,0.02,520.0,671.0,498.0,651.0,349.0,509.01147,660.63324
73,0,74,0,Vacular,0.94,0.06,1788.0,677.0,1763.0,653.0,486.0,1775.1666,664.1091
74,0,75,0,Vacular,0.99,0.01,656.0,696.0,634.0,673.0,388.0,644.1495,683.65466
75,0,76,0,Vacular,0.96,0.04,1251.0,694.0,1228.0,675.0,341.0,1239.1495,684.1906
76,0,77,0,NonVascular,0.19,0.81,95.0,697.0,83.0,686.0,65.0,87.55385,690.26154
77,0,78,0,Vacular,0.91,0.09,142.0,707.0,120.0,687.0,336.0,130.27678,696.747
78,0,79,0,NonVascular,0.47,0.53,1910.0,700.0,1899.0,688.0,107.0,1903.8878,693.4112
79,0,80,0,Vacular,0.89,0.11,1605.0,750.0,1573.0,717.0,548.0,1587.385,733.2117
80,0,81,0,Vacular,0.97,0.03,1629.0,753.0,1609.0,734.0,307.0,1619.0359,743.22473
81,0,82,0,Vacular,0.74,0.26,1691.0,763.0,1667.0,739.0,396.0,1679.1642,750.74243
82,0,83,0,Vacular,0.88,0.12,562.0,765.0,542.0,744.0,327.0,551.27216,753.7125
