object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.47,0.53,181.0,10.0,159.0,0.0,175.0,169.12,3.7371428
1,0,2,0,Vacular,0.86,0.14,700.0,13.0,680.0,0.0,179.0,689.6313,4.5027933
2,0,3,0,Vacular,0.94,0.06,1773.0,12.0,1752.0,0.0,196.0,1761.8062,4.4693875
3,0,4,0,NonVascular,0.3,0.7,1936.0,18.0,1923.0,0.0,205.0,1929.6781,8.058537
4,0,5,0,NonVascular,0.49,0.51,1106.0,27.0,1087.0,7.0,292.0,1096.0308,15.921233
5,0,6,0,Vacular,0.93,0.07,1319.0,41.0,1290.0,15.0,465.0,1303.6968,26.898924
6,0,7,0,Vacular,0.83,0.17,376.0,57.0,346.0,16.0,586.0,362.37885,32.8942
7,0,8,0,Vacular,0.97,0.03,141.0,56.0,116.0,19.0,564.0,126.8812,35.234043
8,0,9,0,NonVascular,0.44,0.56,734.0,44.0,714.0,23.0,298.0,723.1376,33.4698
9,0,10,0,NonVascular,0.45,0.55,1161.0,46.0,1124.0,25.0,562.0,1140.9502,35.47331
10,0,11,0,NonVascular,0.22,0.78,1254.0,36.0,1239.0,28.0,53.0,1245.415,31.188679
11,0,12,0,Vacular,0.96,0.04,1201.0,58.0,1180.0,38.0,338.0,1190.8107,47.526627
12,0,13,0,NonVascular,0.34,0.66,1228.0,50.0,1210.0,42.0,98.0,1218.6735,45.19388
13,0,14,0,Vacular,0.62,0.38,1558.0,77.0,1538.0,56.0,320.0,1547.5906,65.83437
14,0,15,0,Vacular,0.91,0.09,543.0,80.0,520.0,59.0,380.0,531.0395,69.344734
15,0,16,0,Vacular,0.98,0.02,952.0,91.0,929.0,71.0,367.0,940.16077,80.288826
16,0,17,0,NonVascular,0.12,0.88,1094.0,87.0,1081.0,71.0,106.0,1086.5754,79.54717
17,0,18,0,Vacular,0.64,0.36,793.0,110.0,762.0,74.0,650.0,775.8954,90.58769
18,0,19,0,NonVascular,0.35,0.65,1245.0,94.0,1227.0,75.0,256.0,1235.1875,83.91016
19,0,20,0,NonVascular,0.13,0.87,958.0,103.0,942.0,92.0,89.0,950.02246,97.24719
20,0,21,0,NonVascular,0.26,0.74,28.0,106.0,16.0,96.0,78.0,21.371796,100.71795
21,0,22,0,Vacular,0.98,0.02,328.0,120.0,304.0,96.0,433.0,315.66052,108.073906
22,0,23,0,Vacular,0.92,0.08,1011.0,126.0,985.0,103.0,424.0,997.6604,114.13915
23,0,24,0,Vacular,0.97,0.03,645.0,145.0,624.0,123.0,364.0,634.03845,133.29396
24,0,25,0,NonVascular,0.02,0.98,1679.0,152.0,1650.0,125.0,574.0,1662.7683,137.52962
25,0,26,0,NonVascular,0.36,0.64,350.0,144.0,321.0,130.0,202.0,333.92575,136.78712
