object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.34,0.66,203.0,8.0,190.0,0.0,78.0,196.23077,2.7179487
1,0,2,0,Vacular,0.94,0.06,642.0,12.0,620.0,0.0,216.0,629.9861,4.689815
2,0,3,0,NonVascular,0.35,0.65,738.0,8.0,729.0,0.0,61.0,732.9508,3.2131147
3,0,4,0,NonVascular,0.4,0.6,981.0,30.0,937.0,0.0,643.0,955.6314,12.92535
4,0,5,0,NonVascular,0.04,0.96,1936.0,55.0,1920.0,12.0,500.0,1929.036,31.102
5,0,6,0,Vacular,0.64,0.36,188.0,38.0,156.0,13.0,383.0,170.97911,25.916449
6,0,7,0,Vacular,0.83,0.17,1776.0,56.0,1746.0,18.0,622.0,1760.1993,33.919613
7,0,8,0,Vacular,0.97,0.03,895.0,46.0,870.0,25.0,425.0,881.93646,34.877647
8,0,9,0,NonVascular,0.06,0.94,729.0,75.0,681.0,28.0,818.0,700.9682,51.24572
9,0,10,0,NonVascular,0.42,0.58,568.0,50.0,554.0,33.0,183.0,561.16394,40.628414
10,0,11,0,Vacular,1.0,0.0,484.0,61.0,465.0,36.0,370.0,473.8919,47.897297
11,0,12,0,NonVascular,0.46,0.54,1045.0,61.0,1023.0,38.0,371.0,1034.585,48.398922
12,0,13,0,NonVascular,0.28,0.72,539.0,68.0,520.0,55.0,182.0,528.47253,61.335163
13,0,14,0,NonVascular,0.31,0.69,664.0,76.0,652.0,65.0,105.0,657.50476,70.295235
14,0,15,0,Vacular,0.79,0.21,1297.0,86.0,1276.0,69.0,281.0,1286.2491,76.80783
15,0,16,0,Vacular,0.73,0.27,990.0,121.0,966.0,71.0,563.0,977.2025,89.9627
16,0,17,0,Vacular,0.98,0.02,1584.0,98.0,1562.0,76.0,379.0,1572.2242,86.48813
17,0,18,0,Vacular,0.93,0.07,189.0,121.0,161.0,96.0,455.0,175.65715,108.92967
18,0,19,0,NonVascular,0.02,0.98,1809.0,125.0,1787.0,106.0,293.0,1797.5494,115.58362
19,0,20,0,NonVascular,0.26,0.74,920.0,125.0,900.0,108.0,255.0,909.51373,116.00784
20,0,21,0,Vacular,1.0,0.0,519.0,136.0,493.0,113.0,421.0,505.42517,123.99763
21,0,22,0,Vacular,0.95,0.05,211.0,146.0,179.0,120.0,461.0,195.42299,132.1128
22,0,23,0,Vacular,0.88,0.12,383.0,150.0,341.0,129.0,523.0,359.78394,138.761
23,0,24,0,Vacular,0.95,0.05,1232.0,154.0,1205.0,131.0,502.0,1218.3207,142.1972
24,0,25,0,NonVascular,0.36,0.64,927.0,147.0,916.0,135.0,83.0,921.0241,140.3253
25,0,26,0,NonVascular,0.43,0.57,326.0,147.0,313.0,136.0,97.0,318.4536,141.03093
26,0,27,0,Vacular,0.89,0.11,1075.0,160.0,1058.0,140.0,260.0,1065.4576,149.78462
27,0,28,0,NonVascular,0.08,0.92,466.0,164.0,445.0,145.0,228.0,453.0921,152.6228
28,0,29,0,NonVascular,0.43,0.57,1329.0,170.0,1313.0,149.0,238.0,1320.458,158.83614
29,0,30,0,NonVascular,0.27,0.73,481.0,158.0,469.0,150.0,82.0,474.63416,153.47562
30,0,31,0,Vacular,0.8,0.2,1936.0,176.0,1921.0,158.0,215.0,1929.1721,166.99535
31,0,32,0,NonVascular,0.04,0.96,1828.0,195.0,1803.0,173.0,424.0,1815.1887,183.66745
32,0,33,0,NonVascular,0.22,0.78,9.0,186.0,0.0,175.0,81.0,3.382716,180.23457
33,0,34,0,NonVascular,0.01,0.99,1795.0,217.0,1764.0,175.0,892.0,1779.0392,195.2556
34,0,35,0,NonVascular,0.41,0.59,720.0,196.0,704.0,180.0,214.0,711.59814,187.57477
35,0,36,0,Vacular,0.95,0.05,190.0,214.0,159.0,182.0,555.0,174.1964,197.81802
36,0,37,0,Vacular,0.57,0.43,1692.0,200.0,1674.0,183.0,240.0,1682.2208,190.72084
