object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.0,1.0,1936.0,47.0,1885.0,0.0,1370.0,1913.6423,19.59124
1,0,2,0,NonVascular,0.42,0.58,1530.0,15.0,1521.0,4.0,73.0,1525.0411,9.20548
2,0,3,0,NonVascular,0.37,0.63,1405.0,32.0,1380.0,15.0,323.0,1391.3158,22.860682
3,0,4,0,NonVascular,0.12,0.88,70.0,51.0,39.0,25.0,502.0,54.762947,37.272907
4,0,5,0,NonVascular,0.04,0.96,558.0,87.0,529.0,53.0,578.0,542.81836,68.21973
5,0,6,0,NonVascular,0.39,0.61,534.0,121.0,507.0,81.0,650.0,521.1462,97.31384
6,0,7,0,NonVascular,0.0,1.0,1858.0,117.0,1823.0,93.0,627.0,1839.9059,103.47847
7,0,8,0,Vacular,0.99,0.01,45.0,116.0,21.0,94.0,395.0,32.686077,104.9519
8,0,9,0,Vacular,0.7,0.3,578.0,150.0,523.0,99.0,1088.0,553.5836,128.74356
9,0,10,0,NonVascular,0.02,0.98,1467.0,161.0,1429.0,121.0,883.0,1444.9751,138.63646
10,0,11,0,NonVascular,0.16,0.84,627.0,168.0,607.0,148.0,284.0,616.25,158.61267
11,0,12,0,NonVascular,0.14,0.86,1622.0,210.0,1605.0,174.0,399.0,1613.6842,191.1228
12,0,13,0,Vacular,1.0,0.0,1596.0,199.0,1570.0,179.0,397.0,1582.675,188.34258
13,0,14,0,Vacular,0.99,0.01,371.0,205.0,348.0,185.0,350.0,359.2686,194.44858
14,0,15,0,Vacular,0.99,0.01,963.0,226.0,942.0,197.0,462.0,952.09955,211.31169
15,0,16,0,Vacular,0.88,0.12,1410.0,225.0,1391.0,205.0,295.0,1399.7932,214.57288
16,0,17,0,NonVascular,0.41,0.59,1818.0,230.0,1801.0,215.0,223.0,1809.0583,221.81166
17,0,18,0,NonVascular,0.28,0.72,1422.0,249.0,1407.0,233.0,164.0,1414.3353,240.29268
18,0,19,0,NonVascular,0.4,0.6,931.0,254.0,920.0,243.0,89.0,925.26965,247.88763
19,0,20,0,Vacular,0.82,0.18,1934.0,293.0,1914.0,270.0,332.0,1923.2139,280.59637
20,0,21,0,Vacular,0.99,0.01,673.0,296.0,642.0,274.0,498.0,656.5582,284.4016
21,0,22,0,NonVascular,0.19,0.81,85.0,327.0,73.0,317.0,80.0,78.85,321.6
22,0,23,0,NonVascular,0.43,0.57,1500.0,343.0,1484.0,328.0,196.0,1491.699,335.05612
23,0,24,0,Vacular,0.89,0.11,867.0,391.0,843.0,359.0,634.0,853.5726,374.67667
24,0,25,0,NonVascular,0.46,0.54,1095.0,368.0,1078.0,361.0,78.0,1087.1538,364.32053
25,0,26,0,Vacular,0.97,0.03,512.0,395.0,487.0,369.0,469.0,499.91257,381.99786
26,0,27,0,Vacular,0.97,0.03,1040.0,390.0,1011.0,369.0,434.0,1023.91016,379.27188
27,0,28,0,Vacular,0.98,0.02,1505.0,397.0,1472.0,371.0,510.0,1488.2921,383.4941
28,0,29,0,Vacular,0.82,0.18,1059.0,380.0,1048.0,372.0,67.0,1052.7015,375.02985
29,0,30,0,Vacular,0.96,0.04,1714.0,406.0,1685.0,382.0,489.0,1699.2659,393.2188
30,0,31,0,NonVascular,0.41,0.59,954.0,407.0,929.0,389.0,270.0,938.3741,397.62222
31,0,32,0,Vacular,0.89,0.11,1858.0,409.0,1834.0,392.0,318.0,1845.7642,399.76102
32,0,33,0,Vacular,0.82,0.18,241.0,417.0,224.0,393.0,327.0,232.35168,404.2722
33,0,34,0,NonVascular,0.17,0.83,946.0,415.0,932.0,409.0,63.0,938.5397,411.87302
34,0,35,0,Vacular,0.71,0.29,1673.0,428.0,1663.0,416.0,85.0,1667.9059,421.5059
35,0,36,0,Vacular,0.79,0.21,172.0,457.0,133.0,422.0,379.0,150.91293,436.8892
36,0,37,0,NonVascular,0.37,0.63,977.0,443.0,969.0,434.0,51.0,972.86273,438.2549
37,0,38,0,Vacular,0.99,0.01,38.0,460.0,17.0,435.0,391.0,27.038363,447.13556
38,0,39,0,Vacular,0.97,0.03,1339.0,472.0,1316.0,452.0,316.0,1328.1709,461.0
39,0,40,0,Vacular,0.97,0.03,1309.0,500.0,1286.0,476.0,404.0,1296.995,487.8317
40,0,41,0,NonVascular,0.18,0.82,1730.0,513.0,1714.0,501.0,146.0,1721.1233,506.10275
41,0,42,0,Vacular,0.97,0.03,1840.0,527.0,1812.0,507.0,459.0,1824.939,516.5926
42,0,43,0,Vacular,0.97,0.03,565.0,541.0,542.0,520.0,379.0,552.93933,529.9657
43,0,44,0,Vacular,0.96,0.04,339.0,551.0,316.0,523.0,485.0,326.62268,536.18353
44,0,45,0,Vacular,0.92,0.08,869.0,548.0,849.0,526.0,338.0,858.25446,536.8669
45,0,46,0,NonVascular,0.46,0.54,1430.0,561.0,1411.0,539.0,305.0,1419.8131,550.03937
46,0,47,0,NonVascular,0.23,0.77,1792.0,565.0,1782.0,541.0,142.0,1786.5071,549.9718
47,0,48,0,Vacular,0.86,0.14,1577.0,572.0,1535.0,545.0,742.0,1553.9097,557.6644
48,0,49,0,Vacular,0.87,0.13,1290.0,586.0,1269.0,555.0,426.0,1279.4906,567.8709
49,0,50,0,NonVascular,0.43,0.57,1507.0,617.0,1443.0,576.0,1118.0,1478.6932,593.0805
50,0,51,0,NonVascular,0.43,0.57,1527.0,591.0,1520.0,580.0,54.0,1522.5927,584.85187
51,0,52,0,Vacular,0.65,0.35,1434.0,635.0,1409.0,607.0,495.0,1420.909,619.9414
52,0,53,0,Vacular,0.6,0.4,1389.0,674.0,1339.0,625.0,816.0,1359.4596,648.77325
53,0,54,0,NonVascular,0.15,0.85,608.0,670.0,580.0,642.0,457.0,592.76587,654.2144
54,0,55,0,NonVascular,0.21,0.79,1880.0,658.0,1873.0,647.0,53.0,1876.2264,652.43396
55,0,56,0,Vacular,0.99,0.01,1306.0,676.0,1283.0,650.0,451.0,1293.7472,662.4279
56,0,57,0,NonVascular,0.45,0.55,1093.0,698.0,1074.0,678.0,286.0,1082.9755,687.6503
57,0,58,0,Vacular,0.91,0.09,579.0,706.0,560.0,680.0,396.0,568.84595,692.3914
58,0,59,0,Vacular,0.84,0.16,1018.0,710.0,997.0,683.0,210.0,1005.2857,696.82855
59,0,60,0,NonVascular,0.04,0.96,1757.0,709.0,1729.0,683.0,461.0,1740.8481,695.6291
60,0,61,0,Vacular,0.84,0.16,1036.0,706.0,1024.0,691.0,107.0,1029.9065,697.9346
61,0,62,0,Vacular,0.96,0.04,1030.0,726.0,999.0,709.0,326.0,1012.9417,717.82513
62,0,63,0,NonVascular,0.04,0.96,628.0,734.0,607.0,715.0,288.0,617.5139,724.10767
63,0,64,0,NonVascular,0.17,0.83,580.0,725.0,570.0,716.0,63.0,574.84125,720.5238
64,0,65,0,NonVascular,0.2,0.8,1912.0,747.0,1905.0,731.0,91.0,1907.7032,738.74725
65,0,66,0,NonVascular,0.19,0.81,601.0,760.0,586.0,733.0,214.0,591.9159,747.90656
66,0,67,0,NonVascular,0.32,0.68,876.0,753.0,855.0,734.0,241.0,863.80084,743.4481
67,0,68,0,Vacular,0.75,0.25,417.0,771.0,397.0,741.0,410.0,406.14633,754.50977
68,0,69,0,NonVascular,0.26,0.74,660.0,784.0,633.0,746.0,516.0,647.5,765.3857
69,0,70,0,Vacular,0.77,0.23,89.0,769.0,68.0,747.0,371.0,77.48787,757.8733
70,0,71,0,Vacular,0.99,0.01,953.0,771.0,929.0,750.0,383.0,940.4465,760.0026
71,0,72,0,Vacular,0.93,0.07,837.0,774.0,814.0,752.0,394.0,825.0381,762.59644
