object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.06,0.94,1407.0,27.0,1388.0,0.0,318.0,1398.478,13.455975
1,0,2,0,Vacular,0.87,0.13,1701.0,27.0,1681.0,10.0,262.0,1690.4923,17.645039
2,0,3,0,Vacular,0.96,0.04,897.0,31.0,876.0,12.0,309.0,886.3301,20.990292
3,0,4,0,Vacular,0.92,0.08,1035.0,32.0,1014.0,12.0,313.0,1023.57825,21.73163
4,0,5,0,Vacular,0.98,0.02,1459.0,34.0,1439.0,13.0,327.0,1448.3945,22.844036
5,0,6,0,NonVascular,0.1,0.9,489.0,29.0,478.0,17.0,102.0,483.32352,21.882353
6,0,7,0,Vacular,0.93,0.07,687.0,50.0,667.0,30.0,311.0,676.66235,39.707394
7,0,8,0,Vacular,0.87,0.13,840.0,59.0,819.0,38.0,340.0,829.1206,47.835293
8,0,9,0,NonVascular,0.46,0.54,16.0,86.0,0.0,65.0,209.0,6.014354,74.574165
9,0,10,0,Vacular,0.92,0.08,1573.0,92.0,1556.0,72.0,278.0,1563.9065,81.68346
10,0,11,0,Vacular,0.73,0.27,633.0,139.0,614.0,119.0,287.0,623.1429,128.71428
11,0,12,0,NonVascular,0.21,0.79,1560.0,131.0,1551.0,122.0,51.0,1554.8628,126.13725
12,0,13,0,Vacular,0.66,0.34,1791.0,165.0,1763.0,133.0,587.0,1776.903,148.93697
13,0,14,0,NonVascular,0.22,0.78,561.0,157.0,553.0,144.0,67.0,556.403,149.82089
14,0,15,0,NonVascular,0.03,0.97,190.0,230.0,153.0,190.0,1139.0,171.18262,210.13521
15,0,16,0,Vacular,1.0,0.0,828.0,218.0,803.0,197.0,389.0,814.6247,207.38046
16,0,17,0,Vacular,0.62,0.38,1047.0,235.0,1021.0,199.0,637.0,1033.1696,216.60126
17,0,18,0,Vacular,0.95,0.05,1208.0,233.0,1188.0,212.0,316.0,1197.5981,222.00316
18,0,19,0,NonVascular,0.03,0.97,158.0,262.0,102.0,220.0,1545.0,128.6356,239.63107
19,0,20,0,Vacular,0.89,0.11,1387.0,248.0,1369.0,230.0,255.0,1377.6392,238.52158
20,0,21,0,NonVascular,0.47,0.53,1260.0,246.0,1251.0,237.0,63.0,1255.254,241.12698
21,0,22,0,Vacular,0.99,0.01,630.0,262.0,609.0,242.0,328.0,618.8415,251.55183
22,0,23,0,Vacular,0.9,0.1,1541.0,287.0,1521.0,267.0,285.0,1530.6526,275.97543
23,0,24,0,NonVascular,0.35,0.65,465.0,283.0,448.0,271.0,148.0,456.0946,276.3581
24,0,25,0,Vacular,0.94,0.06,519.0,299.0,497.0,276.0,409.0,507.18826,287.3154
25,0,26,0,Vacular,0.51,0.49,353.0,288.0,343.0,280.0,62.0,347.5,283.62903
26,0,27,0,Vacular,0.8,0.2,424.0,306.0,371.0,283.0,837.0,397.4277,293.82675
27,0,28,0,Vacular,0.95,0.05,86.0,307.0,68.0,287.0,254.0,76.173225,296.45276
28,0,29,0,Vacular,0.92,0.08,232.0,331.0,205.0,309.0,430.0,218.05814,318.95117
29,0,30,0,Vacular,0.96,0.04,61.0,346.0,38.0,320.0,326.0,51.65644,335.17484
30,0,31,0,Vacular,1.0,0.0,1041.0,344.0,1020.0,323.0,335.0,1030.3612,332.82687
31,0,32,0,Vacular,0.96,0.04,178.0,355.0,154.0,333.0,432.0,165.92361,343.1389
32,0,33,0,Vacular,0.99,0.01,1264.0,362.0,1244.0,335.0,440.0,1253.6682,348.50455
33,0,34,0,Vacular,0.93,0.07,122.0,361.0,87.0,339.0,475.0,102.322105,350.0905
34,0,35,0,Vacular,0.86,0.14,25.0,371.0,5.0,354.0,175.0,14.8171425,361.75427
35,0,36,0,NonVascular,0.01,0.99,964.0,409.0,903.0,368.0,1524.0,929.9921,385.40683
36,0,37,0,Vacular,0.96,0.04,30.0,402.0,0.0,378.0,304.0,13.404605,388.6579
37,0,38,0,NonVascular,0.2,0.8,860.0,391.0,853.0,380.0,63.0,856.0,385.0
38,0,39,0,Vacular,0.87,0.13,781.0,412.0,761.0,392.0,308.0,770.474,401.56818
39,0,40,0,NonVascular,0.45,0.55,677.0,418.0,660.0,401.0,223.0,668.1569,409.14798
40,0,41,0,Vacular,0.9,0.1,543.0,441.0,522.0,418.0,357.0,532.0308,429.04483
41,0,42,0,Vacular,0.91,0.09,1173.0,477.0,1142.0,440.0,734.0,1156.9618,458.64578
42,0,43,0,Vacular,0.99,0.01,1339.0,463.0,1320.0,442.0,300.0,1328.91,452.07666
43,0,44,0,NonVascular,0.1,0.9,1298.0,466.0,1278.0,446.0,217.0,1287.4424,453.43777
44,0,45,0,Vacular,0.79,0.21,1363.0,482.0,1343.0,455.0,371.0,1353.3639,467.51483
45,0,46,0,NonVascular,0.15,0.85,1674.0,484.0,1647.0,458.0,424.0,1659.6368,470.90802
46,0,47,0,Vacular,1.0,0.0,1625.0,492.0,1602.0,472.0,356.0,1612.764,481.41013
47,0,48,0,Vacular,0.98,0.02,1769.0,497.0,1746.0,476.0,368.0,1756.4103,486.0462
48,0,49,0,NonVascular,0.33,0.67,1559.0,484.0,1549.0,477.0,55.0,1553.4182,480.05453
49,0,50,0,NonVascular,0.04,0.96,680.0,493.0,660.0,481.0,169.0,668.59766,485.81656
50,0,51,0,Vacular,0.97,0.03,294.0,503.0,271.0,482.0,368.0,281.66306,490.94565
51,0,52,0,Vacular,0.74,0.26,1398.0,491.0,1389.0,482.0,63.0,1393.0793,485.84128
52,0,53,0,Vacular,0.9,0.1,1427.0,518.0,1405.0,488.0,417.0,1415.247,499.71463
53,0,54,0,Vacular,0.8,0.2,1524.0,511.0,1486.0,492.0,467.0,1500.9379,501.1606
54,0,55,0,Vacular,1.0,0.0,142.0,517.0,115.0,493.0,441.0,127.5034,504.12244
55,0,56,0,NonVascular,0.17,0.83,106.0,514.0,92.0,497.0,199.0,98.231155,505.55276
56,0,57,0,NonVascular,0.3,0.7,1455.0,515.0,1442.0,508.0,53.0,1447.0944,510.86792
57,0,58,0,Vacular,0.76,0.24,1445.0,530.0,1433.0,515.0,132.0,1438.7727,521.8788
58,0,59,0,Vacular,0.81,0.19,530.0,533.0,518.0,522.0,106.0,523.5283,527.01886
59,0,60,0,Vacular,0.99,0.01,747.0,547.0,726.0,526.0,347.0,735.5447,536.50146
60,0,61,0,NonVascular,0.19,0.81,1662.0,543.0,1655.0,534.0,52.0,1657.9807,537.6731
61,0,62,0,NonVascular,0.47,0.53,58.0,573.0,29.0,553.0,395.0,41.389874,562.05066
62,0,63,0,NonVascular,0.07,0.93,1478.0,595.0,1443.0,559.0,616.0,1457.8864,573.89935
63,0,64,0,Vacular,0.93,0.07,605.0,601.0,585.0,575.0,382.0,594.61255,587.4372
64,0,65,0,Vacular,1.0,0.0,1499.0,599.0,1477.0,576.0,363.0,1487.6501,587.04956
65,0,66,0,Vacular,0.96,0.04,432.0,613.0,407.0,583.0,551.0,418.96915,597.588
