object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.38,0.62,1406.0,21.0,1390.0,8.0,172.0,1396.9419,14.08721
1,0,2,0,NonVascular,0.47,0.53,716.0,55.0,706.0,45.0,77.0,710.5325,49.311687
2,0,3,0,NonVascular,0.02,0.98,363.0,146.0,273.0,70.0,3827.0,314.04965,114.327675
3,0,4,0,NonVascular,0.16,0.84,1214.0,89.0,1197.0,73.0,168.0,1205.1786,79.69643
4,0,5,0,NonVascular,0.02,0.98,1258.0,133.0,1230.0,85.0,690.0,1242.9333,107.81594
5,0,6,0,NonVascular,0.0,1.0,582.0,160.0,472.0,86.0,4631.0,525.83026,120.19845
6,0,7,0,NonVascular,0.13,0.87,1217.0,225.0,1140.0,108.0,3136.0,1176.0787,166.53253
7,0,8,0,NonVascular,0.47,0.53,1510.0,128.0,1495.0,116.0,138.0,1502.4131,121.53623
8,0,9,0,NonVascular,0.19,0.81,465.0,168.0,455.0,156.0,89.0,459.51685,161.21349
9,0,10,0,NonVascular,0.27,0.73,412.0,209.0,401.0,189.0,104.0,405.90384,200.59616
10,0,11,0,Vacular,1.0,0.0,418.0,264.0,398.0,239.0,369.0,407.56097,251.36586
11,0,12,0,Vacular,0.63,0.37,851.0,258.0,842.0,248.0,72.0,846.1111,252.45833
12,0,13,0,Vacular,0.92,0.08,532.0,312.0,509.0,292.0,355.0,520.1746,300.8507
13,0,14,0,Vacular,0.95,0.05,1286.0,326.0,1255.0,301.0,415.0,1271.335,313.47952
14,0,15,0,Vacular,0.93,0.07,450.0,325.0,428.0,304.0,365.0,438.75616,313.62466
15,0,16,0,NonVascular,0.19,0.81,168.0,328.0,155.0,313.0,82.0,159.18292,318.67075
16,0,17,0,Vacular,0.73,0.27,1305.0,358.0,1251.0,329.0,814.0,1276.7592,341.86978
17,0,18,0,NonVascular,0.24,0.76,1160.0,338.0,1143.0,331.0,101.0,1150.8812,333.87128
18,0,19,0,Vacular,0.95,0.05,1268.0,377.0,1243.0,355.0,426.0,1255.0211,364.73004
19,0,20,0,Vacular,1.0,0.0,64.0,380.0,39.0,359.0,404.0,50.804455,368.97278
20,0,21,0,Vacular,0.97,0.03,914.0,390.0,891.0,367.0,374.0,902.08826,378.46524
21,0,22,0,Vacular,0.91,0.09,1237.0,390.0,1217.0,369.0,324.0,1225.7284,379.35495
22,0,23,0,Vacular,0.96,0.04,326.0,467.0,306.0,440.0,381.0,315.70602,452.7034
23,0,24,0,Vacular,1.0,0.0,122.0,463.0,100.0,441.0,389.0,110.2982,451.45758
24,0,25,0,NonVascular,0.43,0.57,1756.0,478.0,1743.0,464.0,134.0,1748.7985,470.8955
25,0,26,0,NonVascular,0.08,0.92,171.0,555.0,148.0,528.0,367.0,158.4932,541.7711
26,0,27,0,Vacular,0.99,0.01,156.0,585.0,137.0,560.0,354.0,145.7062,572.3079
27,0,28,0,NonVascular,0.39,0.61,1105.0,582.0,1091.0,570.0,113.0,1098.0088,575.22125
28,0,29,0,NonVascular,0.11,0.89,654.0,641.0,635.0,628.0,151.0,644.0464,633.66223
29,0,30,0,Vacular,1.0,0.0,626.0,654.0,603.0,634.0,366.0,613.9454,642.95355
30,0,31,0,NonVascular,0.14,0.86,598.0,679.0,577.0,650.0,347.0,586.219,662.5879
31,0,32,0,Vacular,0.99,0.01,1780.0,707.0,1759.0,685.0,367.0,1769.0953,695.5586
32,0,33,0,NonVascular,0.1,0.9,1773.0,726.0,1751.0,707.0,209.0,1760.7177,715.82294
33,0,34,0,NonVascular,0.2,0.8,198.0,769.0,175.0,753.0,229.0,185.49782,761.37115
34,0,35,0,Vacular,0.97,0.03,1587.0,788.0,1566.0,765.0,371.0,1576.186,775.56335
35,0,36,0,Vacular,0.78,0.22,31.0,819.0,0.0,772.0,646.0,14.574304,790.7368
36,0,37,0,Vacular,1.0,0.0,191.0,801.0,170.0,778.0,367.0,179.56949,788.87463
37,0,38,0,NonVascular,0.03,0.97,1778.0,856.0,1754.0,827.0,450.0,1767.0289,839.44446
38,0,39,0,Vacular,0.91,0.09,45.0,875.0,18.0,832.0,542.0,33.17343,850.7509
39,0,40,0,NonVascular,0.01,0.99,217.0,882.0,180.0,833.0,1236.0,198.02104,857.62134
40,0,41,0,NonVascular,0.25,0.75,489.0,855.0,472.0,834.0,156.0,479.95514,843.0897
41,0,42,0,NonVascular,0.01,0.99,407.0,920.0,354.0,863.0,1433.0,379.56805,893.4431
42,0,43,0,NonVascular,0.1,0.9,1290.0,885.0,1276.0,870.0,151.0,1282.3179,876.7682
43,0,44,0,Vacular,0.99,0.01,117.0,893.0,93.0,871.0,384.0,104.50781,881.83594
44,0,45,0,Vacular,0.87,0.13,1766.0,890.0,1746.0,871.0,291.0,1755.6255,879.8488
45,0,46,0,Vacular,0.89,0.11,13.0,908.0,0.0,888.0,193.0,4.720207,897.9171
46,0,47,0,Vacular,0.75,0.25,1751.0,922.0,1737.0,906.0,180.0,1743.0444,913.05554
47,0,48,0,NonVascular,0.02,0.98,212.0,998.0,119.0,911.0,3778.0,166.42006,947.47144
48,0,49,0,NonVascular,0.07,0.93,332.0,968.0,260.0,915.0,2250.0,295.77466,940.53156
49,0,50,0,NonVascular,0.37,0.63,1862.0,940.0,1850.0,928.0,114.0,1855.035,933.3421
50,0,51,0,NonVascular,0.03,0.97,470.0,976.0,418.0,929.0,1443.0,448.30423,950.63965
51,0,52,0,NonVascular,0.42,0.58,781.0,965.0,749.0,929.0,688.0,764.99854,947.74854
52,0,53,0,NonVascular,0.22,0.78,80.0,987.0,71.0,976.0,61.0,74.672134,980.9672
53,0,54,0,Vacular,0.98,0.02,123.0,1008.0,100.0,986.0,394.0,110.53807,996.60913
54,0,55,0,NonVascular,0.16,0.84,736.0,1014.0,705.0,990.0,461.0,719.33405,1002.03687
55,0,56,0,NonVascular,0.2,0.8,435.0,1050.0,400.0,1027.0,530.0,416.2321,1037.7283
56,0,57,0,NonVascular,0.19,0.81,608.0,1079.0,562.0,1035.0,1088.0,585.44116,1056.1011
57,0,58,0,NonVascular,0.42,0.58,1510.0,1047.0,1497.0,1035.0,116.0,1502.8966,1040.5087
58,0,59,0,NonVascular,0.16,0.84,515.0,1058.0,496.0,1049.0,128.0,504.0078,1053.0312
59,0,60,0,NonVascular,0.19,0.81,393.0,1082.0,376.0,1066.0,193.0,383.1606,1072.9741
60,0,61,0,Vacular,1.0,0.0,327.0,1105.0,304.0,1076.0,452.0,313.86282,1091.4978
61,0,62,0,NonVascular,0.21,0.79,358.0,1095.0,345.0,1080.0,149.0,350.98657,1086.0537
62,0,63,0,NonVascular,0.21,0.79,475.0,1097.0,459.0,1080.0,155.0,466.90967,1087.7225
63,0,64,0,Vacular,0.53,0.47,463.0,1115.0,436.0,1086.0,552.0,448.74094,1099.5199
64,0,65,0,NonVascular,0.17,0.83,527.0,1171.0,477.0,1113.0,1699.0,502.87286,1140.2426
65,0,66,0,NonVascular,0.46,0.54,1788.0,1132.0,1779.0,1123.0,65.0,1782.8154,1127.0
66,0,67,0,NonVascular,0.16,0.84,613.0,1171.0,574.0,1139.0,985.0,592.5147,1154.5706
67,0,68,0,NonVascular,0.19,0.81,594.0,1198.0,569.0,1173.0,440.0,579.6727,1183.7772
68,0,69,0,NonVascular,0.37,0.63,8.0,1190.0,0.0,1176.0,82.0,3.195122,1182.4634
69,0,70,0,NonVascular,0.23,0.77,663.0,1202.0,642.0,1182.0,285.0,650.89825,1190.5754
70,0,71,0,Vacular,0.52,0.48,58.0,1312.0,0.0,1195.0,2352.0,25.741922,1261.7959
71,0,72,0,Vacular,0.83,0.17,246.0,1205.0,235.0,1198.0,61.0,240.2295,1201.5737
72,0,73,0,Vacular,0.91,0.09,272.0,1234.0,239.0,1201.0,479.0,254.6096,1217.0105
73,0,74,0,Vacular,0.86,0.14,216.0,1261.0,147.0,1209.0,512.0,176.25781,1232.9219
74,0,75,0,Vacular,0.68,0.32,199.0,1241.0,180.0,1227.0,94.0,189.35106,1234.0106
75,0,76,0,NonVascular,0.23,0.77,544.0,1241.0,534.0,1234.0,54.0,538.0741,1237.1666
76,0,77,0,NonVascular,0.26,0.74,720.0,1263.0,699.0,1239.0,347.0,708.08356,1251.0432
77,0,78,0,Vacular,0.98,0.02,424.0,1261.0,400.0,1242.0,375.0,411.28534,1251.0667
78,0,79,0,NonVascular,0.13,0.87,678.0,1339.0,596.0,1262.0,1876.0,636.1759,1300.9808
79,0,80,0,NonVascular,0.15,0.85,591.0,1317.0,547.0,1270.0,1377.0,570.7349,1296.9354
80,0,81,0,NonVascular,0.49,0.51,157.0,1364.0,73.0,1284.0,3132.0,106.6804,1323.0961
81,0,82,0,Vacular,1.0,0.0,461.0,1309.0,436.0,1290.0,373.0,448.32977,1298.9115
82,0,83,0,Vacular,1.0,0.0,696.0,1315.0,670.0,1292.0,439.0,682.73346,1303.3303
83,0,84,0,Vacular,0.67,0.33,204.0,1393.0,156.0,1327.0,1426.0,182.18092,1357.174
84,0,85,0,Vacular,0.5,0.5,331.0,1406.0,246.0,1331.0,3022.0,281.3276,1370.7859
85,0,86,0,NonVascular,0.05,0.95,66.0,1405.0,8.0,1335.0,1720.0,33.31686,1377.3832
86,0,87,0,Vacular,0.53,0.47,235.0,1386.0,210.0,1336.0,908.0,223.47467,1358.304
87,0,88,0,Vacular,0.71,0.29,131.0,1355.0,122.0,1338.0,94.0,125.92553,1347.1277
88,0,89,0,NonVascular,0.21,0.79,730.0,1387.0,684.0,1345.0,1307.0,708.6611,1366.4797
89,0,90,0,NonVascular,0.15,0.85,816.0,1383.0,772.0,1347.0,1214.0,792.2051,1363.1771
90,0,91,0,NonVascular,0.22,0.78,1452.0,1407.0,1420.0,1373.0,815.0,1435.924,1390.6553
91,0,92,0,NonVascular,0.31,0.69,381.0,1449.0,323.0,1377.0,1926.0,350.6428,1408.2067
92,0,93,0,NonVascular,0.22,0.78,861.0,1412.0,826.0,1395.0,481.0,841.59045,1403.4095
93,0,94,0,NonVascular,0.05,0.95,786.0,1442.0,731.0,1402.0,1044.0,763.51434,1421.0077
94,0,95,0,NonVascular,0.17,0.83,265.0,1460.0,31.0,1404.0,5496.0,156.8852,1434.8242
95,0,96,0,NonVascular,0.43,0.57,723.0,1428.0,673.0,1407.0,794.0,696.6864,1416.8501
96,0,97,0,Vacular,0.92,0.08,411.0,1439.0,388.0,1418.0,260.0,398.77692,1426.627
97,0,98,0,NonVascular,0.07,0.93,310.0,1460.0,271.0,1439.0,665.0,289.93533,1450.3308
98,0,99,0,NonVascular,0.25,0.75,744.0,1460.0,699.0,1442.0,684.0,722.4123,1451.4166
99,0,100,0,NonVascular,0.14,0.86,342.0,1460.0,316.0,1445.0,342.0,327.94153,1452.614
100,0,101,0,Vacular,0.97,0.03,426.0,1460.0,396.0,1447.0,295.0,411.7017,1453.7186
