object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.87,0.13,455.0,27.0,410.0,0.0,652.0,429.49078,15.13497
1,0,2,0,NonVascular,0.06,0.94,536.0,15.0,516.0,0.0,193.0,526.5389,5.056995
2,0,3,0,Vacular,0.88,0.12,736.0,35.0,711.0,0.0,581.0,723.5645,16.833046
3,0,4,0,NonVascular,0.03,0.97,1847.0,20.0,1809.0,0.0,571.0,1828.063,7.6059546
4,0,5,0,NonVascular,0.0,1.0,1936.0,69.0,1891.0,0.0,2005.0,1915.193,31.686285
5,0,6,0,NonVascular,0.45,0.55,117.0,33.0,94.0,6.0,442.0,105.366516,19.554298
6,0,7,0,NonVascular,0.01,0.99,1631.0,147.0,1516.0,14.0,5384.0,1576.8646,84.33859
7,0,8,0,NonVascular,0.11,0.89,1422.0,82.0,1383.0,25.0,1213.0,1404.4979,53.403133
8,0,9,0,NonVascular,0.01,0.99,1731.0,65.0,1662.0,27.0,1886.0,1696.7073,43.748676
9,0,10,0,NonVascular,0.02,0.98,1361.0,49.0,1342.0,29.0,287.0,1351.7666,39.02439
10,0,11,0,NonVascular,0.33,0.67,924.0,81.0,902.0,53.0,425.0,912.36707,66.776474
11,0,12,0,NonVascular,0.13,0.87,386.0,76.0,365.0,57.0,288.0,374.875,66.361115
12,0,13,0,Vacular,0.97,0.03,1248.0,85.0,1229.0,62.0,341.0,1238.1642,72.94721
13,0,14,0,Vacular,0.99,0.01,284.0,117.0,263.0,92.0,406.0,273.51724,103.87192
14,0,15,0,NonVascular,0.03,0.97,1801.0,126.0,1733.0,94.0,1024.0,1761.5537,108.04883
15,0,16,0,Vacular,0.93,0.07,731.0,130.0,699.0,106.0,530.0,713.0868,116.35471
16,0,17,0,Vacular,0.6,0.4,393.0,129.0,376.0,111.0,238.0,383.74368,119.57143
17,0,18,0,Vacular,0.52,0.48,1369.0,133.0,1344.0,113.0,349.0,1355.043,122.54155
18,0,19,0,Vacular,0.86,0.14,659.0,136.0,640.0,115.0,307.0,649.43646,125.143326
19,0,20,0,Vacular,0.96,0.04,1803.0,143.0,1779.0,121.0,380.0,1790.7473,132.25526
20,0,21,0,NonVascular,0.02,0.98,1895.0,200.0,1831.0,148.0,1760.0,1864.833,173.4858
21,0,22,0,Vacular,0.63,0.37,573.0,196.0,546.0,151.0,778.0,559.56555,174.48201
22,0,23,0,Vacular,1.0,0.0,302.0,176.0,280.0,152.0,408.0,290.35785,163.76471
23,0,24,0,NonVascular,0.21,0.79,931.0,190.0,916.0,175.0,116.0,924.0862,182.58621
24,0,25,0,NonVascular,0.17,0.83,307.0,204.0,294.0,182.0,189.0,300.6931,192.21164
25,0,26,0,NonVascular,0.15,0.85,820.0,197.0,798.0,185.0,170.0,807.84705,189.64706
26,0,27,0,Vacular,0.97,0.03,936.0,223.0,914.0,199.0,396.0,924.6389,210.12373
27,0,28,0,NonVascular,0.01,0.99,1544.0,245.0,1502.0,206.0,759.0,1526.0145,225.2108
28,0,29,0,Vacular,0.94,0.06,826.0,235.0,803.0,208.0,473.0,814.54755,220.96407
