object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.24,0.76,52.0,7.0,41.0,0.0,62.0,45.967743,2.5
1,0,2,0,NonVascular,0.37,0.63,588.0,14.0,561.0,0.0,281.0,575.00714,5.4875445
2,0,3,0,NonVascular,0.01,0.99,74.0,53.0,44.0,10.0,620.0,58.898388,31.088709
3,0,4,0,NonVascular,0.21,0.79,720.0,44.0,704.0,28.0,182.0,711.0165,35.131866
4,0,5,0,NonVascular,0.31,0.69,776.0,49.0,759.0,32.0,199.0,766.3769,39.909546
5,0,6,0,NonVascular,0.07,0.93,1368.0,63.0,1351.0,45.0,177.0,1360.5142,52.485874
6,0,7,0,Vacular,1.0,0.0,1678.0,72.0,1658.0,48.0,377.0,1667.6074,59.795757
7,0,8,0,Vacular,0.98,0.02,1482.0,71.0,1459.0,49.0,389.0,1470.0077,59.62725
8,0,9,0,NonVascular,0.22,0.78,83.0,81.0,73.0,73.0,54.0,77.14815,76.5
9,0,10,0,NonVascular,0.02,0.98,38.0,105.0,0.0,87.0,407.0,17.658476,95.710075
10,0,11,0,NonVascular,0.07,0.93,782.0,121.0,759.0,94.0,431.0,770.66125,107.35963
11,0,12,0,NonVascular,0.1,0.9,1402.0,153.0,1368.0,102.0,796.0,1385.7438,129.00377
12,0,13,0,NonVascular,0.22,0.78,199.0,123.0,178.0,106.0,277.0,187.88809,114.35018
13,0,14,0,NonVascular,0.39,0.61,1825.0,148.0,1815.0,131.0,126.0,1819.3492,139.34921
14,0,15,0,Vacular,0.85,0.15,395.0,184.0,379.0,165.0,221.0,386.7466,174.28055
15,0,16,0,Vacular,0.96,0.04,703.0,205.0,685.0,168.0,459.0,693.4205,184.0
16,0,17,0,Vacular,0.97,0.03,160.0,201.0,132.0,181.0,482.0,145.89835,190.55809
17,0,18,0,NonVascular,0.23,0.77,803.0,194.0,793.0,187.0,56.0,797.6071,189.44643
18,0,19,0,NonVascular,0.45,0.55,550.0,216.0,533.0,190.0,266.0,541.2331,201.8158
19,0,20,0,NonVascular,0.11,0.89,1432.0,255.0,1398.0,195.0,1127.0,1415.1792,225.693
20,0,21,0,NonVascular,0.21,0.79,295.0,213.0,287.0,202.0,62.0,290.12903,207.2742
21,0,22,0,NonVascular,0.07,0.93,191.0,237.0,164.0,204.0,439.0,175.69249,223.918
22,0,23,0,Vacular,1.0,0.0,713.0,222.0,690.0,206.0,290.0,700.6069,213.59656
23,0,24,0,NonVascular,0.17,0.83,503.0,250.0,464.0,212.0,690.0,480.9681,228.04927
24,0,25,0,Vacular,0.94,0.06,721.0,249.0,700.0,228.0,335.0,709.9642,237.94627
25,0,26,0,Vacular,0.91,0.09,944.0,256.0,922.0,233.0,374.0,932.32086,244.29144
26,0,27,0,NonVascular,0.2,0.8,734.0,262.0,718.0,242.0,220.0,725.56366,251.52727
27,0,28,0,NonVascular,0.19,0.81,196.0,251.0,185.0,244.0,56.0,190.07143,247.10715
28,0,29,0,Vacular,0.85,0.15,645.0,288.0,627.0,262.0,341.0,635.5132,273.3167
29,0,30,0,NonVascular,0.13,0.87,604.0,301.0,577.0,279.0,365.0,591.35345,289.39725
30,0,31,0,NonVascular,0.34,0.66,674.0,306.0,656.0,289.0,202.0,664.76733,297.77228
31,0,32,0,NonVascular,0.06,0.94,257.0,368.0,232.0,341.0,495.0,243.60606,353.9212
32,0,33,0,NonVascular,0.03,0.97,49.0,403.0,25.0,365.0,427.0,35.1452,379.43793
