object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,NonVascular,0.24,0.76,511.0,7.0,492.0,0.0,90.0,499.4889,2.1111112
1,0,2,0,NonVascular,0.28,0.72,752.0,21.0,714.0,0.0,471.0,733.85986,9.356688
2,0,3,0,Vacular,0.92,0.08,888.0,13.0,856.0,0.0,303.0,870.9109,5.270627
3,0,4,0,NonVascular,0.18,0.82,986.0,105.0,872.0,0.0,3423.0,927.72595,58.990067
4,0,5,0,Vacular,0.83,0.17,1176.0,21.0,1157.0,0.0,219.0,1164.5115,7.369863
5,0,6,0,NonVascular,0.21,0.79,1467.0,78.0,1264.0,0.0,4082.0,1370.2628,25.936306
6,0,7,0,NonVascular,0.0,1.0,1553.0,37.0,1507.0,0.0,1090.0,1529.8533,17.112844
7,0,8,0,NonVascular,0.23,0.77,1621.0,6.0,1608.0,0.0,66.0,1614.0,2.1666667
8,0,9,0,NonVascular,0.01,0.99,1797.0,22.0,1754.0,0.0,401.0,1769.3292,6.084788
9,0,10,0,NonVascular,0.06,0.94,1936.0,63.0,1872.0,0.0,1075.0,1896.0046,33.28
10,0,11,0,NonVascular,0.03,0.97,1936.0,19.0,1903.0,0.0,474.0,1921.654,7.3122363
11,0,12,0,NonVascular,0.07,0.93,1854.0,59.0,1811.0,11.0,924.0,1835.8192,32.405846
12,0,13,0,NonVascular,0.26,0.74,1081.0,78.0,1021.0,17.0,1514.0,1044.0422,43.034348
13,0,14,0,Vacular,0.83,0.17,463.0,54.0,426.0,23.0,687.0,443.86316,39.03639
14,0,15,0,NonVascular,0.11,0.89,898.0,39.0,881.0,23.0,111.0,888.37836,29.828829
15,0,16,0,NonVascular,0.12,0.88,1646.0,71.0,1591.0,36.0,901.0,1622.0944,52.598225
16,0,17,0,NonVascular,0.24,0.76,1185.0,50.0,1174.0,37.0,97.0,1179.1443,43.24742
17,0,18,0,NonVascular,0.01,0.99,1266.0,81.0,1224.0,37.0,1025.0,1245.3258,60.450733
18,0,19,0,NonVascular,0.04,0.96,348.0,78.0,307.0,47.0,776.0,327.4781,61.039948
19,0,20,0,Vacular,0.85,0.15,1216.0,77.0,1187.0,47.0,540.0,1201.0555,61.657406
20,0,21,0,NonVascular,0.34,0.66,734.0,63.0,719.0,49.0,145.0,725.5379,54.910343
21,0,22,0,NonVascular,0.01,0.99,1619.0,150.0,1558.0,49.0,1830.0,1586.0612,93.62186
22,0,23,0,NonVascular,0.03,0.97,1936.0,119.0,1867.0,49.0,1619.0,1902.8159,83.26127
23,0,24,0,NonVascular,0.01,0.99,1313.0,79.0,1266.0,50.0,775.0,1291.6322,64.58064
24,0,25,0,NonVascular,0.21,0.79,634.0,68.0,622.0,56.0,93.0,627.914,61.48387
25,0,26,0,NonVascular,0.21,0.79,702.0,75.0,681.0,56.0,272.0,690.0073,64.69853
26,0,27,0,NonVascular,0.15,0.85,1492.0,125.0,1430.0,56.0,1630.0,1459.7374,85.072395
27,0,28,0,Vacular,0.61,0.39,1736.0,100.0,1670.0,56.0,1082.0,1702.3864,75.70148
28,0,29,0,Vacular,0.92,0.08,1131.0,82.0,1107.0,60.0,386.0,1118.1062,70.704666
29,0,30,0,NonVascular,0.22,0.78,1652.0,94.0,1632.0,71.0,275.0,1642.8,82.95273
30,0,31,0,NonVascular,0.21,0.79,1034.0,93.0,1015.0,79.0,118.0,1023.5593,86.48305
31,0,32,0,NonVascular,0.34,0.66,1359.0,155.0,1290.0,81.0,2231.0,1321.8167,118.67817
32,0,33,0,NonVascular,0.03,0.97,1861.0,152.0,1815.0,81.0,1166.0,1840.5317,117.586624
33,0,34,0,NonVascular,0.22,0.78,359.0,94.0,349.0,84.0,76.0,352.98685,88.64474
34,0,35,0,NonVascular,0.07,0.93,1195.0,111.0,1166.0,85.0,459.0,1180.8301,98.847496
35,0,36,0,NonVascular,0.12,0.88,1530.0,106.0,1505.0,88.0,258.0,1517.7249,97.065895
36,0,37,0,NonVascular,0.26,0.74,1070.0,116.0,1042.0,89.0,490.0,1057.4347,101.72449
37,0,38,0,NonVascular,0.25,0.75,1121.0,101.0,1108.0,92.0,100.0,1113.52,95.82
38,0,39,0,NonVascular,0.09,0.91,380.0,112.0,351.0,93.0,353.0,366.47876,102.932014
39,0,40,0,NonVascular,0.09,0.91,1516.0,140.0,1463.0,98.0,1001.0,1486.3546,118.93207
40,0,41,0,NonVascular,0.07,0.93,666.0,127.0,641.0,101.0,445.0,653.65393,113.32809
41,0,42,0,NonVascular,0.02,0.98,1114.0,137.0,1080.0,103.0,592.0,1096.6588,119.998314
42,0,43,0,NonVascular,0.07,0.93,1403.0,128.0,1385.0,107.0,256.0,1393.0742,117.421875
43,0,44,0,NonVascular,0.22,0.78,1767.0,119.0,1754.0,107.0,105.0,1760.9048,112.8381
44,0,45,0,NonVascular,0.19,0.81,1096.0,246.0,971.0,111.0,4719.0,1032.996,184.24222
45,0,46,0,NonVascular,0.0,1.0,945.0,150.0,893.0,114.0,1048.0,918.5925,132.03053
46,0,47,0,NonVascular,0.25,0.75,1432.0,127.0,1423.0,117.0,66.0,1427.0454,121.98485
47,0,48,0,Vacular,0.98,0.02,1649.0,142.0,1620.0,117.0,488.0,1633.8976,128.32582
48,0,49,0,Vacular,0.77,0.23,1809.0,161.0,1784.0,121.0,639.0,1796.6056,140.33646
49,0,50,0,Vacular,0.75,0.25,331.0,138.0,315.0,124.0,176.0,322.33524,130.5625
50,0,51,0,NonVascular,0.19,0.81,1150.0,149.0,1132.0,130.0,204.0,1142.0491,139.4804
51,0,52,0,NonVascular,0.05,0.95,1922.0,165.0,1887.0,132.0,931.0,1903.7411,148.23738
52,0,53,0,NonVascular,0.25,0.75,788.0,158.0,761.0,134.0,462.0,773.77924,145.71645
53,0,54,0,Vacular,0.96,0.04,1401.0,155.0,1376.0,134.0,384.0,1388.2994,143.46355
54,0,55,0,NonVascular,0.04,0.96,844.0,182.0,803.0,138.0,1048.0,823.0525,159.68607
55,0,56,0,NonVascular,0.04,0.96,1278.0,172.0,1259.0,138.0,392.0,1268.148,154.99234
56,0,57,0,NonVascular,0.01,0.99,1746.0,191.0,1640.0,141.0,2472.0,1702.0101,162.98746
57,0,58,0,NonVascular,0.0,1.0,1560.0,190.0,1511.0,145.0,1252.0,1531.7317,171.58307
58,0,59,0,NonVascular,0.17,0.83,1879.0,171.0,1868.0,154.0,138.0,1873.4275,161.24638
59,0,60,0,NonVascular,0.05,0.95,1228.0,198.0,1187.0,165.0,793.0,1205.1198,182.76292
60,0,61,0,Vacular,0.78,0.22,692.0,190.0,668.0,167.0,424.0,679.65094,178.35612
61,0,62,0,NonVascular,0.01,0.99,770.0,225.0,696.0,167.0,1258.0,733.89984,193.97615
62,0,63,0,NonVascular,0.49,0.51,1399.0,255.0,1341.0,168.0,1725.0,1366.113,215.1287
63,0,64,0,NonVascular,0.18,0.82,1936.0,217.0,1907.0,170.0,913.0,1924.3,194.39868
64,0,65,0,Vacular,0.97,0.03,952.0,195.0,926.0,173.0,432.0,939.7662,183.99538
65,0,66,0,NonVascular,0.05,0.95,1457.0,204.0,1431.0,174.0,525.0,1443.4114,188.29715
66,0,67,0,Vacular,0.98,0.02,583.0,198.0,561.0,176.0,369.0,571.6504,186.55556
67,0,68,0,NonVascular,0.18,0.82,965.0,187.0,956.0,177.0,70.0,959.67145,181.71428
68,0,69,0,Vacular,0.66,0.34,1263.0,202.0,1238.0,181.0,400.0,1250.155,191.3375
69,0,70,0,NonVascular,0.46,0.54,1681.0,208.0,1655.0,181.0,468.0,1667.797,191.75641
70,0,71,0,NonVascular,0.25,0.75,933.0,215.0,911.0,187.0,225.0,921.1556,197.92444
71,0,72,0,NonVascular,0.22,0.78,1886.0,238.0,1849.0,189.0,1007.0,1869.1232,211.13406
72,0,73,0,NonVascular,0.02,0.98,1820.0,249.0,1744.0,192.0,1944.0,1785.0432,220.56738
73,0,74,0,NonVascular,0.21,0.79,262.0,203.0,253.0,194.0,59.0,257.0678,198.45763
74,0,75,0,NonVascular,0.18,0.82,560.0,221.0,532.0,194.0,388.0,547.9665,205.3634
75,0,76,0,NonVascular,0.21,0.79,1013.0,208.0,1002.0,196.0,102.0,1007.1961,201.2549
76,0,77,0,Vacular,0.85,0.15,1344.0,241.0,1314.0,202.0,602.0,1328.9701,224.6495
77,0,78,0,Vacular,0.75,0.25,1020.0,255.0,975.0,208.0,857.0,995.21356,234.01868
78,0,79,0,NonVascular,0.23,0.77,1309.0,228.0,1297.0,208.0,153.0,1302.2157,216.96078
79,0,80,0,Vacular,0.8,0.2,1678.0,233.0,1659.0,216.0,235.0,1667.8213,223.57446
80,0,81,0,NonVascular,0.21,0.79,752.0,228.0,741.0,220.0,63.0,746.1905,223.44444
81,0,82,0,NonVascular,0.22,0.78,1430.0,228.0,1419.0,220.0,61.0,1424.164,223.7705
82,0,83,0,Vacular,0.62,0.38,382.0,239.0,358.0,221.0,333.0,369.2012,228.97298
83,0,84,0,NonVascular,0.18,0.82,1539.0,236.0,1522.0,221.0,204.0,1530.2794,227.4804
84,0,85,0,NonVascular,0.03,0.97,1194.0,243.0,1159.0,223.0,370.0,1176.508,231.45676
85,0,86,0,NonVascular,0.12,0.88,446.0,246.0,422.0,226.0,321.0,432.7913,234.74455
86,0,87,0,NonVascular,0.21,0.79,328.0,238.0,318.0,229.0,59.0,322.32202,232.71187
87,0,88,0,NonVascular,0.0,1.0,218.0,277.0,188.0,238.0,631.0,203.96355,257.71948
88,0,89,0,NonVascular,0.0,1.0,816.0,281.0,758.0,239.0,1334.0,786.3246,262.9655
89,0,90,0,NonVascular,0.18,0.82,1106.0,251.0,1097.0,240.0,75.0,1100.9066,244.96
90,0,91,0,NonVascular,0.38,0.62,1073.0,263.0,1061.0,241.0,205.0,1067.0927,250.96097
91,0,92,0,Vacular,0.84,0.16,1443.0,269.0,1410.0,241.0,579.0,1428.9517,255.20726
92,0,93,0,NonVascular,0.3,0.7,1348.0,265.0,1332.0,242.0,196.0,1338.7194,255.54082
93,0,94,0,NonVascular,0.04,0.96,570.0,260.0,551.0,243.0,226.0,559.46906,250.59293
94,0,95,0,Vacular,0.92,0.08,1176.0,269.0,1155.0,247.0,364.0,1164.467,257.85715
95,0,96,0,Vacular,0.61,0.39,1813.0,314.0,1775.0,252.0,1035.0,1792.9102,280.5807
96,0,97,0,NonVascular,0.06,0.94,937.0,279.0,904.0,255.0,521.0,918.858,267.29175
97,0,98,0,Vacular,0.59,0.41,1409.0,277.0,1393.0,257.0,241.0,1400.3942,266.4357
98,0,99,0,NonVascular,0.01,0.99,1902.0,362.0,1822.0,257.0,3149.0,1860.8364,310.81107
99,0,100,0,NonVascular,0.01,0.99,1213.0,366.0,1122.0,264.0,3294.0,1165.4089,321.02975
100,0,101,0,NonVascular,0.18,0.82,1361.0,355.0,1301.0,266.0,2061.0,1334.6788,310.52643
101,0,102,0,NonVascular,0.2,0.8,868.0,280.0,854.0,267.0,124.0,860.129,272.4597
102,0,103,0,NonVascular,0.01,0.99,1675.0,310.0,1636.0,267.0,1012.0,1654.8231,285.89426
103,0,104,0,NonVascular,0.19,0.81,1900.0,282.0,1892.0,269.0,77.0,1895.3766,274.81818
104,0,105,0,NonVascular,0.01,0.99,1022.0,301.0,998.0,276.0,436.0,1008.8784,287.57797
105,0,106,0,NonVascular,0.32,0.68,1092.0,342.0,1038.0,276.0,1685.0,1066.2511,308.99524
106,0,107,0,Vacular,0.81,0.19,680.0,299.0,659.0,277.0,362.0,668.9116,287.29834
107,0,108,0,NonVascular,0.04,0.96,742.0,311.0,699.0,277.0,676.0,721.68933,291.9645
108,0,109,0,NonVascular,0.03,0.97,1279.0,317.0,1227.0,279.0,1276.0,1253.2649,295.7657
109,0,110,0,NonVascular,0.24,0.76,1713.0,297.0,1692.0,279.0,278.0,1700.8058,287.3849
110,0,111,0,Vacular,0.87,0.13,447.0,300.0,416.0,280.0,431.0,431.5499,289.16937
111,0,112,0,NonVascular,0.24,0.76,319.0,329.0,250.0,283.0,1328.0,286.80045,306.36746
112,0,113,0,Vacular,0.78,0.22,698.0,308.0,678.0,291.0,212.0,687.14624,298.9387
113,0,114,0,NonVascular,0.11,0.89,1466.0,402.0,1402.0,292.0,2009.0,1434.0867,357.3121
114,0,115,0,NonVascular,0.0,1.0,1756.0,317.0,1726.0,297.0,448.0,1742.1005,306.55356
115,0,116,0,NonVascular,0.19,0.81,932.0,310.0,921.0,300.0,79.0,926.1899,304.20255
116,0,117,0,NonVascular,0.01,0.99,1407.0,341.0,1370.0,301.0,944.0,1386.9683,322.19916
117,0,118,0,NonVascular,0.01,0.99,1821.0,392.0,1677.0,302.0,4508.0,1746.3217,354.83142
118,0,119,0,NonVascular,0.43,0.57,474.0,324.0,455.0,304.0,242.0,464.11984,313.97522
119,0,120,0,NonVascular,0.17,0.83,1613.0,328.0,1588.0,307.0,363.0,1600.2286,317.13773
