object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Vacular,Probability of NonVascular,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Size in pixels,Center of the object_0,Center of the object_1
0,0,1,0,Vacular,0.99,0.01,455.0,22.0,438.0,0.0,258.0,445.63953,9.860465
1,0,2,0,NonVascular,0.24,0.76,817.0,7.0,806.0,0.0,62.0,811.3871,2.451613
2,0,3,0,Vacular,0.65,0.35,1396.0,39.0,1356.0,7.0,605.0,1370.3752,22.598347
3,0,4,0,NonVascular,0.17,0.83,402.0,23.0,388.0,11.0,129.0,394.5969,16.310078
4,0,5,0,Vacular,0.84,0.16,233.0,46.0,179.0,17.0,655.0,202.62442,31.537405
5,0,6,0,Vacular,0.97,0.03,1420.0,35.0,1397.0,17.0,341.0,1407.8768,25.193548
6,0,7,0,NonVascular,0.2,0.8,913.0,45.0,905.0,32.0,72.0,908.4028,38.27778
7,0,8,0,NonVascular,0.04,0.96,275.0,61.0,253.0,34.0,457.0,263.83588,46.365425
8,0,9,0,Vacular,0.92,0.08,505.0,81.0,476.0,56.0,442.0,492.72397,68.133484
9,0,10,0,Vacular,0.9,0.1,475.0,99.0,449.0,64.0,455.0,462.72308,80.52308
10,0,11,0,Vacular,0.97,0.03,1142.0,90.0,1115.0,64.0,504.0,1127.9425,75.92262
11,0,12,0,Vacular,0.52,0.48,1509.0,81.0,1492.0,66.0,193.0,1500.1088,73.11399
12,0,13,0,Vacular,0.77,0.23,1741.0,97.0,1714.0,74.0,467.0,1726.7687,84.7045
13,0,14,0,NonVascular,0.03,0.97,192.0,126.0,148.0,77.0,1023.0,167.13783,100.08309
14,0,15,0,NonVascular,0.47,0.53,959.0,135.0,936.0,111.0,422.0,947.8341,122.26777
15,0,16,0,NonVascular,0.01,0.99,247.0,140.0,222.0,117.0,320.0,233.2625,126.86875
16,0,17,0,Vacular,0.97,0.03,755.0,149.0,729.0,120.0,483.0,741.7888,133.19876
17,0,18,0,Vacular,0.78,0.22,253.0,164.0,226.0,139.0,394.0,241.08884,151.45685
18,0,19,0,Vacular,0.9,0.1,1502.0,200.0,1471.0,172.0,556.0,1486.6763,185.3777
19,0,20,0,NonVascular,0.14,0.86,634.0,192.0,625.0,175.0,113.0,629.36285,182.09735
20,0,21,0,Vacular,0.78,0.22,1844.0,200.0,1823.0,175.0,376.0,1832.4946,186.01862
21,0,22,0,NonVascular,0.1,0.9,281.0,209.0,246.0,176.0,365.0,260.91507,190.28493
22,0,23,0,Vacular,0.7,0.3,1927.0,211.0,1907.0,190.0,329.0,1916.4164,199.45593
23,0,24,0,Vacular,0.75,0.25,1884.0,206.0,1871.0,193.0,122.0,1877.2295,198.62296
24,0,25,0,NonVascular,0.03,0.97,1851.0,224.0,1827.0,199.0,302.0,1837.9934,210.60927
25,0,26,0,NonVascular,0.06,0.94,755.0,237.0,738.0,200.0,290.0,746.64484,217.67241
26,0,27,0,NonVascular,0.16,0.84,1290.0,216.0,1269.0,202.0,202.0,1278.6089,208.40099
27,0,28,0,NonVascular,0.02,0.98,97.0,229.0,74.0,206.0,367.0,85.133514,217.27248
28,0,29,0,Vacular,0.95,0.05,856.0,234.0,828.0,211.0,492.0,840.88214,221.61586
29,0,30,0,Vacular,0.58,0.42,375.0,249.0,304.0,214.0,1320.0,341.8606,232.68637
30,0,31,0,Vacular,0.99,0.01,554.0,249.0,532.0,219.0,503.0,543.8628,234.48311
31,0,32,0,Vacular,0.95,0.05,1159.0,255.0,1128.0,233.0,479.0,1144.3195,243.18997
32,0,33,0,Vacular,0.97,0.03,214.0,305.0,192.0,276.0,438.0,201.4726,291.0959
33,0,34,0,Vacular,0.98,0.02,1169.0,326.0,1140.0,305.0,478.0,1152.7761,315.16736
34,0,35,0,Vacular,1.0,0.0,788.0,349.0,768.0,323.0,406.0,777.6527,335.7463
35,0,36,0,NonVascular,0.35,0.65,1890.0,353.0,1869.0,341.0,170.0,1878.4236,346.6588
36,0,37,0,Vacular,0.69,0.31,1878.0,408.0,1854.0,371.0,631.0,1866.1616,389.66562
37,0,38,0,NonVascular,0.22,0.78,10.0,389.0,0.0,373.0,129.0,3.852713,380.50388
38,0,39,0,NonVascular,0.33,0.67,1467.0,395.0,1452.0,382.0,150.0,1459.0266,387.55334
39,0,40,0,Vacular,1.0,0.0,1242.0,404.0,1218.0,384.0,396.0,1229.6642,393.5909
40,0,41,0,NonVascular,0.04,0.96,359.0,427.0,308.0,398.0,766.0,326.65012,411.94647
41,0,42,0,Vacular,1.0,0.0,1444.0,430.0,1422.0,406.0,406.0,1432.5344,417.72415
42,0,43,0,NonVascular,0.32,0.68,1198.0,425.0,1185.0,410.0,131.0,1190.6412,417.73282
43,0,44,0,Vacular,0.71,0.29,388.0,444.0,361.0,421.0,417.0,373.97842,432.0072
44,0,45,0,Vacular,0.51,0.49,1730.0,452.0,1710.0,430.0,367.0,1719.1035,440.52045
45,0,46,0,NonVascular,0.02,0.98,30.0,505.0,0.0,464.0,557.0,12.804309,485.06464
46,0,47,0,Vacular,0.84,0.16,1305.0,505.0,1274.0,475.0,601.0,1289.4226,489.198
47,0,48,0,Vacular,1.0,0.0,687.0,502.0,667.0,479.0,355.0,676.22253,490.39438
48,0,49,0,NonVascular,0.2,0.8,1080.0,502.0,1062.0,484.0,169.0,1068.8934,493.64496
49,0,50,0,Vacular,1.0,0.0,525.0,590.0,502.0,568.0,389.0,513.0643,578.419
50,0,51,0,Vacular,0.91,0.09,724.0,594.0,704.0,575.0,277.0,713.296,583.8953
51,0,52,0,Vacular,0.97,0.03,1402.0,611.0,1383.0,587.0,364.0,1392.0687,598.74176
52,0,53,0,NonVascular,0.04,0.96,528.0,638.0,507.0,596.0,580.0,515.16205,616.2034
53,0,54,0,Vacular,0.92,0.08,40.0,627.0,0.0,598.0,612.0,18.710785,610.3137
54,0,55,0,NonVascular,0.14,0.86,575.0,640.0,555.0,621.0,244.0,564.38934,631.40576
55,0,56,0,Vacular,0.98,0.02,213.0,655.0,184.0,632.0,533.0,198.97374,643.4916
56,0,57,0,Vacular,0.98,0.02,510.0,662.0,481.0,640.0,470.0,495.70212,650.5681
57,0,58,0,Vacular,0.99,0.01,791.0,663.0,767.0,641.0,392.0,777.8393,651.3597
58,0,59,0,Vacular,0.98,0.02,240.0,725.0,217.0,703.0,379.0,228.17679,713.8997
59,0,60,0,Vacular,0.53,0.47,1120.0,747.0,1098.0,726.0,361.0,1108.5264,735.87256
60,0,61,0,Vacular,1.0,0.0,954.0,788.0,932.0,764.0,385.0,942.4727,774.813
61,0,62,0,NonVascular,0.11,0.89,688.0,804.0,658.0,767.0,761.0,672.60315,786.5164
62,0,63,0,Vacular,0.94,0.06,364.0,790.0,322.0,771.0,577.0,340.68805,779.4714
63,0,64,0,Vacular,1.0,0.0,1086.0,824.0,1064.0,798.0,395.0,1074.6735,810.2177
64,0,65,0,Vacular,0.98,0.02,810.0,818.0,775.0,801.0,498.0,792.2791,808.3434
65,0,66,0,Vacular,0.93,0.07,746.0,826.0,724.0,804.0,407.0,734.0639,814.6118
66,0,67,0,NonVascular,0.08,0.92,927.0,902.0,725.0,819.0,5975.0,820.1561,867.927
67,0,68,0,Vacular,0.96,0.04,499.0,849.0,477.0,825.0,426.0,487.78403,836.3568
68,0,69,0,NonVascular,0.23,0.77,324.0,875.0,304.0,856.0,285.0,312.56842,865.3684
69,0,70,0,Vacular,0.96,0.04,142.0,913.0,121.0,886.0,414.0,130.41304,898.89856
70,0,71,0,NonVascular,0.19,0.81,723.0,907.0,709.0,898.0,95.0,715.3684,902.23157
71,0,72,0,NonVascular,0.02,0.98,858.0,973.0,791.0,910.0,1746.0,831.4868,941.8099
72,0,73,0,NonVascular,0.09,0.91,734.0,925.0,723.0,914.0,87.0,728.1954,919.0575
73,0,74,0,Vacular,0.97,0.03,1095.0,937.0,1074.0,916.0,348.0,1084.0029,925.4167
74,0,75,0,NonVascular,0.02,0.98,952.0,948.0,928.0,924.0,343.0,940.16907,936.4752
75,0,76,0,NonVascular,0.39,0.61,131.0,943.0,121.0,933.0,78.0,125.39744,936.9872
76,0,77,0,NonVascular,0.21,0.79,974.0,963.0,948.0,938.0,460.0,961.00867,950.3065
77,0,78,0,NonVascular,0.18,0.82,805.0,964.0,789.0,954.0,121.0,795.91736,958.85126
78,0,79,0,Vacular,0.81,0.19,650.0,1003.0,636.0,988.0,155.0,642.2774,995.4
79,0,80,0,Vacular,0.82,0.18,1924.0,1029.0,1901.0,1006.0,420.0,1912.2476,1017.2238
80,0,81,0,Vacular,0.96,0.04,541.0,1048.0,511.0,1017.0,585.0,525.89404,1032.0496
81,0,82,0,Vacular,1.0,0.0,1710.0,1065.0,1688.0,1042.0,362.0,1698.3674,1052.6658
82,0,83,0,Vacular,0.96,0.04,720.0,1073.0,697.0,1047.0,488.0,708.38934,1058.6947
83,0,84,0,Vacular,1.0,0.0,609.0,1074.0,586.0,1053.0,371.0,596.86523,1062.7925
84,0,85,0,Vacular,0.99,0.01,237.0,1088.0,210.0,1060.0,480.0,222.03958,1072.8167
85,0,86,0,Vacular,1.0,0.0,113.0,1093.0,90.0,1070.0,381.0,101.461945,1080.9318
86,0,87,0,Vacular,0.8,0.2,1289.0,1093.0,1274.0,1073.0,226.0,1281.0841,1082.3717
87,0,88,0,NonVascular,0.0,1.0,1869.0,1124.0,1824.0,1087.0,823.0,1843.9271,1101.7485
88,0,89,0,Vacular,0.82,0.18,1869.0,1141.0,1846.0,1117.0,384.0,1856.9948,1129.0104
89,0,90,0,Vacular,0.79,0.21,445.0,1141.0,426.0,1118.0,342.0,434.88013,1129.1404
90,0,91,0,NonVascular,0.24,0.76,1936.0,1145.0,1924.0,1126.0,183.0,1929.989,1134.4426
91,0,92,0,Vacular,0.94,0.06,1032.0,1149.0,1008.0,1131.0,350.0,1019.43427,1139.0343
92,0,93,0,Vacular,0.97,0.03,692.0,1179.0,669.0,1152.0,467.0,679.9593,1164.8737
93,0,94,0,Vacular,0.87,0.13,1767.0,1192.0,1750.0,1167.0,357.0,1758.5883,1178.563
94,0,95,0,NonVascular,0.47,0.53,1327.0,1192.0,1307.0,1174.0,273.0,1316.8718,1182.5677
95,0,96,0,Vacular,0.85,0.15,866.0,1254.0,836.0,1214.0,652.0,852.73926,1229.3589
96,0,97,0,Vacular,0.82,0.18,1929.0,1257.0,1910.0,1226.0,450.0,1918.5712,1241.4155
97,0,98,0,NonVascular,0.18,0.82,536.0,1252.0,522.0,1234.0,157.0,528.63055,1241.6688
98,0,99,0,Vacular,0.95,0.05,862.0,1282.0,835.0,1248.0,615.0,846.9821,1265.8943
99,0,100,0,Vacular,0.95,0.05,1287.0,1339.0,1262.0,1319.0,394.0,1273.7944,1329.0203
100,0,101,0,NonVascular,0.46,0.54,693.0,1374.0,682.0,1366.0,67.0,686.7015,1369.8657
101,0,102,0,Vacular,0.98,0.02,38.0,1419.0,15.0,1394.0,390.0,25.143589,1408.0564
102,0,103,0,NonVascular,0.3,0.7,522.0,1425.0,504.0,1410.0,202.0,512.4406,1417.1782
103,0,104,0,Vacular,0.96,0.04,1493.0,1460.0,1470.0,1449.0,211.0,1481.545,1454.7157
